,USA300HOU_RS03695
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,10.401568649
USA300_LAC_U01-Set001_CAMHB_Control_1,11.1243643105
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,10.9820571507
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,10.7413534368
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,10.5439427603
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,10.4468730845
USA300_LAC_U01-Set001_CAMHB_Control_2,11.1910991023
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,11.0379221468
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,10.7646472326
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,10.6094686903
USA300_TCH1516_U01-Set000_CAMHB_Control_1,8.9303637371
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,8.9338595075
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,8.758601974
USA300_LAC_U01-Set001_R10LB_PreCulture_1,9.8839037472
USA300_LAC_U01-Set001_R10LB_PreCulture_2,9.9225009985
USA300_LAC_U01-Set001_R10LB_Control_1,9.5674586486
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,9.3795303453
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,9.5076823312
USA300_LAC_U01-Set001_R10LB_Control_2,9.4624280653
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,9.1232463004
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,9.2835129378
USA300_TCH1516_U01-Set000_R10LB_Control_1,8.8920380373
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,8.5390181203
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,8.9375411545
USA300_TCH1516_U01-Set000_R10LB_Control_2,9.0758225286
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,8.3090715318
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,8.4659915308
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,11.1883280565
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,11.0160577301
USA300_TCH1516_U01-Set000_CAMHB_Control_2,9.2435745221
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,8.8432841594
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,8.9155414286
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,9.6003859365
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,9.426134833
USA300_LAC_U01-Set004_CAMHB_Control_1,11.686411149
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,11.8100985542
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,11.86000649
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,11.4774690249
USA300_LAC_U01-Set004_CAMHB_Control_2,11.7469139563
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,11.8775312995
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,11.7951750558
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,11.4871204066
USA300_LAC_U01-Set004_R10LB_Control_1,10.4022761017
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,10.2215685729
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,10.5550305447
USA300_LAC_U01-Set004_R10LB_Control_2,10.4596219359
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,10.1814090466
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,10.3883867455
USA300_TCH1516_U01-Set003_CAMHB_Control_2,9.5584861847
