,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.18593055421153212,3.0,0.0,-0.1488887287,1.0,-0.059511900300000004,2.0,0.208400629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-2.107607065233333,0.7859140260389226,3.0,3.0,-2.6345014453999998,4.0,-2.4840407941000002,5.0,-1.2042789562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-2.7421122617666662,0.16040894934533195,3.0,6.0,-2.7175600566,7.0,-2.5953948961,8.0,-2.9133818326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,1.428570489416697e-11,0.5865803708753383,21.0,9.0,-0.12405471100000001,10.0,-0.2344347776,11.0,-0.06818810460000001,12.0,-0.3462495111,13.0,0.2604257689,14.0,0.272342839,15.0,-0.35446474850000004,16.0,-0.2805131037,17.0,0.33181572530000003,18.0,-1.518893615,19.0,-1.080545569,20.0,0.2956373348,21.0,0.5813646519,22.0,0.3892028974,23.0,0.1562406795,24.0,-0.09134585120000001,25.0,-0.2540597177,26.0,-0.07089687680000001,27.0,0.1546071675,28.0,0.7808590792000001,29.0,1.201150443
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.548697211152381,0.6377343176944806,21.0,30.0,-1.5300682073,31.0,-2.5147460064000002,32.0,-1.9522975373,33.0,-1.5663380842999999,34.0,-1.9519713711,35.0,-1.5388787379000002,36.0,0.09480459990000001,37.0,-0.293665027,38.0,-0.37871159800000004,39.0,-1.652663455,40.0,-1.6789134198,41.0,-1.9149682893,42.0,-1.82659258,43.0,-1.333285169,44.0,-1.9455794587000002,45.0,-2.3318599001,46.0,-1.5258293618,47.0,-1.8527443162,48.0,-1.7225686955000001,49.0,-1.3949876019,50.0,-1.7107772175
5,WT_vs_Del_ccpA__THY_None_WT_exponential,2.3129646346357427e-18,0.11022467580203042,3.0,51.0,0.08507500920000001,52.0,-0.1245201934,53.0,0.039445184200000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-2.8344782293,0.10509446810991337,4.0,54.0,-2.8488005931,55.0,-2.8614859916,56.0,-2.6886215077999998,57.0,-2.9390048247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-5.204170427930421e-18,0.22256616846800067,4.0,58.0,0.3224771489,59.0,-0.1630816767,60.0,-0.13125593100000002,61.0,-0.0281395412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-1.4766197904,0.1165796242477247,4.0,62.0,-1.3934073569,63.0,-1.6305691703,64.0,-1.3794215189,65.0,-1.5030811155000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-1.019809715075,0.08403771048636192,4.0,66.0,-0.9705167618,67.0,-0.9357753158000001,68.0,-1.0490077846,69.0,-1.1239389981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
