k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.014078599400818346,,,
3,Cadmium,False,-0.008126677041873335,,,
14,UC-7,False,0.007861068034544588,,,
7,Zinc - Steady,False,-0.004966408303007483,,,
10,Copper,False,0.004640827369876206,,,
13,UC-6,False,0.003431247717235237,,,
2,UC-3,False,0.0013926457706838846,,,
5,Lead,False,0.0011480001534800975,,,
4,UC-4,False,0.001063339071115479,,,
11,Chromium,False,0.0010053622641135007,,,
1,UC-2,False,0.0009779301413800569,,,
12,Zinc - Intermediate,False,-0.0005846941963594522,,,
9,UC-5,False,-0.0004725346653105085,,,
0,UC-1,False,0.0003651710765552707,,,
8,Zinc - Fast,False,-7.639421652129386e-05,,,
