sample,new_204891_204975
LBexp_1,8.693
LBexp_2,8.8708
LBexp_3,8.849
LBtran_1,9.3167
LBtran_2,8.6008
LBtran_3,8.5871
LBstat_1,8.7474
LBstat_2,8.8387
LBstat_3,8.9232
LBGexp_1,7.9954
LBGexp_2,8.4446
LBGexp_3,8.6357
LBGtran_2,8.346
LBGtran_3,8.9078
LBGstat_1,8.1359
LBGstat_2,7.9627
LBGstat_3,8.2416
S0_1,8.2248
S0_2,7.9692
S0_3,8.5595
S1_1,9.443
S1_2,9.1605
S1_3,9.0591
S2_1,9.1165
S2_2,8.9093
S2_3,8.6948
S3_1,10.7971
S3_2,10.3936
S4_1,10.8172
S4_2,10.6958
S4_3,10.399
S5_1,10.451
S5_2,10.7391
S5_3,10.5262
S6_1,10.1809
S6_2,10.8998
S6_3,10.4484
S6/t_1,9.9611
S6/t_2,10.2076
S6_4,9.7219
S6_5,10.3707
S6_6,10.5139
S7_4,10.6448
S7_5,10.3667
S7_6,10.7836
S8_4,9.8979
S8_5,10.5914
G135_1,9.0519
G135_3,8.3908
G150_1,8.4197
G150_2,8.8558
G150_3,8.5822
G180_1,8.965
G180_2,9.1628
G180_3,8.2576
C30_1,9.3329
C30_2,9.3393
C90_1,9.6344
C90_2,9.1174
BI_1,8.9965
BI_2,9.2316
BC_2,11.7258
BC/t_1,10.8382
BC/t_2,11.3115
BC_1,10.7754
Sw_1,11.6262
Sw_2,11.7358
BT_1,9.3302
BT_2,8.4579
B36_1,9.2793
B36_2,9.0841
B60_1,9.3266
B60_2,9.479
M9exp_1,8.3897
M9exp_2,7.8789
M9exp_3,8.0648
M9tran_1,7.8776
M9tran_2,8.3875
M9tran_3,8.1031
M9stat_1,8.6559
M9stat_2,8.4506
M9stat_3,8.3557
M+G_1,9.0358
M+G_2,8.2973
M+G_3,8.2567
Glu_1,8.6271
Glu_2,8.6885
Glu_3,8.5115
Fru_1,8.9519
Fru_2,9.0861
Fru_3,8.3443
Mal_1,8.0869
Mal_2,8.7515
Mal_3,8.386000000000001
G+S_2,9.2311
G+S_3,9.3906
Pyr_1,9.118
Pyr_2,9.138
Pyr_3,8.8629
Gly_1,8.1362
Gly_2,8.6844
Gly_3,8.4797
Glucon_1,8.7095
Glucon_2,8.6837
Glucon_3,8.2195
aero_1,8.4312
aero_2,7.7896
aero_3,8.2624
nit_1,8.496
nit_2,8.4119
nit_3,8.1624
ferm_1,8.4943
ferm_2,7.9982
ferm_3,8.4343
T-5.40H_1,8.3343
T-4.40H_1,7.9786
T-3.40H_1,8.1391
T-2.40H_1,7.84
T-1.40H_1,7.8839
T-1.10H_1,7.8705
T-0.40H_1,7.6928
T0.0H_1,7.6952
T0.30H_1,8.6876
T1.0H_1,7.9232
T1.30H_1,8.2786
T2.0H_1,8.3406
T2.30H_1,8.4033
T3.0H_1,8.0176
T3.30H_1,8.7966
T4.0H_1,8.6104
T5.0H_1,8.2945
HPh_1,8.8589
HPh_2,8.1137
HPh_3,8.8144
LPh_1,8.9813
LPh_2,8.6607
LPh_3,8.8129
LPhT_1,9.4619
LPhT_2,9.3264
LPhT_3,9.8459
SMMPr_1,7.968
SMMPr_2,8.0865
SMMPr_3,8.6622
HiTm_1,9.1845
HiTm_2,8.7778
HiTm_3,9.2043
LoTm_1,8.9066
LoTm_2,9.0434
LoTm_3,8.8988
HiOs_1,8.6172
HiOs_2,8.7529
HiOs_3,8.9004
BMM_1,8.5197
BMM_2,8.2498
BMM_3,8.5397
Heat_1,9.7575
Heat_2,9.2117
Heat_3,9.1967
Cold_1,7.9776
Cold_2,8.0001
Cold_3,7.7206
Etha_1,8.2989
Etha_2,8.3466
Etha_3,8.2584
SMM_1,8.2338
SMM_2,8.3177
SMM_3,8.3329
Salt_1,8.0517
Salt_2,7.8996
Salt_3,7.9859
Mt0_1,8.6302
Mt0_3,8.9016
M0t45_1,8.9818
M0t45_2,8.6557
M0t45_3,9.3876
M0t90_1,8.2697
M0t90_2,9.0299
M0t90_3,8.7923
M40t45_1,8.4628
M40t45_2,9.8602
M40t45_3,8.9563
M40t90_1,8.587
M40t90_2,8.8771
M40t90_3,9.8163
dia0_1,8.5061
dia0_2,8.6267
dia0_3,8.4027
dia5_1,9.3533
dia5_2,8.8877
dia5_3,8.5565
dia15_1,8.2889
dia15_2,8.7923
dia15_3,8.2851
Diami_1,8.7288
Diami_2,8.6628
Diami_3,8.6339
Paraq_1,8.4863
Paraq_2,8.652000000000001
Paraq_3,7.7792
H2O2_1,8.1352
H2O2_2,8.1079
H2O2_3,8.0786
Oxctl_1,8.494
Oxctl_2,8.1472
Oxctl_3,8.5989
GM-0.1_1,8.221
GM-0.2_1,8.1217
GM+5_1,8.0666
GM+15_1,8.2685
GM+25_1,8.4952
GM+45_1,8.4051
GM+60_1,8.3941
GM+90_1,8.2994
GM+120_1,7.9151
GM+150_1,8.3547
GM-0.1_2,8.53
GM-0.2_2,8.4975
GM+5_2,8.2637
GM+10_2,8.1875
GM+15_2,8.4169
GM+25_2,8.5333
GM+45_2,7.3396
GM+60_2,7.9259
GM+90_2,8.731
GM+150_2,7.7474
GM-0.1_3,8.6671
GM-0.2_3,8.3688
GM+5_3,8.3172
GM+10_3,7.6752
GM+15_3,8.2963
GM+25_3,8.1808
GM+45_3,8.2662
GM+60_3,7.905
GM+90_3,8.1811
GM+120_3,8.9309
GM+150_3,8.0508
MG-0.1_1,8.5711
MG+5_1,8.4697
MG+10_1,8.8094
MG+15_1,8.2349
MG+25_1,8.2484
MG+45_1,8.4039
MG+120_1,7.6353
MG+150_1,7.752999999999999
MG-0.1_2,7.3663
MG-0.2_2,8.144
MG+5_2,8.3531
MG+10_2,8.4073
MG+15_2,8.8389
MG+25_2,8.005
MG+45_2,7.7068
MG+60_2,8.1482
MG+90_2,7.6835
MG+120_2,8.3187
MG-0.1_3,9.0239
MG-0.2_3,8.6938
MG+5_3,8.5875
MG+10_3,7.5106
MG+15_3,8.6474
MG+25_3,8.4983
MG+45_3,8.7201
MG+60_3,8.1854
MG+90_3,8.2414
MG+120_3,8.0401
MG+150_3,8.2529
