sample,BSU06073
LBexp_1,10.6694
LBexp_2,10.7392
LBexp_3,10.3299
LBtran_1,10.6933
LBtran_2,10.2959
LBtran_3,10.2253
LBstat_1,10.5622
LBstat_2,10.2591
LBstat_3,9.8805
LBGexp_1,10.3899
LBGexp_2,10.2147
LBGexp_3,10.3121
LBGtran_2,9.4646
LBGtran_3,10.286
LBGstat_1,9.564
LBGstat_2,9.3575
LBGstat_3,9.3291
S0_1,9.4688
S0_2,9.4132
S0_3,9.5046
S1_1,11.5348
S1_2,11.4509
S1_3,11.4217
S2_1,12.1744
S2_2,11.6638
S2_3,11.1254
S3_1,11.6745
S3_2,11.5325
S4_1,10.9938
S4_2,10.4903
S4_3,9.8451
S5_1,10.1858
S5_2,9.8501
S5_3,10.5851
S6_1,9.6905
S6_2,7.8007
S6_3,9.6906
S6/t_1,9.8662
S6/t_2,7.8154
S6_4,9.5297
S6_5,9.9961
S6_6,9.8927
S7_4,10.2736
S7_5,10.2297
S7_6,10.6069
S8_4,10.1864
S8_5,9.8595
G135_1,9.9408
G135_3,8.8151
G150_1,9.8938
G150_2,10.3181
G150_3,10.3616
G180_1,9.7449
G180_2,9.8237
G180_3,9.1174
C30_1,10.8854
C30_2,10.8912
C90_1,11.3479
C90_2,11.269
BI_1,11.608
BI_2,11.7599
BC_2,12.7746
BC/t_1,12.6706
BC/t_2,12.9198
BC_1,12.2465
Sw_1,13.6461
Sw_2,13.3938
BT_1,10.2764
BT_2,9.665
B36_1,11.949000000000002
B36_2,11.7799
B60_1,12.6113
B60_2,12.5736
M9exp_1,11.2784
M9exp_2,10.9338
M9exp_3,10.488
M9tran_1,10.8194
M9tran_2,10.6526
M9tran_3,11.2384
M9stat_1,10.5243
M9stat_2,10.3118
M9stat_3,10.0938
M+G_1,11.2341
M+G_2,11.0712
M+G_3,10.6828
Glu_1,11.4983
Glu_2,11.4135
Glu_3,11.7608
Fru_1,10.7375
Fru_2,11.8245
Fru_3,10.9977
Mal_1,10.066
Mal_2,10.7944
Mal_3,10.7302
G+S_2,11.5972
G+S_3,11.5572
Pyr_1,11.5494
Pyr_2,12.0703
Pyr_3,11.6285
Gly_1,9.1484
Gly_2,9.7644
Gly_3,8.7205
Glucon_1,11.2471
Glucon_2,11.6574
Glucon_3,9.848
aero_1,11.5784
aero_2,9.9161
aero_3,11.1833
nit_1,11.4256
nit_2,11.7912
nit_3,11.3542
ferm_1,11.2255
ferm_2,10.8536
ferm_3,11.5811
T-5.40H_1,12.5059
T-4.40H_1,12.1736
T-3.40H_1,12.0602
T-2.40H_1,11.5429
T-1.40H_1,11.276
T-1.10H_1,11.3145
T-0.40H_1,11.2673
T0.0H_1,10.9652
T0.30H_1,10.556
T1.0H_1,10.8633
T1.30H_1,10.8736
T2.0H_1,10.7303
T2.30H_1,11.43
T3.0H_1,11.6353
T3.30H_1,12.1153
T4.0H_1,12.1472
T5.0H_1,11.6176
HPh_1,11.4409
HPh_2,11.1674
HPh_3,11.4155
LPh_1,10.9785
LPh_2,11.4928
LPh_3,10.9135
LPhT_1,10.6016
LPhT_2,10.4375
LPhT_3,10.6554
SMMPr_1,10.7919
SMMPr_2,10.6974
SMMPr_3,10.5651
HiTm_1,8.9545
HiTm_2,10.1146
HiTm_3,10.5152
LoTm_1,13.1108
LoTm_2,12.855
LoTm_3,12.7467
HiOs_1,11.2577
