,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,3.700743415417188e-17,1.110822614145583,3.0,0.0,-1.2322066423,6.0,0.3075956663,12.0,0.9246109760000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.39755224013333335,0.7198150630951725,3.0,1.0,-0.5425470641,7.0,0.3837230643,13.0,-1.0338327206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-1.1820617421333333,0.745747352427006,3.0,2.0,-0.5270294813,8.0,-1.9936632644,14.0,-1.0254924807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-1.9028685727666668,0.21066008392304275,3.0,3.0,-2.0996025941,9.0,-1.6806086059,15.0,-1.9283945183000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-2.1749838136666666,0.3784274434526818,3.0,4.0,-1.8826046361,10.0,-2.039938372,16.0,-2.6024084329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-2.1912480793666664,0.4226270035121763,3.0,5.0,-1.9877666411,11.0,-2.6771242724,17.0,-1.9088533246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-0.033729891999999984,0.6318775142422581,2.0,18.0,-0.4805347672,71.0,0.4130749832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-0.20038009253333336,0.8696743374303749,3.0,19.0,0.7746360591,70.0,-0.8960733773,205.0,-0.4797029594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,2.066909664125,1.4848967694648152,8.0,20.0,1.2371832728,32.0,4.0246755847,55.0,3.3033475138,67.0,2.0968757211,126.0,2.7074963457,147.0,2.6487592784,203.0,-0.7646747027,210.0,1.2816142992000001,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.09650869516666666,0.7779538576311518,3.0,21.0,0.4268158791,34.0,-0.7920984736000001,61.0,0.65480868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-1.4065867201125,1.1278260366396182,8.0,22.0,-1.8369677716,104.0,-0.9988901763,111.0,-2.1220067495,133.0,-2.7150054486,165.0,0.3786971207,238.0,-2.0804141187,265.0,0.12166685640000001,270.0,-1.9997734732999999,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-2.3273901122714284,0.9806601940576563,7.0,23.0,-2.1883486805,56.0,-1.1868856637,82.0,-2.0121401188,118.0,-4.2066462846,134.0,-2.9379004619,137.0,-2.0313777943,227.0,-1.7284317821,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.3144856738,0.907432649230031,4.0,24.0,0.020101294500000002,101.0,-0.0436735398,139.0,-0.369800614,149.0,1.6513155545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,3.1928498947249997,1.3508722600378114,4.0,25.0,3.5792383036,123.0,3.6853561588,155.0,4.2857995765,191.0,1.22100554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,1.6786004795,0.37716183310767276,3.0,26.0,1.9959699822,59.0,1.2616358462,159.0,1.7781956101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-0.16390133564,0.3509579346549557,5.0,27.0,-0.3867988986,76.0,0.10067479110000001,146.0,0.1205669694,162.0,0.0186362328,262.0,-0.6725857729,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,1.1194316878750001,1.1548225518845463,4.0,28.0,0.7755991832,94.0,-0.3553766397,186.0,2.1928218244,231.0,1.8646823836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,0.8685901370666667,0.6867676819261729,3.0,29.0,0.1669535435,49.0,0.8993624733000001,260.0,1.5394543943999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.6130939874199999,0.5543121219224438,5.0,30.0,0.3311611015,77.0,1.3562321402,172.0,0.1428401709,259.0,0.1839549956,280.0,1.0512815289,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-0.64235905535,1.1457594709287102,4.0,31.0,0.5903427417,40.0,-2.167133234,138.0,-0.6562465046,192.0,-0.33639922450000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.7875519637571429,1.643861699607469,7.0,33.0,-1.4586014752,39.0,0.075518818,58.0,1.6014957853,122.0,-1.2466801144,170.0,2.2699948559,244.0,2.015244424,261.0,2.2558914527000002,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.9868592617571428,1.4923274730933271,7.0,35.0,1.1833366278,79.0,-0.7145434163000001,92.0,0.9736076928,208.0,2.5943553367,251.0,0.6751957030000001,263.0,3.063076148,299.0,-0.8670132597,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,0.1854055805666667,1.0146170601671247,3.0,36.0,-0.25952015230000003,234.0,1.3464730485,275.0,-0.5307361545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,2.1934112325000004,0.6800387042399002,3.0,37.0,2.5982205082,214.0,2.5737155503,307.0,1.4082976390000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,0.135959941225,0.32150276327189103,4.0,38.0,0.2872407256,102.0,0.5129835767,248.0,-0.1806641799,269.0,-0.0757203575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,0.83073689425,0.4414347668675075,4.0,41.0,1.2816428533,178.0,0.24201163820000002,249.0,0.7874340883000001,309.0,1.0118589972,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,0.74643604955,1.1978057800955415,2.0,42.0,1.5934126391999999,294.0,-0.1005405401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,0.9690658774375001,1.3744357790918167,8.0,43.0,1.6515301361999999,142.0,-0.1735843514,166.0,1.146858084,177.0,1.0898561213,221.0,0.8308825691,256.0,3.7575146285,282.0,0.2320062765,305.0,-0.7825364447000001,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,1.88720726645,0.3276115670412231,2.0,44.0,2.1188636271,154.0,1.6555509058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,0.8344561588166667,0.9756076896521387,18.0,45.0,1.9741278353,54.0,-0.9263621082,106.0,0.2587925555,108.0,-0.0987115248,135.0,0.9907478193,143.0,0.6191026901000001,150.0,2.0580278491,183.0,0.027484337,204.0,0.9519208968,226.0,0.0007558316,253.0,1.3989289284,255.0,0.2957713342,257.0,1.4964483197,264.0,1.5746671742,268.0,2.0693164292,284.0,1.8865311593,300.0,1.3773409012,306.0,-0.9346795692000001
30,abx_mega__dmso-10,2.4337269346666663,0.5854856235392735,3.0,46.0,3.0654232144,57.0,2.3264771481,66.0,1.9092804415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,-1.77587854318,0.4912484308862056,5.0,47.0,-1.148490703,72.0,-1.5961089543,112.0,-2.4848706924,156.0,-1.951213703,212.0,-1.6987086632000001,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,0.4344009127333334,0.9307042118540367,3.0,48.0,-0.5185493843,184.0,1.3411371779,266.0,0.48061494460000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,-0.6180941446333333,0.31331922311023674,3.0,50.0,-0.2621988552,245.0,-0.8523697823,258.0,-0.7397137964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,-0.38007722915000003,0.5123098883127196,4.0,51.0,-1.0135796149,119.0,-0.1360066296,120.0,-0.539381093,278.0,0.1686584209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,1.2059069089499999,0.4308807550095043,2.0,52.0,1.5105856127,182.0,0.9012282052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,0.8557635209000001,0.6629712912532801,5.0,53.0,1.4911159364,90.0,1.1874383413,100.0,0.9919679435000001,216.0,0.8597244923,293.0,-0.25142910900000004,,,,,,,,,,,,,,,,,,,,,,,,,,
