,-0.3142862058331708,-0.2619051715276423,-0.20952413722211383,-0.15714310291658534,-0.10476206861105686,-0.05238103430552837,1.1102230246251565e-16,0.052381034305528595,0.10476206861105708,0.15714310291658556,0.20952413722211405,0.2619051715276426,0.314286205833171,0.36666724013869945,0.419048274444228,0.4714293087497565,0.523810343055285,0.5761913773608134,0.6285724116663419,0.6809534459718705
thresh,-0.340476722985935,0.340476722985935,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,88,4034,88,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ygjH'],[]
