,new_2054085_2054544_c
LBexp_1,12.0373
LBexp_2,12.4183
LBexp_3,12.3619
LBtran_1,9.7662
LBtran_2,10.9046
LBtran_3,11.2647
LBstat_1,12.0855
LBstat_2,11.9608
LBstat_3,11.9327
LBGexp_1,10.9274
LBGexp_2,11.3356
LBGexp_3,11.369
LBGtran_2,11.44
LBGtran_3,11.7741
LBGstat_1,8.404
LBGstat_2,8.3272
LBGstat_3,10.1171
S0_1,12.951
S0_2,12.9444
S0_3,12.9333
S1_1,10.8992
S1_2,10.8091
S1_3,10.7076
S2_1,10.6302
S2_2,10.722
S2_3,10.532399999999999
S3_1,11.2288
S3_2,10.8674
S4_1,11.5156
S4_2,11.549900000000001
S4_3,11.2728
S5_1,10.9012
S5_2,11.0536
S5_3,11.1698
S6_1,9.9045
S6_2,7.5411
S6_3,10.1966
S6/t_1,9.6764
S6/t_2,7.6988
S6_4,9.7445
S6_5,10.0732
S6_6,10.1408
S7_4,10.1457
S7_5,9.8695
S7_6,10.3318
S8_4,9.8016
S8_5,9.3555
G135_1,9.9956
G135_3,8.9101
G150_1,10.391
G150_2,10.4342
G150_3,10.4828
G180_1,9.574
G180_2,9.8556
G180_3,9.4336
C30_1,10.655100000000001
C30_2,10.8497
C90_1,9.8979
C90_2,9.786200000000001
BI_1,10.4225
BI_2,10.6912
BC_2,9.2122
BC/t_1,8.897
BC/t_2,9.6476
BC_1,8.8314
Sw_1,7.8407
Sw_2,8.1863
BT_1,11.3208
BT_2,11.038
B36_1,8.402
B36_2,8.5582
B60_1,9.5344
B60_2,9.6872
M9exp_1,11.229800000000001
M9exp_2,10.849
M9exp_3,10.5544
M9tran_1,10.967
M9tran_2,11.0034
M9tran_3,11.1881
M9stat_1,10.0514
M9stat_2,9.3759
M9stat_3,9.2117
M+G_1,10.9256
M+G_2,10.989
M+G_3,11.0258
Glu_1,11.1904
Glu_2,11.0138
Glu_3,11.2221
Fru_1,11.0719
Fru_2,12.2646
Fru_3,11.1098
Mal_1,10.5853
Mal_2,11.1351
Mal_3,11.032
G+S_2,11.8528
G+S_3,12.1695
Pyr_1,10.4266
Pyr_2,11.1882
Pyr_3,10.8349
Gly_1,10.3481
Gly_2,11.2542
Gly_3,10.1983
Glucon_1,10.9105
Glucon_2,10.9036
Glucon_3,9.4208
aero_1,11.7522
aero_2,10.7868
aero_3,11.9203
nit_1,12.1233
nit_2,12.6082
nit_3,12.0025
ferm_1,12.2657
ferm_2,12.1687
ferm_3,12.5224
T-5.40H_1,10.8555
T-4.40H_1,11.0205
T-3.40H_1,11.3146
T-2.40H_1,11.0418
T-1.40H_1,11.1819
T-1.10H_1,11.2636
T-0.40H_1,10.6746
T0.0H_1,10.7709
T0.30H_1,10.1711
T1.0H_1,11.372
T1.30H_1,10.1926
T2.0H_1,9.7397
T2.30H_1,10.4133
T3.0H_1,9.9598
T3.30H_1,9.9862
T4.0H_1,9.9749
T5.0H_1,9.4251
HPh_1,12.0022
HPh_2,11.3126
HPh_3,11.7334
LPh_1,11.7276
LPh_2,12.0006
LPh_3,11.5893
LPhT_1,10.1786
LPhT_2,10.0123
LPhT_3,10.4401
SMMPr_1,11.6856
SMMPr_2,11.7114
SMMPr_3,11.9974
HiTm_1,12.7649
HiTm_2,12.2969
HiTm_3,12.3817
LoTm_1,11.5195
LoTm_2,11.1297
LoTm_3,11.0213
HiOs_1,11.101
HiOs_2,10.8289
HiOs_3,11.209
BMM_1,11.1346
BMM_2,10.7434
BMM_3,10.8612
Heat_1,11.2239
Heat_2,10.9045
Heat_3,10.8378
Cold_1,10.2049
Cold_2,9.5796
Cold_3,9.4097
Etha_1,10.021
Etha_2,9.8368
Etha_3,9.9723
SMM_1,11.4174
SMM_2,11.3901
SMM_3,11.4526
Salt_1,9.3857
Salt_2,9.2242
Salt_3,9.3126
Mt0_1,12.279
Mt0_3,12.065
M0t45_1,11.2653
M0t45_2,12.7982
M0t45_3,12.0388
M0t90_1,10.8808
M0t90_2,11.9769
M0t90_3,10.8991
M40t45_1,10.9295
M40t45_2,10.5702
M40t45_3,12.113
M40t90_1,10.4995
M40t90_2,11.5335
M40t90_3,11.3523
dia0_1,12.2241
dia0_2,12.6091
dia0_3,12.5538
dia5_1,11.7418
dia5_2,11.7498
dia5_3,11.4145
dia15_1,10.6953
dia15_2,11.1123
dia15_3,11.2385
Diami_1,9.0984
Diami_2,9.7075
Diami_3,9.547
Paraq_1,10.4872
Paraq_2,10.9907
Paraq_3,9.7524
H2O2_1,10.2465
H2O2_2,10.5151
H2O2_3,9.8578
Oxctl_1,10.4455
Oxctl_2,10.3994
Oxctl_3,11.1479
GM-0.1_1,10.4951
GM-0.2_1,10.3587
GM+5_1,10.4964
GM+15_1,10.6349
GM+25_1,11.2987
GM+45_1,11.1967
GM+60_1,11.2704
GM+90_1,11.1241
GM+120_1,10.064
GM+150_1,11.4357
GM-0.1_2,10.7111
GM-0.2_2,10.3972
GM+5_2,10.3278
GM+10_2,10.2157
GM+15_2,10.2781
GM+25_2,10.4611
GM+45_2,10.0783
GM+60_2,9.9991
GM+90_2,11.1513
GM+150_2,10.9531
GM-0.1_3,10.4555
GM-0.2_3,10.4196
GM+5_3,10.384
GM+10_3,9.5921
GM+15_3,10.3626
GM+25_3,10.3651
GM+45_3,10.4775
GM+60_3,10.4052
GM+90_3,10.9667
GM+120_3,11.1207
GM+150_3,11.2865
MG-0.1_1,10.8559
MG+5_1,10.6158
MG+10_1,10.8788
MG+15_1,10.3414
MG+25_1,10.8273
MG+45_1,10.6837
MG+120_1,9.9379
MG+150_1,11.1999
MG-0.1_2,10.0717
MG-0.2_2,10.4688
MG+5_2,10.0781
MG+10_2,10.3102
MG+15_2,10.9198
MG+25_2,10.2038
MG+45_2,9.6219
MG+60_2,10.3729
MG+90_2,10.0579
MG+120_2,10.4691
MG-0.1_3,11.1126
MG-0.2_3,10.7589
MG+5_3,10.3419
MG+10_3,9.7187
MG+15_3,10.6416
MG+25_3,10.5952
MG+45_3,10.7889
MG+60_3,10.3827
MG+90_3,10.8468
MG+120_3,10.428
MG+150_3,11.3864
