,-0.09587766185913192,-0.05752659711547915,-0.019175532371826384,0.019175532371826384,0.05752659711547915,0.09587766185913192,0.13422872660278468,0.17257979134643742,0.2109308560900902,0.249281920833743,0.28763298557739575,0.3259840503210485,0.3643351150647013,0.4026861798083541,0.44103724455200677,0.47938830929565956,0.5177393740393124,0.5560904387829652,0.594441503526618,0.6327925682702706
thresh,-0.1150531942309583,0.1150531942309583,1,,,,,,,,,,,,,,,,,
unreg,0,21,2000,1829,33,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],['fumB' 'dcuB'],[],[],[],[],[],[],[],[],['STM4302'],[],[],[]
