,A,CymR
R2,,0.01795153158135787
xmin,,-2.625729702890358
xmid,,
xmax,,1.4509888761349383
ystart,,1.7758545742947698
yend,,-3.6259550531418174
SRX8138083,1.3745828008819174,0.024521560359136
SRX8138084,-0.9570068931024712,-0.1165293159695091
SRX8138085,-0.41757590777941656,0.09200775561037401
SRX8138086,4.090928839724952,-0.1739666717307724
SRX8138087,-1.0125470723081802,-0.17545759620274204
SRX8138088,-1.1840319031286974,0.11389667396922755
ERX4111143,0.03677208953354842,0.0703518801766867
ERX4111144,-0.06778097299960405,-0.07192522152305436
ERX4111145,2.9557236009509134,-0.056435523828420216
ERX4111146,7.9209475959116125,0.1786921868793474
ERX4111148,-0.16089595461846468,-0.12846567338527315
ERX4111149,2.952013577608628,0.04682727841557277
ERX4111150,2.313207158990406,-0.09695100272613112
ERX4111151,-0.03677208953355784,-0.0703518801766867
ERX4111152,0.975033785080213,-0.15598631184079714
ERX4111153,3.463910275626735,0.14329987697163735
ERX4111154,8.373976192478018,0.1765517788458162
ERX4111156,0.02617964727972133,-0.0009437225983024432
ERX4111157,2.4172845910277574,0.20283791126415893
ERX4111158,3.379691044632315,0.2009957167151457
SRX5577041,-0.6474564227526983,-0.07056998671238103
SRX5577042,0.3543195367378983,-0.018442785189451527
SRX5577043,0.1688534792494979,0.06052769370404665
SRX5577044,0.12428340676529635,0.02848507819778323
SRX5577045,-1.4328363342099857,-0.6919538177234514
SRX5577046,-2.39303017632285,-0.34042403415871103
SRX5577047,-2.414676463406477,-0.4667962052971859
SRX5577048,-1.7092807141798918,-0.7522149444569886
SRX5577049,-3.965539212816652,-0.6433356288840955
SRX5577050,-3.8639609376708375,-0.9230948415860992
SRX5577051,-4.777719928461264,-0.9238237891613696
SRX5577052,-4.849907844463676,-0.9619183104881
SRX5577053,-8.606476003388718,-0.5519597931783649
SRX5577054,-4.388290431700509,-0.7837423617082866
SRX5577055,-9.679231419803527,-0.4428894096253764
SRX5577056,-6.844404851198972,-0.5405510203607199
SRX5577057,-6.541607651576879,-0.8653600430838644
SRX5577058,-4.691720501480468,-0.4256693511994989
SRX5577059,-7.278185873935463,-0.6770641958518331
SRX5577060,-7.624372449752634,-0.5188141057994091
SRX5577061,-11.177954671452506,-0.23635903948848114
SRX5577062,-9.109114284670945,-0.27580363115575235
SRX5577063,-8.31455709003826,-0.16545582347051013
SRX5577064,-9.297529556182415,-0.3421653340769071
SRX5577065,-10.408118966418913,-0.050107037980995806
SRX5577066,-11.878493269288885,0.09050042605668727
SRX5577067,-12.145641852362385,0.11464770747360298
SRX5577068,-11.524622582799957,0.10563629844940436
SRX533166,0.6452611098827462,-0.0722282843826676
SRX533171,-0.645261109882741,0.0722282843826676
SRX533786,3.716433299403596,-0.13601080627277273
SRX533787,2.038598112749623,-0.31306225903818685
SRX533789,2.5364485798600014,0.0147679759453343
SRX533791,1.5939841322208363,-0.09060162853738253
SRX533792,4.260740235016324,-0.1332420654588482
SRX533793,1.6692100801243457,-0.28804955119433817
SRX533794,1.5189820556546338,-0.19091893493466827
SRX533795,1.260931450329283,-0.01079727256515639
SRX4703435,-0.3204095500776802,-0.2348047883091784
SRX4703436,-0.41355344819694456,0.2586191577760495
SRX4703437,0.733962998274592,-0.02381436946687021
SRX4703438,1.4434315386859942,0.3317703249792441
SRX4703439,0.10810083028445217,0.4567567893813509
SRX4703440,0.6567479835916266,0.3763984373065634
SRX6902408,1.7069370603402014,-0.05114432734127483
SRX6902409,0.3942634966362384,0.2940913216609964
SRX6902410,1.0770835545189636,-0.015145368908415337
SRX6902411,-5.3271911284419176,0.8596318512933765
SRX6902412,-3.031132962700815,0.39765733368146
SRX6902413,-4.6086543733234,0.5261071274817626
SRX6902414,-0.13743642446131754,-0.023485746857295986
SRX6902415,0.13743642446131232,0.023485746857295098
SRX5278698,-1.016448216228858,-0.14229444719872042
SRX5278699,-1.975165297973131,0.0658898330419948
SRX5278700,2.9916135142020233,0.07640461415672561
SRX5278701,-3.619380816037885,0.7103957307365381
SRX5278702,-3.851725441531222,0.6500697259724504
SRX5278703,-4.0642945372301,0.6519919082063783
SRX5278704,1.7269394776510771,-0.4601914926005275
SRX5278705,1.1033278449733088,-0.6417695294220884
SRX5278707,-4.3200420384129465,1.131710682027018
SRX5278708,-4.109769777320112,0.7871776655125302
SRX5278709,-4.475197298565306,0.6536660105939127
SRX5278710,5.696319458196054,-0.5931019587749233
SRX5278711,4.826064468692248,-0.8139079616732339
SRX5278713,2.377510023142721,-0.6355447619480028
SRX5278714,1.2753449312502598,-0.7139406869148548
SRX5278715,1.894534128436052,-1.5337103753043655
SRX5278716,10.616182427226402,-0.8295135917939138
SRX5278717,-1.6382478938345904,-0.1128039672041794
SRX5278718,1.764240399844556,-0.5034147720401396
SRX5278719,-6.524474007790292,-0.2222438733234462
SRX5278720,-3.802571024181847,0.2427001725327749
SRX5278721,-6.172046561407098,0.7452388160937033
SRX1254783,-1.2826536717451649,-0.889681880014078
SRX1254784,-0.17786849656882905,-1.196569228480036
SRX1254785,-1.1334941164399883,-0.9543324521170408
SRX1254786,1.0312282445293075,-1.0207625060340568
SRX1473807,0.5630790677657586,-0.06562540644518577
SRX1473808,-0.8915500532619071,0.04823018008005775
SRX1473809,0.32847098549612475,0.017395226365127137
SRX7520944,0.9126278759190544,-0.08283191639399412
SRX7520945,0.6478295639272524,0.06224074684470082
SRX7520946,-0.5967907493402607,-0.03886416498528966
SRX7520947,-0.9636666905060288,0.059455334534579414
SRX7520948,19.42463885973037,-2.2687081724516363
SRX7520949,19.509858813522822,-2.1221084761422957
SRX7520950,10.597548668836787,-2.1062625175583958
SRX7520951,10.487118290063247,-1.8236858195068173
SRX959206,5.931619046788574,0.5418701397822625
SRX959207,6.328327000909728,0.7353545274918236
SRX959208,6.8960324697664115,0.9635969192910911
SRX959209,5.3219701781390905,-0.07228068163231871
SRX959210,5.396911966678927,-0.4614915876647636
SRX959211,4.809606677365776,-0.6174485100253051
SRX959212,0.3773551596862109,0.33847341023655186
SRX959213,-0.2817874290991974,0.3194702130898053
SRX959214,-0.15253346591945802,-0.10497741927496483
SRX959215,0.11044759407850778,-0.15952176940837148
SRX959216,-0.3563837519693911,-0.27307586841801346
SRX959217,0.30290189322331723,-0.12036856622499847
SRX3269802,-5.473443110871437,-0.21482718305755102
SRX3269803,5.4734431108714405,0.21482718305755188
SRX3269804,-5.562452640528608,-1.9096554061306852
SRX3269805,-6.2794980710789,-0.6752576688199792
SRX3269806,-6.314185160020692,-0.4254662775053175
SRX3269807,1.2256660278828817,-1.5265889150538428
SRX3269808,1.095126800746178,-1.6346623797639843
SRX3269809,-1.1053680035509093,-2.4806435837847083
SRX3269810,-2.8623574493531425,-1.6848473863441988
SRX3269811,-3.0876009068609527,-2.2009737677461683
SRX2529102,-1.8319232323161168,-0.11725109588602578
SRX2529103,1.8319232323161128,0.11725109588602667
SRX2529104,-12.100242557625101,0.5482753226352717
SRX2529105,0.9109460205399548,0.7036336752259018
ERX1981712,-5.343789334998065,1.1612276865445221
ERX1981713,-7.395206159261317,1.4509888761349383
ERX1981714,-8.146972463947138,1.1820032937690872
ERX1981715,11.598035230096615,-0.3987168483061652
ERX1981716,-5.755707834793345,-0.11012612824752743
ERX1981717,-5.842327395303259,0.5088429765536926
ERX2274784,-4.080956651946367,-0.08586540162367662
ERX2274785,-1.8361263315098608,0.08163393121124063
ERX2274786,1.2937037704549526,-0.2982303334668934
ERX2274787,-2.1324119089761893,0.6958887413176669
ERX2274788,-5.025128678273244,0.7033349510444333
ERX2274789,-5.983304386846482,0.6054870128738097
ERX2274790,-1.9992858016049484,0.006309439502206082
ERX2274791,4.2360158511488395,-0.0646399864705911
ERX2274792,-2.7509941263676208,-0.11398127125006675
ERX2274793,2.158040172871498,0.8754895829042573
ERX2274794,-3.8163801313234087,0.9734464990585936
ERX2274795,-4.168157834090615,1.001442867549593
ERX2274796,-0.6503391861999076,-0.08435885060197545
ERX2274797,2.644840610281753,0.0693831723135947
ERX2274798,-1.9945014240818235,0.014975678288383419
ERX2274799,3.2359485385780262,0.8174095423877539
ERX2274800,-5.159568831468853,1.0899432530790891
ERX2274801,4.492553725133428,0.8503542413573886
ERX1819430,-7.4894935333371375,0.38685845126928703
ERX1819431,-7.022189076845208,0.21855953407663972
ERX1819432,-6.873478124857428,0.3001886928081232
ERX1819433,-6.458271702481255,0.5350800286801176
ERX1819434,10.542305420378836,-0.15132892895156402
ERX1819435,-7.1321021376929705,0.1268569625163698
ERX1819436,10.33528428194994,-0.18610101203478013
ERX1819437,-8.553789723013317,0.12507844860345596
ERX1819438,-4.57263914367585,0.04765997984461645
ERX1819439,-5.736809317050103,-0.07075042721621827
ERX1819440,-2.9351394917110074,0.04993908314076556
ERX1819441,-5.925082294380088,-0.09422630085116168
ERX1819442,-5.9696662767029975,0.10366894910694756
ERX1819443,-8.403043976464815,0.12531242691065805
ERX1819444,-7.121510083477897,-0.13776485848799336
ERX1819445,-7.888124589936683,-0.10784714146524976
ERX3440914,2.0450585358644005,0.11701202156309165
ERX3440915,-2.2641143451691472,0.16642643158009562
ERX3440916,-1.6924570106176404,0.057788418306949474
ERX3440917,-2.932893156165484,-0.34407101430546305
ERX3440918,-9.614702652180098,-0.6226111652120245
ERX3440919,-10.720696234631973,-0.7731352390105809
ERX3440920,-10.231230127903665,-0.9468205201382968
ERX3440921,-17.384667918722872,0.0015984447244070663
ERX3440922,-17.257753847349946,0.17372475681750646
ERX3440923,-17.370593095487607,0.10765581983831662
ERX3440924,-17.225053419538405,0.22025417825892912
ERX3440925,-1.0641768951712982,-0.0586349376212576
ERX3440926,-17.57088393469526,0.2832353205407179
ERX3440927,-17.059207412543106,0.2389374707169241
ERX3440928,-16.051599262126736,-0.06270697044481377
ERX3440929,-15.04829053101141,0.2472548181905099
ERX3440930,-16.493697900096688,0.2878805019644801
ERX3440931,-17.208639661851322,-0.3643602886674424
ERX3440932,-17.423594022416527,-0.2414533033783819
ERX3440933,-16.720486919953867,-0.08206650011110561
ERX3440934,-17.23261162744245,0.21662640986867387
ERX3440935,-16.845153809992677,0.2924146398937486
ERX3440936,-0.980881640693108,-0.058377083941832275
ERX3440937,-16.85966479067702,0.21892497461196656
ERX3440938,-2.55697264228599,0.4252355578592715
ERX3440939,-1.4693843166570075,-0.005822520286855593
ERX3440940,-1.9272260542922184,-1.9272845859047552
ERX3440941,-3.74107302404428,-0.2871408210021995
ERX3440942,-0.9549232159715144,-0.9598379977721044
ERX3440943,-4.653377787277842,-0.32996045088048304
SRX5347612,-0.3629338101532665,-0.07271477189233178
SRX5347613,-0.2451580485949012,0.08973342320690314
SRX5347614,0.6080918587481863,-0.017018651314569592
SRX5347615,-1.635006374657466,-0.08864716662874894
SRX5347616,-1.1867681896716085,0.12243211437909984
SRX5347617,-0.629048262887412,-0.010924034366545321
SRX5347618,-2.0247529209281114,-0.19179944666498727
SRX5347619,-0.2757890861822272,-0.05348534186253584
SRX5347620,-1.0850453027821008,-0.036321122758636186
SRX5347621,-1.3013436437361243,0.11070113428785876
SRX5347622,-1.1381124649060887,-0.3493156382908173
SRX5347623,-0.4258535966913128,0.07127141108103885
SRX8170783,1.3745978331424025,0.0245216537387849
SRX8170784,-0.9569783696922921,-0.11652931512316655
SRX8170785,-0.41761946345012896,0.092007661384379
SRX8170786,1.4256266563834694,-0.4812599341985066
SRX8170787,3.3174283899790877,-1.4088333033664036
SRX8170788,3.3653905984090287,-1.2215409527271968
SRX5177009,-0.3575118931969896,0.2684990508790479
SRX5177010,-3.1438776492355816,-0.09838714010484306
SRX5177011,3.8264986500019,0.6038856040480214
SRX5177012,3.4156609058140366,0.4725324269093774
SRX7354731,3.933946782320592,-0.14462231005459358
SRX7354732,-3.9339467823206014,0.14462231005459358
SRX7354733,1.0198687498509054,0.6341725993001113
SRX7354734,0.3140686477437505,0.8079046268897914
SRX7354735,9.374865264836854,0.9673847261622974
SRX7354736,9.819389000085707,1.035504272932947
SRX7354737,8.696588671420798,0.9235208732995835
SRX7354738,8.787679408785321,0.8531518930102724
SRX2508581,9.818438912171477,-0.026898905703670373
SRX2508582,9.947519215259346,-0.3468341288916337
SRX2508583,4.818423147873321,0.15310079738071813
SRX2508584,2.7241630660213967,0.15293354454467956
SRX2508585,-5.7873051088110365,-0.0934316853415842
SRX2508586,-2.2829134624655687,-0.07224214499341919
SRX2508587,10.06443644855004,0.21520298598356646
SRX2508588,10.062713832341679,0.4017951129987161
SRX2508589,-4.031133803360446,0.12033059104525368
SRX2508590,-3.6889782088414673,0.09718413116290048
SRX2508591,3.815442790931213,0.15534570349920074
SRX2508592,1.4788959467243077,0.20293595198299208
SRX1736086,0.4876016567691071,-0.6413323248372791
SRX1736087,-0.20638298398681146,0.3675993495282066
SRX1736088,-0.2812186727823153,0.2737329753090725
SRX1736089,0.5049132658273117,-2.2744490052229884
SRX1736090,-0.031874207371235634,-1.9958084624728496
SRX1736091,0.7204952350324646,-1.7086457807260698
SRX1736092,-0.5720953772757856,0.5698008466981186
SRX1736093,6.45779463200121,0.17747479046265724
SRX1736094,0.4704405191854512,-0.5663335573683383
SRX1736095,0.04412458748123384,-1.89497042085548
SRX1736096,0.26488245215202044,-2.493137373686857
SRX1736097,1.1773530203093765,-2.625729702890358
SRX7176371,-0.1787195711794235,-0.09026656321850712
SRX7176372,-0.04595813311359169,-0.044841613443858286
SRX7176373,0.2246777042930208,0.13510817666236452
SRX7176374,-1.1467714444720476,0.1418692774550907
SRX7176375,-1.0303526241268548,0.2291828701086107
SRX7176376,-1.517776282446929,0.2583608131557229
