,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-3.33333360913457e-11,0.14889705948329887,3.0,0.0,0.0092852365,6.0,-0.1533223836,12.0,0.144037147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.7741966663000001,0.881007167120153,3.0,1.0,0.6764664960000001,7.0,1.6999940401,13.0,-0.0538705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.14008191303333334,0.1608084933227129,3.0,2.0,0.3227750445,8.0,0.0774892394,14.0,0.0199814552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.16724409303333332,0.15541855963941295,3.0,3.0,0.0086425406,9.0,-0.2860556421,15.0,-0.2243191776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.3847980354333333,0.09911282325254071,3.0,4.0,-0.2818817501,10.0,-0.392902627,16.0,-0.4796097292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-0.9582923537666668,0.41527994897889636,3.0,5.0,-0.5375535012,11.0,-1.3678891614,17.0,-0.9694343987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,1.23628488065,0.992777543544445,2.0,18.0,1.9382846139,71.0,0.5342851474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-8.397065877466666,1.6683133436296282,3.0,19.0,-8.8906384313,70.0,-9.7629044835,205.0,-6.5376547176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.12445829936249997,0.8298233544802149,8.0,20.0,1.4282036744,32.0,-0.0524428086,55.0,-0.4550259927,67.0,0.2256658933,126.0,-0.1534713532,147.0,-0.2620705595,203.0,-0.9892871091000001,210.0,1.2540946503,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.7880039557666668,0.07005258215892549,3.0,21.0,-0.8668726993,34.0,-0.7641309219,61.0,-0.7330082461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-3.8112559507000006,1.4063631894608737,8.0,22.0,-2.7336430614,104.0,-3.6760711473,111.0,-5.3129661275,133.0,-5.3354282773,165.0,-1.1926159975,238.0,-4.0470423221,265.0,-3.3847845552,270.0,-4.8074961173,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-6.457029617728571,0.9445116781634574,7.0,23.0,-6.9635689917,56.0,-6.6131262182,82.0,-5.7172656232,118.0,-5.82427847,134.0,-7.7864758399,137.0,-7.1876022477,227.0,-5.1068899334,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-1.493696212225,1.256546979937947,4.0,24.0,-3.0194633103,101.0,-1.6642545278,139.0,-1.3314327718,149.0,0.040365761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-1.2438389232,0.6998549485141329,4.0,25.0,-1.1082272024,123.0,-0.7336607561,155.0,-0.8659499289,191.0,-2.2675178054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.4044837127,0.2871695996397037,3.0,26.0,-0.0918678759,59.0,-0.6565511366,159.0,-0.4650321256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-8.363887225800001,1.7890127921567973,5.0,27.0,-10.365043053600001,76.0,-8.9285165578,146.0,-6.5301979292,162.0,-6.4408490021,262.0,-9.5548295863,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-1.0782251961,1.328101624787605,4.0,28.0,0.5104313923,94.0,-2.4932547378,186.0,-0.5525233148,231.0,-1.7775541241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-4.188353160566667,0.488931730829233,3.0,29.0,-4.6311901105,49.0,-3.6636595395000002,260.0,-4.2702098317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-1.1729667306800002,1.4401674878157424,5.0,30.0,-1.6423167376,77.0,-2.4159351765,172.0,-0.032173636000000005,259.0,-2.4787976058,280.0,0.7043895025,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-1.95043488845,1.1153144095147725,4.0,31.0,-0.3863249018,40.0,-1.9700377126,138.0,-2.5079756526,192.0,-2.9374012868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,0.4365250801857143,1.271255730342898,7.0,33.0,-1.8356183048,39.0,1.273491134,58.0,0.1985325138,122.0,1.7402766297,170.0,1.6833460413,244.0,0.2600358139,261.0,-0.26438826660000003,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-0.31167247047142854,1.5106977730472408,7.0,35.0,0.3355494594,79.0,-0.10087762780000001,92.0,1.0105021377,208.0,0.53508813,251.0,-2.5302978022,263.0,0.9448526643,299.0,-2.3765242547,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,0.13519384656666666,1.5652879500292716,3.0,36.0,0.1789676512,234.0,1.678135771,275.0,-1.4515218825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,0.373793346,0.05755745946051409,3.0,37.0,0.3106569732,214.0,0.4233395735,307.0,0.3873834913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-6.280622865025,2.603918679322456,4.0,38.0,-5.4030259037,102.0,-10.1439584745,248.0,-4.4808974101,269.0,-5.0946096718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-6.3304046689749995,2.560324938820087,4.0,41.0,-6.6603098513,178.0,-9.5822240599,249.0,-5.6727345852,309.0,-3.4063501795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,0.05650049155000003,1.531720408525203,2.0,42.0,1.1395903793,294.0,-1.0265893962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,-0.9397768858750001,2.331538660690612,8.0,43.0,-3.0335777861,142.0,-0.9088539124,166.0,-3.9134757543000003,177.0,0.168552119,221.0,-3.2986246009,256.0,2.9552264024,282.0,0.2546329026,305.0,0.2579055427,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,0.8754079625,0.3729357057748676,2.0,44.0,0.611702596,154.0,1.139113329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,-0.5380152308999999,1.486482838093176,18.0,45.0,-2.296493927,54.0,-1.3292132073,106.0,-0.8106539438,108.0,-0.5229637956000001,135.0,0.9454127600000001,143.0,1.4120799815,150.0,1.3609291926,183.0,-3.058527863,204.0,1.6829198501,226.0,-1.3046046706,253.0,-0.4407949324,255.0,-1.8245918206,257.0,-1.9676628768,264.0,-0.40664230160000003,268.0,1.3082324404,284.0,-2.4490764244,300.0,0.6809524232,306.0,-0.6635750409000001
30,abx_mega__dmso-10,1.3538860755000002,0.19228308560445775,3.0,46.0,1.1431268252,57.0,1.3987827376,66.0,1.5197486637000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,-3.8353248110600004,0.8771238376003314,5.0,47.0,-4.4059295352,72.0,-5.0359303147,112.0,-3.657697509,156.0,-3.1057525804,212.0,-2.9713141160000003,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,-2.1717856784333334,0.9902817041913452,3.0,48.0,-2.7667342228000003,184.0,-1.028625279,266.0,-2.7199975335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,-0.9313252573333334,0.5931594047045795,3.0,50.0,-1.003098222,245.0,-0.3055450892,258.0,-1.4853324608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,-1.4624409728,0.7881070948574785,4.0,51.0,-1.2264821892,119.0,-1.9714299794,120.0,-2.1952127159,278.0,-0.4566390067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,1.17523960305,1.835096756917775,2.0,52.0,-0.1223697579,182.0,2.472848964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,-0.46640627202000007,0.8641362924563422,5.0,53.0,0.1895196287,90.0,-0.5754645810000001,100.0,-0.9502247199,216.0,0.576481958,293.0,-1.5723436459,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,-7.0298260898,1.711263662143791,2.0,60.0,-8.2398722297,78.0,-5.8197799499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,abx_mega__amyc-d_dmso,-6.888648294225,2.9190113843009304,8.0,62.0,-8.2414549652,91.0,-4.1239036413,103.0,-8.8331579621,105.0,-2.0145181616,117.0,-9.063587193,141.0,-8.9093781125,174.0,-9.5891282045,201.0,-4.3340581136,,,,,,,,,,,,,,,,,,,,
39,abx_mega__sxt_dmso,-1.6155573949750002,1.5343588686968375,4.0,63.0,-1.6742762675,181.0,-3.6682690367,207.0,-0.0045813813,239.0,-1.1151028944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,abx_mega__dmso-1,-0.7446412471,1.0131399383525375,2.0,64.0,-0.028243126400000002,180.0,-1.4610393678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,abx_mega__pen_h2o,-1.2729539602200002,1.0322006158092158,5.0,65.0,-1.5610464576,69.0,-2.2423020709,211.0,0.44585625,233.0,-1.8022856303,308.0,-1.2049918923,,,,,,,,,,,,,,,,,,,,,,,,,,
42,abx_mega__cip_naoh,-0.6751507106800001,1.0756563880556382,5.0,68.0,0.9204033492,81.0,-1.4512844927000002,128.0,-1.692785941,217.0,-1.0368817145,240.0,-0.1152047544,,,,,,,,,,,,,,,,,,,,,,,,,,
43,abx_mega__h2o-1b,-0.1248185752,0.8714779485864214,2.0,73.0,0.4914093919,95.0,-0.7410465423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,abx_mega__ery_h2o,-7.15596704375,1.2351607054811231,4.0,74.0,-7.6026239269,124.0,-6.7995651494,131.0,-5.6537417074,196.0,-8.5679373913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,abx_mega__bacit_h2o,-3.2846383287000003,0.9469519759176951,5.0,75.0,-2.455516648,87.0,-2.6267838047,89.0,-3.1287241776,127.0,-3.3668936597,194.0,-4.8452733535,,,,,,,,,,,,,,,,,,,,,,,,,,
46,abx_mega__tric_h2o,1.5781715358000001,1.2921431288875647,2.0,80.0,0.6644883671,243.0,2.4918547045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,abx_mega__bacit_dmso,-3.8697083189000003,0.1297245643006051,3.0,83.0,-3.9840392255,85.0,-3.8963569183,304.0,-3.7287288129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,abx_mega__gen_h2o,-7.39958621155,0.865327715883657,2.0,84.0,-8.0114653074,121.0,-6.7877071157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,abx_mega__chl_dmso,-6.365564200466667,0.6901225950882142,3.0,86.0,-5.8104633656,148.0,-6.1479717157,202.0,-7.1382575201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,abx_mega__lvx_dmso,-1.2285785643,1.3685015387297064,2.0,88.0,-2.1962552824,168.0,-0.2609018462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
