,BSU01890
M9exp_1,8.2421
M9exp_2,7.991
M9exp_3,7.7735
M9tran_1,8.085
M9tran_2,8.3263
M9tran_3,8.2971
M9stat_1,8.3818
M9stat_2,8.4727
M9stat_3,8.2448
MG-0.1_1,8.1425
MG-0.1_2,7.6197
MG-0.1_3,8.3061
MG-0.2_2,8.1206
MG-0.2_3,8.1206
MG+5_1,8.3454
MG+5_2,7.9576
MG+5_3,8.2067
MG+10_1,8.557
MG+10_2,8.0233
MG+10_3,7.9652
MG+15_1,8.1167
MG+15_2,8.5698
MG+15_3,8.5772
MG+25_1,8.1872
MG+25_2,8.4016
MG+25_3,8.2233
MG+45_1,8.2588
MG+45_2,8.0554
MG+45_3,8.6921
MG+60_2,8.2656
MG+60_3,8.4029
MG+90_2,7.7313
MG+90_3,8.025
MG+120_1,8.177999999999999
MG+120_2,8.3961
MG+120_3,7.8896
MG+150_1,7.7884
MG+150_3,8.1894
GM-0.1_1,8.0077
GM-0.1_2,8.4678
GM-0.1_3,8.7586
GM-0.2_1,8.7127
GM-0.2_2,8.3297
GM-0.2_3,8.4882
GM+5_1,7.9860000000000015
GM+5_2,8.3827
GM+5_3,8.5007
GM+10_2,8.2945
GM+10_3,8.152999999999999
GM+15_1,8.4344
GM+15_2,8.3063
GM+15_3,8.1832
GM+25_1,8.8604
GM+25_2,8.611
GM+25_3,8.2458
GM+45_1,8.4489
GM+45_2,7.975
GM+45_3,8.5355
GM+60_1,8.4352
GM+60_2,7.7892
GM+60_3,8.2767
GM+90_1,8.5083
GM+90_2,8.5913
GM+90_3,7.9314
GM+120_1,8.2156
GM+120_3,8.6888
GM+150_1,8.235
GM+150_2,7.9487
GM+150_3,7.8081
BT_1,8.7404
BT_2,8.7268
B36_1,9.4752
B36_2,9.1765
B60_1,10.3085
B60_2,9.9972
S0_1,7.9142
S0_2,7.9105
S0_3,8.0976
S1_1,8.6661
S1_2,8.3372
S1_3,8.7194
S2_1,8.4982
S2_2,8.2982
S2_3,8.2851
S3_1,8.5124
S3_2,8.3622
S4_1,8.4998
S4_2,8.2643
S4_3,7.8001
S5_1,7.9678
S5_2,7.8504
S5_3,7.8977
S6_1,7.7854
S6_2,7.2559
S6_3,7.9094
S6/t_1,8.1572
S6/t_2,7.4192
S6_4,7.6372
S6_5,8.1367
S6_6,7.8851
S7_4,8.5223
S7_5,8.554
S7_6,9.1082
S8_4,8.3582
S8_5,8.8937
G135_1,8.004
G135_3,7.8031
G150_1,7.8993
G150_2,7.9253
G150_3,7.6935
G180_1,7.76
G180_2,8.2864
G180_3,7.5085
T-5.40H_1,8.8083
T-4.40H_1,8.7943
T-3.40H_1,8.5686
T-2.40H_1,8.5861
T-1.40H_1,8.5099
T-1.10H_1,8.5679
T-0.40H_1,8.4496
T0.0H_1,8.7388
T0.30H_1,9.0309
T1.0H_1,8.8884
T1.30H_1,8.5598
T2.0H_1,8.5947
T2.30H_1,8.7304
T3.0H_1,8.1318
T3.30H_1,8.5477
T4.0H_1,8.5264
T5.0H_1,8.1459
LBexp_1,8.1009
LBexp_2,8.2636
LBexp_3,8.0087
LBtran_1,8.2151
LBtran_2,8.0377
LBtran_3,8.2816
LBstat_1,8.9255
LBstat_2,8.9084
LBstat_3,8.9161
LBGexp_1,7.4381
LBGexp_2,8.2538
LBGexp_3,8.2564
LBGtran_2,8.0559
LBGtran_3,8.5177
LBGstat_1,8.0527
LBGstat_2,7.9116
LBGstat_3,8.1233
Mt0_1,8.4068
Mt0_3,8.2805
M0t45_1,8.209
M0t45_2,8.1513
M0t45_3,8.3479
M0t90_1,8.3365
M0t90_2,9.1501
M0t90_3,8.8521
M40t45_1,7.9695
M40t45_2,8.5452
M40t45_3,8.4966
M40t90_1,8.5366
M40t90_2,8.7672
M40t90_3,8.8933
dia0_1,7.9557
dia0_2,8.0887
dia0_3,7.745
dia5_1,11.2407
dia5_2,11.8147
dia5_3,11.353
dia15_1,10.362
dia15_2,9.9297
dia15_3,9.2559
C30_1,9.0217
C30_2,9.1043
C90_1,8.8166
C90_2,8.6593
SMM_1,8.0618
SMM_2,8.1286
SMM_3,8.1144
Salt_1,8.2969
Salt_2,8.5361
Salt_3,8.5192
M+G_1,8.9331
M+G_2,8.1507
M+G_3,8.3592
Glu_1,8.2182
Glu_2,8.3578
Glu_3,8.4802
Fru_1,8.6074
Fru_2,8.8881
Fru_3,8.2301
Mal_1,7.9594
Mal_2,8.2917
Mal_3,8.2687
G+S_2,8.561
G+S_3,8.5384
Pyr_1,8.334
Pyr_2,8.3845
Pyr_3,8.4954
Gly_1,8.2086
Gly_2,8.8345
Gly_3,8.2854
Glucon_1,8.6054
Glucon_2,8.5709
Glucon_3,8.3773
BI_1,9.2411
BI_2,9.2694
BC_2,10.1853
BC/t_1,9.8051
BC/t_2,10.0097
BC_1,9.7842
Sw_1,10.9344
Sw_2,10.9831
BMM_1,7.933
BMM_2,7.7672
BMM_3,8.1726
Heat_1,8.9344
Heat_2,8.5784
Heat_3,8.6342
Cold_1,8.7711
Cold_2,8.6817
Cold_3,8.3362
Etha_1,9.1236
Etha_2,8.9753
Etha_3,9.0793
SMMPr_1,8.4841
SMMPr_2,8.5105
SMMPr_3,8.7165
HiTm_1,8.3377
HiTm_2,8.2209
HiTm_3,8.3014
LoTm_1,10.2774
LoTm_2,9.898
LoTm_3,9.7104
HiOs_1,8.8311
HiOs_2,8.9717
HiOs_3,8.8735
Oxctl_1,8.2795
Oxctl_2,9.0485
Oxctl_3,8.373
Diami_1,11.9713
Diami_2,12.487
Diami_3,11.6413
Paraq_1,8.6125
Paraq_2,8.6878
Paraq_3,7.6589
H2O2_1,8.7172
H2O2_2,8.8815
H2O2_3,8.9278
HPh_1,8.7198
HPh_2,8.1171
HPh_3,8.4916
LPh_1,8.4574
LPh_2,8.583
LPh_3,8.7562
LPhT_1,8.5586
LPhT_2,8.3806
LPhT_3,8.6992
aero_1,8.6341
aero_2,7.9789
aero_3,8.2495
nit_1,8.4413
nit_2,8.921
nit_3,8.6187
ferm_1,8.6767
ferm_2,8.5156
ferm_3,9.1683
