,-0.3504855534120312,-0.292071294510026,-0.2336570356080208,-0.17524277670601562,-0.11682851780401043,-0.058414258902005245,-5.551115123125783e-17,0.058414258902005134,0.11682851780401032,0.17524277670601546,0.2336570356080207,0.29207129451002595,0.3504855534120311,0.4088998123140362,0.46731407121604146,0.5257283301180466,0.5841425890200518,0.6425568479220569,0.700971106824062,0.7593853657260674
thresh,-0.3796926828630338,0.3796926828630338,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,45,4111,54,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['tfaX'],[]
