,BSU_08440
LBexp_1,14.776299999999999
LBexp_2,14.8806
LBexp_3,14.5346
LBtran_1,11.051
LBtran_2,10.5131
LBtran_3,10.4247
LBstat_1,9.4171
LBstat_2,9.5242
LBstat_3,9.2962
LBGexp_1,14.4795
LBGexp_2,14.6768
LBGexp_3,14.5204
LBGtran_2,7.8832
LBGtran_3,9.3923
LBGstat_1,7.4009
LBGstat_2,7.3695
LBGstat_3,7.7809
S0_1,10.8239
S0_2,10.8991
S0_3,10.9605
S1_1,13.5938
S1_2,13.8506
S1_3,13.835
S2_1,13.662700000000001
S2_2,13.6985
S2_3,13.5559
S3_1,12.1263
S3_2,12.7039
S4_1,13.1033
S4_2,12.5067
S4_3,12.7339
S5_1,12.6187
S5_2,11.9642
S5_3,12.884
S6_1,10.7954
S6_2,7.4893
S6_3,11.3132
S6/t_1,10.4134
S6/t_2,7.407
S6_4,10.5573
S6_5,11.2309
S6_6,11.2578
S7_4,11.2455
S7_5,10.6082
S7_6,11.0618
S8_4,10.6325
S8_5,8.5375
G135_1,13.5167
G135_3,11.2491
G150_1,13.5834
G150_2,14.0008
G150_3,13.3821
G180_1,13.2166
G180_2,13.449
G180_3,12.0523
C30_1,11.6836
C30_2,11.9966
C90_1,12.3357
C90_2,12.6134
BI_1,13.4845
BI_2,13.5668
BC_2,10.6083
BC/t_1,9.9818
BC/t_2,10.5824
BC_1,9.8992
Sw_1,11.6174
Sw_2,11.9078
BT_1,11.332699999999999
BT_2,10.7132
B36_1,13.4843
B36_2,13.5689
B60_1,13.3412
B60_2,13.472
M9exp_1,14.3527
M9exp_2,14.1421
M9exp_3,13.8616
M9tran_1,13.1282
M9tran_2,13.1478
M9tran_3,13.633
M9stat_1,9.4046
M9stat_2,9.830400000000001
M9stat_3,9.7981
M+G_1,12.7937
M+G_2,12.9018
M+G_3,13.0047
Glu_1,13.7727
Glu_2,13.8068
Glu_3,14.0984
Fru_1,14.2655
Fru_2,13.4027
Fru_3,13.1653
Mal_1,11.917
Mal_2,12.6324
Mal_3,12.7465
G+S_2,12.7346
G+S_3,13.3688
Pyr_1,12.523
Pyr_2,13.0907
Pyr_3,12.9869
Gly_1,11.7195
Gly_2,12.6692
Gly_3,10.6475
Glucon_1,12.8631
Glucon_2,13.6517
Glucon_3,12.4963
