,-0.18304779253516162,-0.1548865936835983,-0.126725394832035,-0.09856419598047167,-0.07040299712890835,-0.04224179827734503,-0.014080599425781715,0.014080599425781604,0.04224179827734492,0.07040299712890824,0.09856419598047156,0.12672539483203488,0.1548865936835982,0.1830477925351615,0.21120899138672483,0.23937019023828815,0.26753138908985147,0.2956925879414148,0.3238537867929781,0.3520149856445414
thresh,-0.05632239770312665,0.05632239770312665,1,,,,,,,,,,,,,,,,,
unreg,2,8,15,8,2,10,1874,2271,14,3,1,0,0,2,1,0,0,0,0,0
unreg_genes,['mepM' 'msrC'],['cspC' 'mgrB' 'htpX' 'proQ' 'yebF' 'yebY' 'yebO' 'prc'],"['yebG' 'eda' 'yobH' 'yobF' 'pykA' 'lpxM' 'zwf' 'kdgR' 'yobA' 'yebZ'
 'holE' 'rlmA' 'yebK' 'exoX' 'purT']",['yebE' 'yebV' 'yebT' 'yebW' 'yobB' 'ptrB' 'yebS' 'rsmF'],['edd' 'pphA'],[],[],[],[],['gcl' 'gpr' 'yiiM'],['kdgK'],[],[],['kduD' 'kdgT'],['kduI'],[],[],[],[],[]
