,USA300HOU_RS02190
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,7.1111542083
USA300_LAC_U01-Set001_CAMHB_Control_1,6.9911018526
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,7.0012592659
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,7.3852704083
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,8.7492966295
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,7.1359554847
USA300_LAC_U01-Set001_CAMHB_Control_2,6.9728842149
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,6.9429154803
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,7.2350571291
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,8.6651909719
USA300_TCH1516_U01-Set000_CAMHB_Control_1,7.8204269521
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,8.0315304067
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,8.0883380756
USA300_LAC_U01-Set001_R10LB_PreCulture_1,9.0359829152
USA300_LAC_U01-Set001_R10LB_PreCulture_2,8.3097219211
USA300_LAC_U01-Set001_R10LB_Control_1,11.1712340621
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,11.0971738518
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,10.430171802
USA300_LAC_U01-Set001_R10LB_Control_2,10.6802175478
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,11.0768837315
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,10.6106124687
USA300_TCH1516_U01-Set000_R10LB_Control_1,10.6769024619
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,10.1248150839
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,9.6437660139
USA300_TCH1516_U01-Set000_R10LB_Control_2,10.149374072
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,10.4073095152
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,9.7781493124
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,5.1468165018
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,5.5820480069
USA300_TCH1516_U01-Set000_CAMHB_Control_2,7.7668260701000005
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,7.8778659233
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,7.6389279553
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,7.6363443646
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,7.8713376338
USA300_LAC_U01-Set004_CAMHB_Control_1,7.242096289
