k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.009394674794748424,,,
5,Lead,False,0.007414868464693427,,,
13,UC-6,False,0.005639404822140932,,,
1,UC-2,False,0.005286828260868788,,,
3,Cadmium,False,-0.003710626789834351,,,
11,Chromium,False,-0.0034244302916340533,,,
2,UC-3,False,0.0015615210949908942,,,
8,Zinc - Fast,False,-0.0015200607187580318,,,
10,Copper,False,-0.0014266346010845155,,,
7,Zinc - Steady,False,-0.0012293167738243935,,,
0,UC-1,False,0.0011622113466728476,,,
9,UC-5,False,-0.001013352687145213,,,
14,UC-7,False,0.0007133529824204742,,,
4,UC-4,False,-0.00026490804651984945,,,
12,Zinc - Intermediate,False,-0.00012810259420759218,,,
