,BSU37960
M9exp_1,9.5752
M9exp_2,9.2603
M9exp_3,8.957
M9tran_1,8.7714
M9tran_2,8.7654
M9tran_3,9.0063
M9stat_1,8.0734
M9stat_2,8.0501
M9stat_3,7.8542
MG-0.1_1,9.1193
MG-0.1_2,8.539
MG-0.1_3,9.4886
MG-0.2_2,8.9437
MG-0.2_3,9.1133
MG+5_1,9.0568
MG+5_2,9.0971
MG+5_3,9.0779
MG+10_1,9.5342
MG+10_2,9.2761
MG+10_3,8.8387
MG+15_1,8.7473
MG+15_2,9.7103
MG+15_3,9.2346
MG+25_1,8.8771
MG+25_2,8.8059
MG+25_3,8.8476
MG+45_1,8.7175
MG+45_2,8.7344
MG+45_3,9.6174
MG+60_2,9.0392
MG+60_3,9.2646
MG+90_2,8.5788
MG+90_3,9.1709
MG+120_1,8.6077
MG+120_2,9.2108
MG+120_3,8.7073
MG+150_1,8.5784
MG+150_3,8.6326
GM-0.1_1,8.7641
GM-0.1_2,9.2661
GM-0.1_3,8.9139
GM-0.2_1,9.0018
GM-0.2_2,9.3354
GM-0.2_3,8.8401
GM+5_1,8.3372
GM+5_2,8.7983
GM+5_3,8.9371
GM+10_2,8.7453
GM+10_3,8.1297
GM+15_1,8.9925
GM+15_2,8.8915
GM+15_3,8.7681
GM+25_1,9.1954
GM+25_2,9.0855
GM+25_3,8.359
GM+45_1,8.9396
GM+45_2,8.2768
GM+45_3,8.8702
GM+60_1,8.8637
GM+60_2,8.2339
GM+60_3,8.2493
GM+90_1,9.005
GM+90_2,9.2194
GM+90_3,8.6477
GM+120_1,8.8112
GM+120_3,8.9514
GM+150_1,8.8848
GM+150_2,8.31
GM+150_3,8.8488
BT_1,7.7943
BT_2,7.5004
B36_1,7.6469
B36_2,7.877000000000002
B60_1,7.5586
B60_2,7.8048
S0_1,8.4091
S0_2,8.4095
S0_3,8.6302
S1_1,9.8321
S1_2,9.8642
S1_3,9.8788
S2_1,9.1199
S2_2,8.7995
S2_3,8.6827
S3_1,8.7906
S3_2,8.8448
S4_1,9.1856
S4_2,8.7264
S4_3,8.3575
S5_1,8.7777
