,BSU26100
M9exp_1,7.2325
M9exp_2,7.2215
M9exp_3,7.1075
M9tran_1,7.3555
M9tran_2,7.4471
M9tran_3,7.2373
M9stat_1,7.7071
M9stat_2,7.8564
M9stat_3,7.5476
MG-0.1_1,7.1242
MG-0.1_2,6.595
MG-0.1_3,7.0961
MG-0.2_2,6.7098
MG-0.2_3,7.3519
MG+5_1,7.4571
MG+5_2,6.5751
MG+5_3,7.4944
MG+10_1,7.2725
MG+10_2,6.8925
MG+10_3,7.5319
MG+15_1,7.237
MG+15_2,7.7188
MG+15_3,7.1621
MG+25_1,7.3143
MG+25_2,7.0538
MG+25_3,7.0796
MG+45_1,7.2958
MG+45_2,7.0985
MG+45_3,7.1306
MG+60_2,7.1643
MG+60_3,7.3522
MG+90_2,6.6771
MG+90_3,6.9576
MG+120_1,7.3265
MG+120_2,7.2206
MG+120_3,6.9984
MG+150_1,7.39
MG+150_3,7.2787
GM-0.1_1,7.2935
GM-0.1_2,7.0008
GM-0.1_3,7.6275
GM-0.2_1,7.8118
GM-0.2_2,7.6568
GM-0.2_3,7.0028
GM+5_1,7.0254
GM+5_2,6.9364
GM+5_3,7.2039
GM+10_2,7.0075
GM+10_3,6.9496
GM+15_1,7.2788
GM+15_2,7.5049
GM+15_3,7.2005
GM+25_1,7.2
GM+25_2,7.4386
GM+25_3,7.4773
GM+45_1,7.4047
GM+45_2,6.676
GM+45_3,7.8191
GM+60_1,7.0761
GM+60_2,7.1307
GM+60_3,7.5713
GM+90_1,7.3532
GM+90_2,7.8812
GM+90_3,7.7303
GM+120_1,7.9848
GM+120_3,8.2452
GM+150_1,7.5716
GM+150_2,7.1706
GM+150_3,7.2903
BT_1,7.3785
BT_2,7.0805
B36_1,7.1668
B36_2,7.0169
B60_1,7.0884
B60_2,7.1826
S0_1,6.7924
S0_2,6.9443
S0_3,7.2118
S1_1,6.957999999999998
S1_2,7.0197
S1_3,6.8172
S2_1,7.4118
S2_2,6.7860000000000005
S2_3,6.9156
S3_1,6.9985
S3_2,6.6878
S4_1,7.2752
S4_2,6.8145
S4_3,6.8048
S5_1,7.1943
S5_2,7.351
S5_3,7.4220000000000015
S6_1,7.9467
S6_2,7.1364
S6_3,8.0094
S6/t_1,8.1909
S6/t_2,7.3603
S6_4,7.7712
S6_5,8.0003
S6_6,7.7103
S7_4,8.3689
S7_5,8.3335
S7_6,8.613999999999999
S8_4,8.0806
S8_5,8.7847
G135_1,7.3248
G135_3,7.4056
G150_1,7.1960000000000015
G150_2,6.8421
G150_3,7.1482
G180_1,7.0964
G180_2,6.8294
G180_3,6.9147
T-5.40H_1,7.1009
T-4.40H_1,7.2268
T-3.40H_1,7.1358
T-2.40H_1,7.1249
T-1.40H_1,7.0199
T-1.10H_1,6.7821
T-0.40H_1,6.7186
T0.0H_1,6.7579
T0.30H_1,7.6653
T1.0H_1,7.3361
T1.30H_1,7.6755
T2.0H_1,7.9625
T2.30H_1,7.4708
T3.0H_1,7.3192
T3.30H_1,7.6846
T4.0H_1,7.1993
T5.0H_1,7.4897
LBexp_1,6.9952
LBexp_2,6.9552
LBexp_3,7.1584
LBtran_1,7.2288
LBtran_2,7.0457
LBtran_3,7.2377
LBstat_1,7.4724
LBstat_2,7.5948
LBstat_3,7.6856
LBGexp_1,6.9220000000000015
LBGexp_2,6.9664
LBGexp_3,7.0455
LBGtran_2,7.5362
LBGtran_3,7.5263
LBGstat_1,8.2399
LBGstat_2,7.8644
LBGstat_3,7.9919
Mt0_1,7.1123
Mt0_3,6.5502
M0t45_1,7.18
M0t45_2,6.917999999999998
M0t45_3,6.9095
M0t90_1,7.5578
M0t90_2,7.3337
M0t90_3,7.1411
M40t45_1,7.3666
M40t45_2,7.1439
M40t45_3,6.7476
M40t90_1,7.2114
M40t90_2,7.0849
M40t90_3,7.0815
dia0_1,6.9193
dia0_2,7.073
dia0_3,6.6235
dia5_1,7.1505
dia5_2,7.2616
