,PP_1984
SRX8894563,0.1950726394999993
SRX8894564,-0.1625248005000008
SRX8894565,0.2435761884999996
SRX8894566,0.2319785234999996
SRX8894567,-0.015291855500001
SRX8894568,0.0711126704999989
SRX8245718,-0.1284774655000005
SRX8245719,-0.2018290175000006
SRX8245720,-0.0292956945000004
SRX8245721,0.3596021774999993
SRX8245722,-0.3198429705000007
SRX8245723,-0.0106631755000004
SRX8245724,0.1206977784999994
SRX8245725,0.2845207514999996
SBRG_IL__IL3__1,0.3800971394999992
SBRG_IL__IL3__2,0.2632865714999992
SRX8245728,-0.3321121485000007
SRX8245729,-0.0776858155000006
SRX8245730,-0.1148857775000005
SRX8245731,0.0638877134999988
SRX8245732,0.3813736064999995
SRX8245733,0.2361808414999995
SBRG_IL__wt__1,1.1509248194999993
SBRG_IL__wt__2,1.070171821499999
SRX8245726,0.1476157354999996
SRX8245727,0.5012923854999993
SRX8894553,0.1654896844999989
SRX8894554,0.3787995524999994
SRX8894555,0.4318011684999989
SRX8894556,0.3170645084999997
SRX8894557,-0.0356486135000007
SRX8894558,-0.1008236055000004
SRX8894559,0.3220938954999992
SRX8894560,0.3540240524999989
SBRG_UNeb__coum__1,0.9095722816666668
SBRG_UNeb__coum__2,0.3250423396666662
SBRG_UNeb__coum__3,0.6915722466666665
SBRG_UNeb__coumferul__1,0.5003730256666667
SBRG_UNeb__coumferul__2,0.7907603006666664
SBRG_UNeb__coumferul__3,0.8961950536666663
SBRG_UNeb__ferulate__1,1.384970249666666
SBRG_UNeb__ferulate__2,1.3369190336666668
SBRG_UNeb__ferulate__3,1.334171652666666
SBRG_UNeb__glc__1,-0.0329773053333335
SBRG_UNeb__glc__2,0.1090906416666666
SBRG_UNeb__glc__3,-0.0761133363333339
SRX5659920,-0.3458058405000002
SRX5659925,0.3458058405000002
SRX5704140,0.2924677573333332
SRX5704141,0.1707534823333332
SRX5704142,0.0172267773333332
SRX5704143,0.3710905763333332
SRX5704144,0.2383390963333336
SRX5704145,-0.2982345386666667
SRX5704146,-0.3037300006666665
SRX5704147,0.4269229383333335
SRX5704148,0.1751910523333335
SRX5704149,-0.0223631356666667
SRX5704150,0.2745566043333336
SRX5704151,-0.2567909806666666
SRX5704152,-0.3435365086666664
SRX5704153,-0.1140605556666667
SRX5704154,-0.0015541496666666
SRX5704155,-0.0572985776666667
SRX5704156,0.0874515903333335
SRX5704157,-0.0884129196666667
SRX5704158,0.1262383393333332
SRX5704159,0.1757048573333333
SRX5704160,-0.2438990576666664
SRX5704161,-0.2934438756666666
SRX5704162,0.1175918253333332
SRX5704163,0.0576326163333336
SRX5704164,0.0510687513333332
SRX5704165,0.4241546953333333
