,A,TrpR
minspan__wt_glc__2,-1.0272113101022735,-0.023178158999998644
minspan__wt_glc__3,-1.9042151717390208,0.05521022200000037
minspan__wt_glc__4,-1.136531925044857,0.3741740199999999
minspan__wt_glc_anaero__1,-0.0322420770426575,0.621318027
minspan__wt_glc_anaero__2,1.1725657342194982,0.5713419550000003
minspan__wt_trp__1,-9.454483021980522,-0.4918706979999996
minspan__bw_delcra_glc__2,0.4045956403183781,0.3749131779999989
minspan__bw_delcra_trp__1,-8.062846270782183,-0.7743487520000008
minspan__bw_delmntr__1,2.1137251751933563,0.524242461
minspan__bw_delnac_ade__1,4.842996905460608,0.6145846279999985
minspan__bw_delnac_glc__1,-0.952365885179204,0.13161796299999914
cra_crp__wt_ac__1,-1.1360288153776006,1.1685861109999998
cra_crp__wt_ac__2,-0.4233126689284934,0.8223115009999997
cra_crp__wt_fru__1,-0.1886702304638212,0.4584982799999997
cra_crp__wt_fru__2,-0.8141161221715913,0.7743864309999999
cra_crp__delcra_ac__1,2.6976785888230523,1.0295176220000002
cra_crp__delcra_ac__2,3.315700811286721,0.9805610849999996
cra_crp__delcra_fru__1,0.558448555382639,0.30607363399999965
cra_crp__delcra_fru__2,0.5189718709863075,0.405305372
cra_crp__delcra_glc__1,0.7103273257728638,0.19223667899999966
cra_crp__delcra_glc__2,1.0969713001530963,0.2830089449999997
rpoB__wt_031__1,-1.1487167662402376,0.14145131700000044
rpoB__wt_044__1,-0.2205341284822114,0.20540448599999994
rpoB__wt_lb__1,1.5406999603976994,0.8135774399999995
rpoB__wt_lb__2,0.7699133840748174,0.5075590299999995
rpoB__rpoBE546V_031__1,-0.6337612663243126,0.2794554549999999
rpoB__rpoBE546V_044__1,-0.7264733198145918,0.25745283899999993
rpoB__rpoBE546V_lb__1,-9.408751551941226,-0.7152180289999999
rpoB__rpoBE546V_lb__2,-7.766649875684669,-0.9940994879999998
rpoB__rpoBE546V_glc__1,-0.2760151842141708,0.6943702060000003
rpoB__rpoBE672K_glc__1,0.775374968892962,-0.8790320029999998
rpoB__rpoBE672K_glc__2,0.9412762095207644,-0.5580940110000006
rpoB__rpoBE672K_lb__1,13.299599350447265,0.21103852999999967
rpoB__rpoBE672K_lb__2,12.589693211495248,0.5113404150000003
crp__wt_fru__1,-1.352516874251593,0.1021209350000003
crp__wt_glyc__1,-0.7096168382564615,0.2781015550000001
crp__wt_glyc__2,-1.2893940049919737,0.3365716929999998
crp__delar1_glyc__1,0.2074476947069075,0.5096061929999998
crp__delar1_glyc__2,0.7052675621891875,0.9918398479999996
crp__delar1ar2_glyc__1,-0.6202046358030442,0.3653315810000004
crp__delar1ar2_glyc__2,-0.4219061214759547,0.2868663420000006
crp__delar1ar2_glyc__3,-0.9953381125112554,0.4281935620000006
crp__delar2_glyc__1,-2.0914836398338683,0.8470459319999994
crp__delar2_glyc__2,-2.306635386240309,0.5027259129999989
crp__delar2_glyc__3,-2.205523818494944,0.7167047370000006
crp__delcrp_fru__1,-0.4033906415760121,0.5525943699999996
crp__delcrp_fru__2,-0.2899642629560677,0.3410820910000014
crp__delcrp_fru__3,-0.165159255701446,0.4721471399999997
crp__delcrp_glc__1,0.2414639361198369,0.902756375
crp__delcrp_glc__2,-0.0720174733866275,0.8075587749999995
crp__delcrp_glc__3,-0.4831181675645574,0.9948383759999996
crp__delcrp_glyc__1,0.2466011726654944,0.2510514549999998
crp__delcrp_glyc__2,0.4038390723365765,0.3517849550000003
crp__delcrp_glyc__3,0.2464126301481511,0.39044955299999984
glu__glu_ale3__1,-0.2637073597781809,0.3479438370000008
glu__glu_ale4__1,1.5187997161839255,-0.009800775000000428
glu__glu_ale5__1,1.1931617643808554,-0.34755388600000003
glu__glu_ale6__1,2.83774297405874,-0.030958888999999882
glu__glu_ale8__1,-0.6113874285559092,-0.03453315799999945
glu__glu_ale9__1,2.1538434739253733,0.5123952889999996
glu__glu_ale10__1,1.024885460861808,-0.08773602499999987
42c__wt_42c__1,1.364084693630355,0.1271399079999993
42c__42c_ale1__1,-0.0975226392015622,0.2548774250000001
42c__42c_ale2__1,3.073679975730917,0.033343237000000414
42c__42c_ale3__1,1.6376124359062163,0.9827755099999996
42c__42c_ale4__1,2.1960279437894865,0.31006008299999976
42c__42c_ale5__1,1.809463064394537,0.3501768910000003
42c__42c_ale6__1,0.7299059720365345,0.9834729620000005
42c__42c_ale8__1,2.9462397636842503,1.0547049460000002
42c__42c_ale9__1,3.31150529287231,0.581463662
42c__42c_ale10__1,2.3816751634275333,0.6869022829999984
ssw__wt_ac__1,-2.9406615231670026,0.8188512689999996
ssw__wt_glc__1,-1.1497748093969944,-0.15686804999999993
ssw__wt_glyc__1,4.13318969822228,0.11106542000000008
ssw__wt_xyl__1,2.3419259882648773,0.16853139600000144
ssw__glc_ale1__1,-2.0082543125161805,0.8542870520000001
ssw__glc_ale2__1,0.2410133008470375,0.9655243779999996
ssw__glc_ale3__1,1.8833749547744216,0.622040696
ssw__glyc_ale1__1,-1.2751364717992355,0.5991192849999996
ssw__glyc_ale2__1,0.7845774661925763,0.8035335839999984
ssw__xyl_ale1__1,-2.3337186951067865,1.0580932539999983
ssw__xyl_ale2__1,-1.926037255745054,0.8387780670000007
ssw__xyl_ale3__1,-1.4892927966968152,0.5234539299999996
ssw__glc_ac_ac2__1,0.8844883989425909,0.29398531600000144
ssw__glc_ac_glc1__1,-0.6225446696679859,1.062768439
ssw__glc_glyc_glc__1,-0.5646887428669345,0.5266424660000002
ssw__glc_glyc_glyc__1,-1.588941261517312,0.02627126200000074
ssw__glc_xyl_glc__1,-0.9234547343706052,0.8481203970000006
ssw__glc_xyl_xyl__1,-1.5888236940985638,0.21941361000000012
ica__wt_glc__1,0.0798075659167447,-0.39083522899999856
ica__wt_glc__2,-0.3582827573337142,-0.4605048189999996
ica__wt_glc__3,-0.5162539101131521,0.4464628450000001
ica__wt_glc__4,-1.3307205468262993,0.1622702070000006
ica__arg_sbt__1,-1.8740435811003968,-0.10758840100000013
ica__arg_sbt__2,-3.136468219914779,-0.1404280379999996
ica__cytd_rib__1,-1.2065668705716712,0.9100111360000014
ica__cytd_rib__2,-1.1118590458731827,0.8531848470000005
ica__gth__1,-4.400880954976807,0.058122867999999
ica__gth__2,-4.229837210331028,0.08807500400000022
ica__leu_glcr__1,-4.013620641623661,-0.7013754240000001
ica__leu_glcr__2,-3.609945068368424,-0.7494354520000002
ica__met_glc__1,0.5316180505919881,-0.044384877999999794
ica__met_glc__2,0.6526930257544717,-0.37099611299999946
ica__no3_anaero__1,-1.3303681972177828,0.5469864490000003
ica__no3_anaero__2,-1.4876711174663262,0.6435755849999998
ica__phe_acgam__1,4.289916445786066,-0.09669938199999972
ica__phe_acgam__2,4.247642388899282,-0.04783217299999976
ica__thm_gal__1,1.1356814824688155,0.4596530699999999
ica__thm_gal__2,1.4368903748084143,0.6173477470000002
ica__tyr_glcn__1,-0.6042596456537647,-0.3298129300000001
ica__tyr_glcn__2,-0.6790992501862378,-0.2773956979999994
ica__ura_pyr__1,-2.069514289434464,0.20667242399999972
ica__ura_pyr__2,-2.8386426623307246,0.2695319009999997
ica__wt_glc__5,-1.1024194734891564,0.19498428899999976
ica__wt_glc__6,-1.2017994166228905,0.2691929660000003
ica__bw_delpurR_cytd__1,0.131537999755302,0.3776679379999992
ica__bw_delpurR_cytd__2,-3.1537638116563858,0.4041673920000006
ica__ade_glc__1,-3.418601519976034,0.5671467729999993
ica__ade_glc__2,-0.4309238526465969,0.24725331999999955
ytf__wt_glc__1,-1.1007432101457764,0.13542451600000138
ytf__wt_glc__2,-1.2729946843778146,-0.057459827999999824
ytf__delyafC__1,-0.6003223018435885,0.7324952109999998
ytf__delyafC__2,-1.34455003887033,0.6166222650000002
ytf__delyeiE__1,-2.155900633990801,0.5271281779999989
ytf__delyeiE__2,-3.0122873698725976,0.16925731600000038
ytf__delyiaJ__1,-0.2825784180940377,0.34704360499999964
ytf__delyiaJ__2,-0.0411417539065409,0.4691024989999999
ytf__delyieP__1,1.423642300703447,0.6882594320000006
ytf__delyieP__2,0.9163063801011262,0.6490653920000007
ytf__wt_ph5__1,-2.371917146678139,0.3433788350000002
ytf__wt_ph5__2,-2.3769103626393164,0.521371802
ytf__wt_ph8__1,-0.3726048015808771,0.14701537899999995
ytf__wt_ph8__2,0.4790090909537038,0.3652071960000001
ytf__delybaO__1,-0.471884069788695,0.7258248839999997
ytf__delybaO__2,-1.5604811773883012,0.4096122399999995
ytf__delybaQ__1,-1.7996946385996393,0.5583756600000003
ytf__delybaQ__2,-1.5605892412066695,0.3578642510000014
ytf__delybiH__1,0.3285895071500219,0.21818562799999966
ytf__delybiH__2,-0.1777916070492862,0.4356425429999993
ytf__delydcI_ph5__1,-2.509901110289249,0.3413791650000002
ytf__delydcI_ph5__2,-2.474788328096498,0.1943705070000004
ytf__delydcI_ph8__1,1.0641865400297037,0.400822722
ytf__delydcI_ph8__2,-1.1800339264398374,0.17355537099999996
ytf__delyddM__1,-2.66919386055592,0.329298992
ytf__delyddM__2,-2.664000849048697,0.22463541200000048
ytf__delyheO__1,-0.2902189538009721,0.671367869
ytf__delyheO__2,-1.335019569535157,0.6061708929999998
fps__bw_glc__1,-1.3697463124410232,0.6146359409999995
fps__bw_glc__2,-1.129041380990752,0.606393314
fps__fps_thrA_ale1__1,-1.604709716208665,0.42079598700000004
fps__fps_thrA_ale1__2,-1.2499827063704514,0.21547712700000066
fps__fps_thrA_ale2__1,-0.9520602005412032,0.4746011289999998
fps__fps_thrA_ale2__2,-0.6113917628036742,0.5285283659999997
fps__fps_serB_ale1__1,-0.023387473033386,0.7200840159999995
fps__fps_serB_ale1__2,0.4694472446855492,0.7324929099999995
fps__fps_serB_ale4__1,0.168987862413737,1.5164691010000002
fps__fps_serB_ale4__2,0.2096768124059742,1.2138349709999998
fps__fps_ptsI_ale1__1,-2.081788240330272,0.9066270239999996
fps__fps_ptsI_ale1__2,-1.958473369185692,0.7415470800000001
fps__fps_ptsI_ale3__1,-2.475639730711687,0.5389674499999995
fps__fps_ptsI_ale3__2,-2.091776067547161,0.7347248689999999
pal__lyx_ale2_f6__1,-2.827383777504454,0.8581098929999991
pal__lyx_ale2__1,-2.4066087690629594,0.656305895
pal__lyx_ale2__2,-2.2505246289630927,0.8464694979999985
pal__lyx_ale4__1,-1.978907343074541,0.4349253490000001
pal__lyx_ale4__2,-1.7441091069685353,0.30971191299999923
pal__5drib_ale10_f18__1,-1.264008232257506,0.7726522600000001
pal__5drib_ale10_f18__2,-2.1136968590650853,0.8555034389999996
pal__5drib_ale10__1,-2.654263031450106,0.9123621019999996
pal__arab_ale14_f9__1,-1.1130433177251196,0.6913801329999991
pal__arab_ale14_f9__2,-1.6159612536137686,0.5140438459999999
pal__arab_ale14__1,-0.7416416287000044,0.444559731
pal__arab_ale14__2,-0.5530384974691952,0.35348995799999905
pal__arab_ale16__1,-2.345215665939639,0.5131913820000005
pal__arab_ale16__2,-1.8372970204385504,0.7834514079999995
pal__tartr_ale26_f10__1,-2.513825214612535,0.8865884479999995
pal__tartr_ale26_f10__2,-2.717473553132068,0.8496426559999994
pal__tartr_ale26__1,-1.6954297701571812,0.8657513999999997
pal__tartr_ale26__2,-2.4985551583599186,0.7525713179999993
pal__tartr_ale28_f10__1,-2.9496841444562474,0.22129014399999924
pal__tartr_ale28_f10__2,-3.931633440518677,0.6940704239999995
pal__tartr_ale28__1,-1.646817084554148,1.0317033329999985
pal__tartr_ale28__2,-2.2069083240013536,1.4390343449999996
efeU__delmenFentC_citr__1,-0.6984789219947666,0.1848113579999993
efeU__delmenFentC_citr__2,-0.1623003725543089,0.020850487999999782
efeU__delmenFentC__1,-0.5108366792408187,0.24970030600000026
efeU__delmenFentC__2,-0.4186224679497398,0.21436716200000028
efeU__menFentC_ale39__1,-0.2229721917993258,0.3310191079999996
efeU__menFentC_ale39__2,-0.880535516717051,0.4445115829999997
efeU__menFentC_ale29__1,1.6214937526379003,0.3613476039999997
efeU__menFentC_ale29__2,1.5456187375697097,0.2244390660000004
efeU__menFentC_ale30__1,-0.2450072083006268,-0.1058010119999997
efeU__menFentC_ale30__2,0.1516974932926512,0.18005006000000012
efeU__menFentCubiC_ale36__1,-0.2924665492410044,0.019202242000000425
efeU__menFentCubiC_ale36__2,-0.7594492342041141,-0.007116762000000777
efeU__menFentCubiC_ale37__1,-1.2267964685682935,0.210229386
efeU__menFentCubiC_ale37__2,-1.3057683277506495,0.2328854759999999
efeU__menFentCubiC_ale38__1,-2.043950021333948,0.5363372039999996
efeU__menFentCubiC_ale38__2,-2.4290242157664683,0.38740898
misc2__salc_glc__1,3.6021538279765206,0.5882128989999984
misc2__salc_glc__2,4.087307867917183,1.1497669870000005
misc2__dbcn_glc__1,0.337422580562094,0.14147320100000016
misc2__dbcn_glc__2,-0.1980025885469816,0.7133693110000001
misc2__tyr_glc__1,-0.4124311443923477,0.09844079899999958
misc2__tyr_glc__2,-0.6445358113498236,0.35469244
misc2__arg_cytd__1,-0.6811211514325016,0.1424317799999999
misc2__arg_cytd__2,-0.5800251274767441,0.09990232600000136
misc2__delyheO_pyr__1,-2.36033909116946,0.35996907300000025
misc2__delyheO_pyr__2,-1.777958812908503,0.4647872309999999
misc2__dellon_glc__1,3.180426637812727,0.16175091299999966
misc2__dellon_glc__2,3.250598564898336,0.21443201700000006
nquinone__delubiC__1,-0.8440496743762939,-0.08085107299999983
nquinone__delubiC__2,-0.565998441216647,0.06379414600000022
nquinone__ubiC_ale1__1,-1.1342195741742376,0.3416460260000003
nquinone__ubiC_ale1__2,-1.350747027667922,0.11474960200000073
nquinone__ubiC_ale2__1,-1.9383623938364016,-0.176988327000001
nquinone__ubiC_ale2__2,-1.6320308097113707,0.09180395299999944
nquinone__ubiC_ale3__1,1.332005062960788,-0.6016586740000003
nquinone__ubiC_ale3__2,1.091524921366937,-0.3874808999999999
nquinone__ubiC_ale4__1,-2.4134025187770773,0.03883417799999922
nquinone__ubiC_ale4__2,-1.6397559222992288,0.21752660100000032
nquinone__delpdhR__1,-1.9146585814831336,-0.05482688000000024
nquinone__delpdhR__2,-1.5049091560120944,-0.16764459899999995
quinone__glu_ale4__1,-0.6865426006747539,-0.12997603200000096
quinone__glu_ale4__2,-1.2498297506439608,0.35420754700000057
quinone__delmenF__1,-1.2866355970243313,0.16917327600000046
quinone__delmenF__2,-1.2356762448549283,0.21455317899999926
quinone__menF_ale5__1,0.0611705081212207,0.28416369600000024
quinone__menF_ale5__2,0.5724601580410493,0.13684510700000008
quinone__menF_ale6__1,0.231188446061705,0.2884564310000002
quinone__menF_ale6__2,-0.2093473484528203,0.2410460810000004
quinone__menF_ale7__1,-0.0980867508665391,0.2394429339999995
quinone__menF_ale7__2,0.0002237944408134,0.4084105379999992
quinone__menF_ale8__1,-1.8879831371639548,0.4249022599999997
quinone__menF_ale8__2,-1.617522335129007,0.7976653460000014
quinone__delmenFubiC__1,-0.7022873541043124,0.19685879000000028
quinone__delmenFubiC__2,-0.7339175428850087,0.0982388089999997
quinone__menFubiC_ale1__1,1.0179499982259277,0.02468746499999952
quinone__menFubiC_ale1__2,1.3568304126052697,-0.17324983199999974
quinone__menFubiC_ale2__1,0.6972703698106743,0.19483396499999994
quinone__menFubiC_ale2__2,0.3900349272822724,-0.0011985029999994625
quinone__menFubiC_ale3__1,0.3729233535720279,0.09065386299999913
quinone__menFubiC_ale3__2,0.7846655333954271,-0.02080520799999963
quinone__menFubiC_ale4__1,-1.9814172768595728,0.09819841299999954
quinone__menFubiC_ale4__2,-2.523012638815936,0.3964131220000002
oxyR__wt_glc__1,-0.0563271100607964,-0.029300447999999868
oxyR__wt_glc__2,0.008536993964469,-0.012243812000000355
oxyR__wt_h2o2__1,-0.5876369836498533,-0.05127718100000056
oxyR__wt_h2o2__2,-1.5220654365412762,0.039346123999999705
oxyR__glu_ale4__1,-1.6001399614868543,0.4361319459999997
oxyR__glu_ale4__2,-0.7292561686637636,0.010944216000000395
oxyR__glu_ale4_h2o2__1,-1.4128280542413043,0.4373832719999999
oxyR__glu_ale4_h2o2__2,0.7676341151292779,0.24486811500000005
oxyR__oxyR_ale17__1,0.7687211742149497,0.19527432599999986
oxyR__oxyR_ale17__2,1.7506759129813008,0.4718737979999998
oxyR__oxyR_ale17_h2o2__1,-0.1092579819605412,0.16627071700000062
oxyR__oxyR_ale17_h2o2__2,0.3281448452190814,0.07468723399999977
oxyR__oxyR_ale18__1,1.4400062961245077,-0.2020903589999996
oxyR__oxyR_ale18__2,0.7534187803417889,0.13023726599999996
oxyR__oxyR_ale18_h2o2__1,1.9483637768553703,-0.178028823
oxyR__oxyR_ale18_h2o2__2,1.4115536941926885,-0.11760834599999992
oxyR__oxyR_ale19__1,1.3849154285152727,0.01929567999999993
oxyR__oxyR_ale19__2,1.2307307522348565,-0.0377635009999997
oxyR__oxyR_ale19_h2o2__1,1.3388020586302836,0.00027593999999986346
oxyR__oxyR_ale19_h2o2__2,1.447215769285079,0.017377253999999454
oxyR__oxyR_ale20__1,2.8587588800946664,0.08815263700000031
oxyR__oxyR_ale20__2,2.994753766326655,0.118877071
oxyR__oxyR_ale20_h2o2__1,1.2492762793501164,-0.04187050400000025
oxyR__oxyR_ale20_h2o2__2,1.4708075566577583,-0.1676025750000001
svns_pgi__BmePgi24_15__1,-0.6818701267216314,0.15806113499999966
svns_pgi__BmePgi24_15__2,-0.4939030277410813,0.1324122170000006
svns_pgi__BmePgi24_26__1,-1.1408657884055349,0.3251101690000002
svns_pgi__BmePgi24_26__2,-1.0544340411725088,0.33804204600000004
svns_pgi__BmePgi24_41__1,-2.157052166075678,0.33266528500000003
svns_pgi__BmePgi24_41__2,-0.2217547765721547,0.12088148999999948
svns_pgi__BmePgi24_52__1,-0.4837553564745223,-0.044729048999999854
svns_pgi__BmePgi24_52__2,-0.3141009900550562,0.11808719700000035
svns_pgi__PaePgi2_34__1,-1.1957052050628647,0.6233376740000001
svns_pgi__PaePgi2_34__2,-1.203615958879382,0.3672415129999997
svns_pgi__PaePgi2_63__1,-1.488930197525418,0.5579839420000008
svns_pgi__PaePgi2_63__2,-1.312495829661509,0.3529342489999996
svns_pgi__PaePgi24_54__1,-1.372640281991111,0.5682873700000002
svns_pgi__PaePgi24_54__2,-1.6166949010884606,0.4857793739999998
svns_pgi__PaePgi24_90__1,-1.3831356849273797,0.6499659060000003
svns_pgi__PaePgi24_90__2,-1.878047423291684,0.5829830060000001
abx_media__m9_ctrl__1,-3.133538746362468,-0.6982330090000001
abx_media__m9_ctrl__2,-3.725719436453749,-1.2840849790000002
abx_media__rpmi_ctrl__1,-12.877472164295009,-1.0979646229999993
abx_media__rpmi_ctrl__2,-11.094062472594487,-1.4178891240000002
abx_media__camhb_ctrl__1,-11.60128446917723,-2.3655142300000005
abx_media__camhb_ctrl__2,-10.57191435995077,-3.0251937950000003
abx_media__m9_mero__1,-6.869729953842252,-1.046461569
abx_media__m9_mero__2,-3.940814482989453,-1.4285502230000002
abx_media__rpmi_mero__1,-9.60878476263969,-1.5357914570000002
abx_media__rpmi_mero__2,-11.31439436107962,-1.8618089410000005
abx_media__camhb_mero__1,-9.816556067748728,-3.71345713
abx_media__camhb_mero__2,-9.494955748373965,-3.923043916000001
abx_media__m9_trisulf__1,-3.130334621266348,-1.2856449740000002
abx_media__m9_trisulf__2,-1.4708177190380305,-1.5491439590000002
abx_media__rpmi_trisulf__1,-7.01126885240632,-1.1487422450000002
abx_media__rpmi_trisulf__2,-6.673179428986228,-1.219704515
abx_media__camhb_trisulf__1,-7.7345293851886945,-2.217996755
abx_media__camhb_trisulf__2,-8.069639302639024,-1.7056100880000002
abx_media__m9_cef__1,-0.0419542622958677,-1.602115811
abx_media__m9_cef__2,1.0138822148844284,-1.5028911339999995
abx_media__rpmi_cef__1,-5.798442874371248,-0.9726665619999996
abx_media__rpmi_cef__2,-6.0362044602631775,-0.8687525870000004
abx_media__camhb_cef__1,-7.7361905984701425,-2.1544306069999997
abx_media__camhb_cef__2,-7.741677791518088,-1.979023843
abx_media__m9_cipro__1,-0.6659788104486029,-1.07699956
abx_media__m9_cipro__2,-0.8553637296488003,-1.1316015579999998
abx_media__rpmi_cipro__1,-6.397891939362466,-1.354689553
abx_media__rpmi_cipro__2,-6.2978639813637605,-0.9519742510000002
abx_media__camhb_cipro__1,-7.9325630780014,-2.3394160710000005
abx_media__camhb_cipro__2,-7.970870641112919,-2.5037850010000007
hot_tale__42c_ale3_30c__1,-0.9496478569915964,-0.2731387249999999
hot_tale__42c_ale3_30c__2,-1.5592985754254416,-0.10072160899999982
hot_tale__42c_ale3_37c__1,-1.5573501207571336,0.6883139789999984
hot_tale__42c_ale3_37c__2,-1.2027729111874068,0.11842840600000135
hot_tale__42c_ale3_44c__1,-2.2665880438052044,0.5337090589999995
hot_tale__42c_ale3_44c__2,-2.39458196012652,0.4268801389999997
hot_tale__hot_ale3_mid_30c__1,-1.5586716109714125,-0.12982265200000054
hot_tale__hot_ale3_mid_30c__2,-1.8203004236350515,0.2522686009999999
hot_tale__hot_ale3_mid_37c__1,-1.2241807806230944,0.3138143170000003
hot_tale__hot_ale3_mid_37c__2,-1.4614369419107291,0.2627541029999998
hot_tale__hot_ale3_mid_44c__1,-0.6929557657521148,0.5593301400000001
hot_tale__hot_ale3_mid_44c__2,-0.2648336297326213,0.5850542229999993
hot_tale__hot_ale3_30c__1,-2.3973487402254388,-0.01184183100000169
hot_tale__hot_ale3_30c__2,-1.4736000224428594,-0.061993552999999764
hot_tale__hot_ale3_37c__1,-1.7826676086738749,0.10379506700000007
hot_tale__hot_ale3_37c__2,-0.8583255923495643,0.07729124200000026
hot_tale__hot_ale3_44c__1,-0.4058471242054896,0.8483554479999995
hot_tale__hot_ale3_44c__2,-0.2798828133141938,0.2211458779999997
hot_tale__hot_ale4_30c__1,-1.620947537525416,-0.018326461000000016
hot_tale__hot_ale4_30c__2,-1.3670511595135897,-0.002294140000000056
hot_tale__hot_ale4_37c__1,-1.5446636908173206,0.05010151799999907
hot_tale__hot_ale4_37c__2,-0.4723092343085552,0.24683010600000002
hot_tale__hot_ale4_44c__1,-1.0118479424166305,0.7849450139999998
hot_tale__hot_ale4_44c__2,-1.3119960681172984,0.7311630849999995
hot_tale__hot_ale8_30c__1,-1.3510935348603834,-0.2495672769999997
hot_tale__hot_ale8_30c__2,-0.997589675675416,-0.3626628370000001
hot_tale__hot_ale8_37c__1,-1.53148300254783,-0.0873413989999996
hot_tale__hot_ale8_37c__2,-1.205899234746083,-0.1163439989999997
hot_tale__hot_ale8_44c__1,-0.5443401766465936,0.7880802170000001
hot_tale__hot_ale8_44c__2,-0.5576469612045034,0.8822008099999996
hot_tale__hot_ale9_mid_30c__1,-2.818004494422739,-0.196029267000001
hot_tale__hot_ale9_mid_30c__2,-2.0799069578794445,0.035950476000000016
hot_tale__hot_ale9_30c__1,-0.8213449296167867,-0.20949117600000025
hot_tale__hot_ale9_30c__2,-1.5135882399267453,-0.12095082999999995
hot_tale__hot_ale9_mid_37c__1,-1.2003993957642485,0.023633742000000343
hot_tale__hot_ale9_mid_37c__2,-1.8085741887883664,0.23043426799999975
hot_tale__hot_ale9_37c__1,-1.2077759790011091,0.21116755099999995
hot_tale__hot_ale9_37c__2,-1.254333600197676,0.08904066200000038
