,Value,list
TF,mce3R,
reg_genes,24,"['Rv1931c' 'mce3R' 'mazF5' 'htdZ' 'ephB' 'ribA1' 'Rv1930c' 'fadE18'
 'mazE5' 'Rv1941' 'fadE17' 'Rv1975']"
comp_genes,15,['mce3D' 'Rv1974' 'mce3C']
both_genes,12,"['Rv1972' 'Rv1973' 'yrbE3B' 'Rv1939' 'lprM' 'mce3A' 'mce3F' 'yrbE3A'
 'mce3B' 'Rv1936' 'echA13' 'Rv1937']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
