,0
gene_id,lysU
name,lysU
operon,lysU
gene_product,"Translation, ribosomal structure and biogenesis"
cog,<i>Not Available</i>
regulator,"['lrp', 'rpoD', 'yeiE']"
link,<i>Not Available</i>
