,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.4776743361117562,3.0,0.0,-0.3204611477,1.0,0.5490123391,2.0,-0.22855119140000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,0.42776489970000003,0.35700320949603365,3.0,3.0,0.0229129297,4.0,0.6974400734,5.0,0.562941696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.04782071446666667,0.3372818019456314,3.0,6.0,-0.432190618,7.0,0.1987135415,8.0,0.0900149331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.229421046191072e-17,0.9562852756933253,21.0,9.0,1.4776263896000001,10.0,0.45981405350000004,11.0,0.7705881916,12.0,0.2790322284,13.0,-0.2123504349,14.0,0.3054473117,15.0,-0.059204534700000006,16.0,0.033010301900000004,17.0,0.3323596816,18.0,0.6653062685000001,19.0,0.47927896280000004,20.0,0.1947120819,21.0,0.0440451845,22.0,0.3576614923,23.0,-0.48973542940000003,24.0,0.6571657953000001,25.0,0.24353190560000001,26.0,0.6744254592000001,27.0,-1.8431836258,28.0,-2.1847656418,29.0,-2.1847656418
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,1.046545119961905,1.3136403130541359,21.0,30.0,1.5874231227,31.0,1.1802103495,32.0,1.7124561095000002,33.0,1.5837115836,34.0,1.2259960524,35.0,1.4792363312,36.0,1.7006813658,37.0,1.830085015,38.0,1.5389743366,39.0,1.3111238266,40.0,1.6889834651,41.0,1.7286863463,42.0,0.45091025090000003,43.0,1.9185402927,44.0,1.5816305338,45.0,1.6975105407000002,46.0,1.9756526782,47.0,1.7463926301,48.0,-1.5912260279,49.0,-2.1847656418,50.0,-2.1847656418
5,WT_vs_Del_ccpA__THY_None_WT_exponential,4.625929269271485e-18,0.14306738648284437,3.0,51.0,-0.1591025697,52.0,0.041040814700000004,53.0,0.118061755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.7093097789749999,0.4969756722476597,4.0,54.0,-1.3591186693,55.0,-0.2248957692,56.0,-0.4390380916,57.0,-0.8141865858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-3.469446951953614e-18,0.21250354041839983,4.0,58.0,-0.1294955526,59.0,0.3175103594,60.0,-0.0836017844,61.0,-0.1044130224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.673071107775,0.2681894664331156,4.0,62.0,-0.6307929402,63.0,-0.9341900377000001,64.0,-0.8104913544,65.0,-0.3168100988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.7700602311,0.26421424733125654,4.0,66.0,-0.668650238,67.0,-1.1596158174,68.0,-0.5717840097,69.0,-0.6801908593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.51351996515,0.1382768313987624,4.0,70.0,0.3348887718,71.0,0.6437827284000001,72.0,0.5981781542,73.0,0.4772302062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.6666674984566754e-11,0.7848138764285929,6.0,74.0,0.4736660112,75.0,0.8728257661000001,76.0,0.43636290910000003,86.0,-1.1652195181,88.0,-0.7298841351,90.0,0.11224896690000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.11713043098333338,1.090142350027897,6.0,77.0,1.2995000142,78.0,1.0161015382,79.0,0.9569140165000001,87.0,-1.1940359886,89.0,-0.5997325687,91.0,-0.7759644257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-1.6167302812333333,0.26109154664431566,3.0,80.0,-1.8068117581,82.0,-1.3190307906,84.0,-1.724348295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-0.3606028092,0.09117149966493944,3.0,81.0,-0.2986329525,83.0,-0.3178853292,85.0,-0.4652901459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-5.782411586589357e-19,0.013852237920493018,3.0,92.0,0.0159943871,93.0,-0.0078586967,94.0,-0.008135690400000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,0.7932444949333334,0.19053816557547112,3.0,95.0,0.7623450043000001,96.0,0.9973439385,97.0,0.620044542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,1.7973394374666665,0.2906647204866736,3.0,98.0,1.5003652037,99.0,1.8103986839,100.0,2.0812544248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,1.3667408156,0.33922859488906376,3.0,101.0,0.9934044390000001,102.0,1.656078386,103.0,1.4507396218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,1.0290652902666668,0.36562068626368255,3.0,104.0,1.450382737,105.0,0.8417987244,106.0,0.7950144094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,1.6113623481333335,0.3184828877460182,3.0,107.0,1.505299558,108.0,1.9693435148,109.0,1.3594439716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,2.5673504885000002,0.401507320004341,3.0,110.0,2.187477841,111.0,2.9874621949,112.0,2.5271114296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,2.553150484266667,0.04774029609170922,3.0,113.0,2.512516596,114.0,2.6057288793,115.0,2.5412059774999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
