,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,11.400966666666667,0.17600512303150023,3.0,0.0,11.37,1.0,11.5904,2.0,11.2425,,,,,,,,,,
1,LB__LBtran,12.508433333333334,0.35790842869836537,3.0,3.0,12.828,4.0,12.5756,5.0,12.1217,,,,,,,,,,
2,LB__LBstat,11.900833333333333,0.4975088374424446,3.0,6.0,12.4164,7.0,11.8625,8.0,11.4236,,,,,,,,,,
3,LB__LBGexp,10.8959,0.218031557348931,3.0,9.0,10.9075,10.0,11.1079,11.0,10.6723,,,,,,,,,,
4,LB__LBGtran,11.79825,0.18985817074858768,2.0,12.0,11.664,13.0,11.9325,,,,,,,,,,,,
5,LB__LBGstat,10.6446,0.8499090068942674,3.0,14.0,10.2718,15.0,10.0448,16.0,11.6172,,,,,,,,,,
6,Life Cycle__S0,11.633099999999999,0.13035025891803972,3.0,17.0,11.6328,18.0,11.7636,19.0,11.5029,,,,,,,,,,
7,Life Cycle__S1,12.648566666666667,0.46052290207256097,3.0,20.0,12.578,21.0,12.2274,22.0,13.1403,,,,,,,,,,
8,Life Cycle__S2,12.323633333333333,0.31275239940459815,3.0,23.0,12.5584,24.0,12.4439,25.0,11.9686,,,,,,,,,,
9,Life Cycle__S3,12.518049999999999,0.40807132342275637,2.0,26.0,12.2295,27.0,12.8066,,,,,,,,,,,,
10,Life Cycle__S4,11.689166666666665,0.5580024581785755,3.0,28.0,12.3334,29.0,11.3576,30.0,11.3765,,,,,,,,,,
11,Life Cycle__S5,11.362466666666668,0.416363751224014,3.0,31.0,11.0218,32.0,11.239,33.0,11.8266,,,,,,,,,,
12,Life Cycle__S6,8.89245,0.7754659244609011,8.0,34.0,9.1538,35.0,7.7275,36.0,9.8093,37.0,9.276299999999999,38.0,7.6781,39.0,8.9363,40.0,9.3802,41.0,9.1781
13,Life Cycle__S7,10.128333333333332,0.2956762136752521,3.0,42.0,10.1123,43.0,9.841,44.0,10.4317,,,,,,,,,,
14,Life Cycle__S8,9.5349,0.43105229381131965,2.0,45.0,9.2301,46.0,9.8397,,,,,,,,,,,,
15,Life Cycle__G135,9.507850000000001,1.14218958365063,2.0,47.0,10.3155,48.0,8.7002,,,,,,,,,,,,
16,Life Cycle__G150,10.520233333333332,0.09913658927627736,3.0,49.0,10.4773,50.0,10.4498,51.0,10.6336,,,,,,,,,,
17,Life Cycle__G180,9.774966666666666,0.41336127459322214,3.0,52.0,10.0594,53.0,9.9647,54.0,9.3008,,,,,,,,,,
18,Stress Time Course__C30,10.41955,0.047446865017617294,2.0,55.0,10.4531,56.0,10.386,,,,,,,,,,,,
19,Stress Time Course__C90,11.8268,0.15429069965490433,2.0,57.0,11.9359,58.0,11.7177,,,,,,,,,,,,
20,Biofilm__BI,11.63375,0.17684740597475662,2.0,59.0,11.5087,60.0,11.7588,,,,,,,,,,,,
21,Biofilm__BC,10.600025,0.8349570662614935,4.0,61.0,11.309,62.0,9.7719,63.0,11.3289,64.0,9.9903,,,,,,,,
22,Biofilm__Sw,8.5789,0.384100403540533,2.0,65.0,8.3073,66.0,8.8505,,,,,,,,,,,,
23,Life Cycle__BT,10.2894,0.46782184643301983,2.0,67.0,10.6202,68.0,9.9586,,,,,,,,,,,,
24,Life Cycle__B36,9.027999999999999,0.1999697977195556,2.0,69.0,8.8866,70.0,9.1694,,,,,,,,,,,,
25,Life Cycle__B60,11.0724,0.3959797974644657,2.0,71.0,10.7924,72.0,11.3524,,,,,,,,,,,,
26,M9__M9exp,12.228866666666667,0.3165344267742979,3.0,73.0,12.5861,74.0,12.1172,75.0,11.9833,,,,,,,,,,
27,M9__M9tran,12.3926,0.26551126153140797,3.0,76.0,12.3272,77.0,12.1659,78.0,12.6847,,,,,,,,,,
28,M9__M9stat,11.377566666666667,0.2992862397995159,3.0,79.0,11.6141,80.0,11.4775,81.0,11.0411,,,,,,,,,,
29,Supplement__M+G,12.021966666666666,0.3420578947098484,3.0,82.0,11.758,83.0,12.4084,84.0,11.8995,,,,,,,,,,
