,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,-1.850371707708594e-17,0.5685223473000052,3.0,0.0,-0.6556897309,6.0,0.300079924,12.0,0.3556098069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.06924976723333333,0.36313729184248644,3.0,1.0,-0.0605455344,7.0,0.2894571611,13.0,-0.43666092840000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.131100547,0.3238244690659942,3.0,2.0,-0.0330994671,8.0,0.504131909,14.0,-0.07773080090000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,1.0281895650333333,0.5694146790386536,3.0,3.0,0.8778039068,9.0,1.6577028719,15.0,0.5490619164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,1.6430626314,0.63623350871525,3.0,4.0,2.0089902882,10.0,2.0117923684,16.0,0.9084052376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,1.3490650076666668,1.1244633763032204,3.0,5.0,2.6253718096,11.0,0.9175479906,17.0,0.5042752228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.102673175,0.8614935602481382,2.0,18.0,-0.4935052366,71.0,-1.7118411134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,1.2230796352333333,0.637815614336087,3.0,19.0,1.234008501,70.0,0.579869816,205.0,1.8553605887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-1.17420754535,0.46796911181854867,8.0,20.0,-1.2188011999000001,32.0,-0.8299101852,55.0,-0.9987829828,67.0,-1.0385074146,126.0,-1.1050278087,147.0,-0.9838231077,203.0,-0.9225907669000001,210.0,-2.296216897,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.17179797943333333,0.11785857033256963,3.0,21.0,0.23313198540000002,34.0,0.2463414673,61.0,0.0359204856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
