sample,BSU24820
LBexp_1,12.2597
LBexp_2,12.15
LBexp_3,12.0024
LBtran_1,11.972
LBtran_2,12.218
LBtran_3,12.1686
LBstat_1,12.0964
LBstat_2,11.7303
LBstat_3,11.5788
LBGexp_1,11.5873
LBGexp_2,11.7877
LBGexp_3,11.9882
LBGtran_2,12.0428
LBGtran_3,12.5876
LBGstat_1,9.5696
LBGstat_2,9.7157
LBGstat_3,11.2382
S0_1,11.6852
S0_2,11.7358
S0_3,11.7022
S1_1,12.4757
S1_2,12.299
S1_3,12.377
S2_1,11.8358
S2_2,11.8456
S2_3,11.4274
S3_1,12.8589
S3_2,12.9682
S4_1,13.7396
S4_2,13.4126
S4_3,13.0412
S5_1,13.1512
S5_2,13.3965
S5_3,13.3837
S6_1,12.5199
S6_2,9.4371
S6_3,12.9338
S6/t_1,12.302
S6/t_2,8.7891
S6_4,11.751
S6_5,12.3391
S6_6,12.376
S7_4,11.9387
S7_5,11.7311
S7_6,11.951
S8_4,11.5468
S8_5,9.9486
G135_1,11.9606
G135_3,10.2681
G150_1,11.8628
G150_2,12.1983
G150_3,12.0978
G180_1,11.8703
G180_2,12.2357
G180_3,11.0215
C30_1,11.7697
C30_2,11.8174
C90_1,11.8438
C90_2,12.1334
BI_1,12.25
BI_2,12.1967
BC_2,11.8337
BC/t_1,10.7509
BC/t_2,11.731
BC_1,10.8104
Sw_1,10.0809
Sw_2,10.5814
BT_1,11.5276
BT_2,11.0048
B36_1,10.2435
B36_2,10.2184
B60_1,11.0644
B60_2,11.6362
M9exp_1,12.4759
M9exp_2,12.0964
M9exp_3,11.8552
M9tran_1,11.6394
M9tran_2,11.8582
M9tran_3,12.0809
M9stat_1,10.7289
M9stat_2,9.9634
M9stat_3,9.7782
M+G_1,12.005
M+G_2,12.1266
M+G_3,12.0322
Glu_1,12.6047
Glu_2,12.2902
Glu_3,12.4484
Fru_1,12.1215
Fru_2,12.3883
Fru_3,12.1068
Mal_1,11.2296
Mal_2,11.6048
Mal_3,12.1092
G+S_2,11.9314
G+S_3,12.3978
Pyr_1,11.6602
Pyr_2,12.1245
Pyr_3,12.0418
Gly_1,10.6253
Gly_2,11.1658
Gly_3,9.9551
Glucon_1,11.4146
Glucon_2,11.9273
Glucon_3,10.725
aero_1,12.7614
aero_2,11.6913
aero_3,12.5857
nit_1,12.4119
nit_2,12.4961
nit_3,12.4923
ferm_1,12.3532
ferm_2,12.2909
ferm_3,12.9199
T-5.40H_1,13.0005
T-4.40H_1,12.6855
T-3.40H_1,12.5155
T-2.40H_1,12.1402
T-1.40H_1,12.09
T-1.10H_1,12.1865
T-0.40H_1,12.0529
T0.0H_1,11.8956
T0.30H_1,11.11
T1.0H_1,10.9762
T1.30H_1,10.5707
T2.0H_1,10.5285
T2.30H_1,11.5019
T3.0H_1,11.1627
T3.30H_1,11.5008
T4.0H_1,11.7125
T5.0H_1,11.2414
HPh_1,12.4901
HPh_2,12.2337
HPh_3,12.392
LPh_1,12.3782
LPh_2,12.8077
LPh_3,12.2673
LPhT_1,10.7401
LPhT_2,10.6144
LPhT_3,10.8719
SMMPr_1,12.0126
SMMPr_2,11.8394
SMMPr_3,12.1965
HiTm_1,11.6944
HiTm_2,12.2552
HiTm_3,12.1543
LoTm_1,11.7518
LoTm_2,11.9045
LoTm_3,12.0531
HiOs_1,11.8646
HiOs_2,11.4898
HiOs_3,11.7495
BMM_1,12.3163
BMM_2,12.1019
BMM_3,12.1503
Heat_1,12.777
Heat_2,12.4128
Heat_3,12.4614
Cold_1,11.968
Cold_2,11.3303
Cold_3,10.9442
Etha_1,11.3096
Etha_2,11.4776
Etha_3,11.6359
SMM_1,12.0736
SMM_2,12.0086
SMM_3,12.1035
Salt_1,11.3485
Salt_2,11.1615
Salt_3,11.3969
Mt0_1,12.0656
Mt0_3,12.587
M0t45_1,12.1271
M0t45_2,12.4657
M0t45_3,12.7856
M0t90_1,11.5958
M0t90_2,12.4908
M0t90_3,12.0531
M40t45_1,11.9892
M40t45_2,12.3451
M40t45_3,12.7805
M40t90_1,11.339
M40t90_2,12.2457
M40t90_3,12.4837
dia0_1,11.9917
dia0_2,12.0893
dia0_3,12.5476
dia5_1,12.665
dia5_2,12.9408
dia5_3,12.9974
dia15_1,14.2129
dia15_2,14.0137
dia15_3,12.7344
Diami_1,12.3189
Diami_2,13.1086
Diami_3,12.9613
Paraq_1,12.2871
Paraq_2,12.5538
Paraq_3,11.0537
H2O2_1,13.0325
H2O2_2,13.1662
H2O2_3,12.9712
Oxctl_1,11.7533
Oxctl_2,11.5308
Oxctl_3,12.1829
GM-0.1_1,11.6131
GM-0.2_1,11.7837
GM+5_1,11.7234
GM+15_1,11.985
GM+25_1,12.5217
GM+45_1,12.3483
GM+60_1,12.2188
GM+90_1,12.3912
GM+120_1,11.2934
GM+150_1,11.8812
GM-0.1_2,12.3485
GM-0.2_2,12.5793
GM+5_2,12.0635
GM+10_2,12.1052
GM+15_2,11.8865
GM+25_2,12.2962
GM+45_2,11.5114
GM+60_2,11.3238
GM+90_2,12.2477
GM+150_2,11.423
GM-0.1_3,12.2124
GM-0.2_3,12.137
GM+5_3,12.0513
GM+10_3,11.0845
GM+15_3,11.78
GM+25_3,11.6559
GM+45_3,11.3104
GM+60_3,11.4867
GM+90_3,12.1944
GM+120_3,12.0786
GM+150_3,12.3339
MG-0.1_1,11.9914
MG+5_1,11.7752
MG+10_1,12.4749
MG+15_1,11.7465
MG+25_1,12.1876
MG+45_1,11.9324
MG+120_1,11.2465
