,A,ArcA
hot_tale__hot_ale9_44c__2,-6.296352339371214,0.4794780809999999
hot_tale__hot_ale10_30c__1,-4.951922529942204,0.40552786700000004
hot_tale__hot_ale10_30c__2,-5.768111881354316,0.3639100380000002
hot_tale__hot_ale10_37c__1,-10.65239136744925,-0.17456958
hot_tale__hot_ale10_37c__2,-10.740444972836972,-0.11277531100000004
hot_tale__hot_ale10_44c__1,-17.854164581081722,0.5476285960000009
hot_tale__hot_ale10_44c__2,-15.697374432497655,0.1387079379999996
hot_tale__hot_ale16_30c__1,-7.796844713184317,0.12374161199999988
hot_tale__hot_ale16_30c__2,-8.01004051574643,0.14894761899999942
hot_tale__hot_ale16_37c__1,-13.688348730296958,-0.19482372100000056
hot_tale__hot_ale16_37c__2,-13.7998062341929,-0.20781360900000045
hot_tale__hot_ale16_44c__1,-19.52482946229169,0.11628757499999942
hot_tale__hot_ale16_44c__2,-19.12985642285641,0.3061081689999998
pdhr_ale__pdhR-13_51__1,-10.58275162014034,0.18245214799999945
pdhr_ale__pdhR-13_51__2,-17.23348980014016,0.056750174999999466
pdhr_ale__pdhR-14_46__1,-5.525195704343085,0.9022052259999996
pdhr_ale__pdhR-14_46__2,-10.90352582372268,0.8055110059999997
pdhr_ale__pdhR-15_51__1,-23.184805087670053,-0.13942209899999902
pdhr_ale__pdhR-15_51__2,-23.11021067415681,-0.07192016499999987
pdhr_ale__pdhR-16_49__1,-28.069773989025908,-0.05294931299999917
pdhr_ale__pdhR-16_49__2,-16.22137077944373,0.3621599379999996
tcs__del_atoC_LiAcet__1,-18.51292466504443,-0.1898343760000003
tcs__del_atoC_LiAcet__2,-18.73327146355258,0.008173475999999624
tcs__del_atoC_LiCl__1,-20.05439096888922,0.1696543419999994
tcs__del_atoC_LiCl__2,-20.04585992829513,0.06729879400000094
tcs__del_atoC_m9__1,-20.46530441545059,0.15616148500000016
tcs__del_atoC_m9__2,-21.02510890420121,0.2391980920000005
tcs__del_baeR_etoh__1,-20.3851303485619,0.8641572160000006
tcs__del_baeR_etoh__2,-19.52835664638596,0.9730838560000006
tcs__del_baeR_lb__1,-11.998871008914396,1.3337503460000004
tcs__del_baeR_lb__2,-12.118608652179178,1.3123093059999995
tcs__del_btsR_01xlb__1,-3.6871319901855713,1.8951162460000008
tcs__del_btsR_01xlb__2,-3.3797487177748504,1.911921266
tcs__del_btsR_lb__1,-22.101473279881443,1.3500569860000002
tcs__del_btsR_lb__2,-21.587527411124835,1.3769704960000002
tcs__del_btsR_pyruvate__1,-3.991549154235108,1.913679546000001
tcs__del_btsR_pyruvate__2,-3.9636839431307846,1.806034486
tcs__del_cpxR_etoh__1,-20.4334385565012,1.5584501159999995
tcs__del_cpxR_etoh__2,-19.936359209679058,1.5129874460000003
tcs__del_cpxR_lb__1,-14.11031026747098,1.187646956
tcs__del_cpxR_lb__2,-14.719195625426176,1.1836731559999991
tcs__del_cusR_CuSO4__1,-15.683664763708125,1.1349264560000003
tcs__del_cusR_CuSO4__2,-14.715921483603656,1.1713692560000002
tcs__del_cusR_lb__1,-11.197830733462062,1.2777057660000004
tcs__del_cusR_lb__2,-11.727474864737523,1.193604036
tcs__del_kdpE_01-kcl__1,-3.628307046468783,1.2096861860000008
tcs__del_kdpE_01-kcl__2,-3.628506135657931,1.2190105160000009
tcs__del_kdpE_115-kcl__1,0.1136249426515249,0.7495786259999999
tcs__del_kdpE_115-kcl__2,-1.7282106675141458,0.8959164460000011
tcs__del_phoB_m9__1,-11.588193635010004,0.4354083030000009
tcs__del_phoB_m9__2,-12.644348742491829,0.3366157439999995
tcs__del_phoB_m9p__1,-5.619718394641081,0.9587748460000008
tcs__del_phoB_m9p__2,-5.649079768882846,0.8887788660000009
tcs__del_rcsB_etoh__1,-5.449074226998203,1.239469466000001
tcs__del_rcsB_etoh__2,-5.233320309530109,1.2866112859999994
tcs__del_rcsB_lb__1,-15.3527494386396,0.593363677000001
tcs__del_rcsB_lb__2,-15.569673201517706,0.6304361509999996
tcs__del_zraR_lb__1,2.232440094433049,0.8051786060000001
tcs__del_zraR_lb__2,2.909924238887178,0.7645057460000011
tcs__del_zraR_zncl2__1,-6.525680600683637,1.309449926000001
tcs__del_zraR_zncl2__2,-6.9681131425238405,1.2565716560000002
tcs__wt_01-kcl__1,-14.870667338431725,0.8213794360000009
tcs__wt_01-kcl__2,-16.66771712521824,0.7716407660000009
tcs__wt_01xlb__1,-2.660686572915356,1.7654064159999994
tcs__wt_01xlb__2,-2.585587674393659,1.713364286000001
tcs__wt_115-kcl__1,-0.2599411294173913,0.758794196000002
tcs__wt_115-kcl__2,-0.0052727917232189,0.8178580760000003
tcs__wt_CuSO4__1,-4.103986438850433,0.7807056960000001
tcs__wt_CuSO4__2,-4.547145804048633,0.7965259160000002
tcs__wt_etoh__1,-9.274186289668624,1.3944261660000006
tcs__wt_etoh__2,-9.65679064143242,1.3214165060000005
tcs__wt_lb__1,-17.664646130197585,1.5151132859999998
tcs__wt_lb__2,-17.309685393864896,1.6078253060000005
tcs__wt_LiAcet__1,-17.726108319134234,-0.08877588100000011
tcs__wt_LiAcet__2,-17.91264495992839,-0.16981877299999934
tcs__wt_LiCl__1,-16.889629718367672,0.2257317190000005
tcs__wt_LiCl__2,-17.274771011978412,0.15109339300000002
tcs__wt_m9p__1,-6.860645365474841,0.9089738660000002
tcs__wt_m9p__2,-6.7108817102868565,0.9448164759999996
tcs__wt_pyr__1,-2.3543015378986185,1.9375935260000008
tcs__wt_pyr__2,-2.040767428440997,1.9871756860000005
tcs__wt_zncl2__1,-3.4727470245372127,0.7711966060000002
tcs__wt_zncl2__2,-3.463023887617592,0.668330954
ros_tale__0_0_0pq__1,-3.4362143416627884,0.19736424400000094
ros_tale__0_0_0pq__2,-3.3000534881030528,0.21080277200000094
ros_tale__0_0_250pq__1,0.9104084518618866,2.048441456000001
ros_tale__0_0_250pq__2,0.9903620212594532,1.9901087660000003
ros_tale__1_mid_250pq__1,-1.9019337722052208,0.3912652659999996
ros_tale__1_mid_250pq__2,-1.9010748547398808,0.38658636899999976
ros_tale__1_0_0pq__3,-2.433831555709061,0.18575091399999974
ros_tale__1_0_0pq__4,-2.3340771247953005,0.2114197339999997
ros_tale__1_0_250pq__1,-2.452223928461138,0.15879195199999965
ros_tale__1_0_250pq__2,-2.8326697886143,0.15699518299999934
ros_tale__1_0_750pq__1,-3.162739946407896,0.2151648090000009
ros_tale__1_0_750pq__2,-5.578660062072378,0.319740371
ros_tale__1_1_0pq__1,6.581770900056768,-0.14357819900000024
ros_tale__1_1_0pq__2,6.716353237492858,-0.18103812400000047
ros_tale__1_1_250pq__1,7.015570880552071,-0.2760949869999987
ros_tale__1_1_250pq__2,7.847146972826937,-0.28364754399999903
ros_tale__1_1_750pq__1,7.593264502099283,-0.3853751219999992
ros_tale__1_1_750pq__2,7.853176994663752,-0.302820358
ros_tale__1_2_0pq__1,-10.581564496327251,-0.15808183499999906
ros_tale__1_2_0pq__2,-9.805776936746527,-0.32601079199999994
ros_tale__1_2_250pq__1,-13.053716697400551,0.1230369919999994
ros_tale__1_2_250pq__2,-11.570038454386184,0.17255643800000087
ros_tale__1_2_750pq__1,-11.132540297789973,0.3402692409999997
ros_tale__1_2_750pq__2,-10.50268576772115,0.28101984300000105
ros_tale__1_3_0pq__1,-5.486349493925054,0.43983647600000003
ros_tale__1_3_0pq__2,-7.243260458184356,0.3920207330000007
ros_tale__1_3_250pq__1,-8.821426030899088,0.7061011130000008
ros_tale__1_3_250pq__2,-10.379773441499076,0.6200422880000005
ros_tale__1_3_250pq__3,-10.226015292815042,0.5387263680000007
ros_tale__1_3_250pq__4,-8.4579057483886,0.9171451259999994
ros_tale__1_3_750pq__1,-8.562700331393264,0.6481270759999997
ros_tale__1_3_750pq__2,-9.569360320834155,0.445417956
ros_tale__1_4_0pq__1,-10.017332577039555,0.19594456000000093
ros_tale__1_4_0pq__2,-11.445750345411732,0.08939118800000045
ros_tale__1_4_250pq__1,-12.06082147275252,0.3220699880000009
ros_tale__1_4_250pq__2,-12.236861572573488,0.04523031799999977
ros_tale__1_4_750pq__1,-11.156970405363706,0.17019406000000006
ros_tale__1_4_750pq__2,-9.636619663222357,-0.055404989999999536
ros_tale__1_4_750pq__3,-10.435615098717074,-0.146255459999999
ros_tale__1_4_750pq__4,-8.028303559864474,-0.6842217220000002
ros_tale__2_mid_250pq__1,-2.52102815973413,1.2590368159999998
ros_tale__2_mid_250pq__2,-2.903570448535599,0.8139953460000005
ros_tale__2_0_0pq__1,-11.66660529440242,0.5161010200000007
ros_tale__2_0_0pq__2,-11.958870718738115,0.6021820450000009
ros_tale__2_0_250pq__1,-2.53547697792976,0.7208552979999999
ros_tale__2_0_250pq__2,-2.459694187898901,0.6508755760000007
ros_tale__2_0_750pq__1,-0.4119841115522065,1.5461977260000008
ros_tale__2_0_750pq__2,0.6531957496380574,1.5840776860000003
ros_tale__2_1_0pq__1,2.4484604443771376,0.06664702700000014
ros_tale__2_1_0pq__2,-3.662010393502513,-0.13944428499999972
ros_tale__2_1_250pq__1,-11.601919898099377,0.7034926289999994
ros_tale__2_1_250pq__2,-10.585518861462294,0.5105208040000004
ros_tale__2_1_750pq__1,-11.099960388257722,0.5737665229999998
ros_tale__2_1_750pq__2,-10.83783109946663,0.6507741970000005
ros_tale__2_1_750pq__3,-10.748376980320485,0.3342861320000008
ros_tale__2_2_0pq__1,-4.04926417647397,-0.2546886399999995
ros_tale__2_2_0pq__2,-16.284782068295193,-0.2477617979999991
ros_tale__2_2_250pq__1,-5.452373055784441,-0.04219574999999942
ros_tale__2_2_250pq__2,-16.67469893477254,-0.4073105479999999
ros_tale__2_2_750pq__1,-14.86049183087892,-0.41696341599999975
ros_tale__2_2_750pq__2,-20.156503109386605,-0.2770833049999997
ros_tale__2_3_0pq__1,-14.02761087204507,0.11370136500000072
ros_tale__2_3_0pq__2,-9.929946751881072,0.42063777200000096
ros_tale__2_3_250pq__1,-10.3287516478449,0.4331221220000003
ros_tale__2_3_250pq__2,-10.527714011013307,0.4630200060000007
ros_tale__2_3_750pq__1,-9.608690066419388,0.5110946219999999
ros_tale__2_3_750pq__2,-8.622741702339095,0.4258964410000008
ros_tale__3_0_0pq__1,-12.09499680495416,-0.5373164279999987
ros_tale__3_0_0pq__2,-11.824928679955732,-0.4360983589999989
ros_tale__3_0_250pq__1,-13.07206098794168,-0.10285135500000032
ros_tale__3_0_250pq__2,-11.725583337548594,-0.17602064099999915
ros_tale__3_0_750pq__1,3.184464691306244,1.3674984860000006
ros_tale__3_0_750pq__2,3.5661447350229296,0.9365732859999998
ros_tale__3_1_0pq__1,-0.8954852595797168,-0.06993992199999965
ros_tale__3_1_0pq__2,1.451989787760697,0.521034976000001
ros_tale__3_1_250pq__1,2.6663889844963795,0.4434797830000008
ros_tale__3_1_250pq__2,3.69020449281802,0.7427040659999999
ros_tale__3_1_750pq__1,1.6540706202132125,0.13930851299999958
ros_tale__3_1_750pq__2,3.0185555042412564,0.7400629260000002
ros_tale__3_2_0pq__1,2.425753151823798,0.26111304800000035
ros_tale__3_2_0pq__2,2.4732498834096224,0.24042377800000025
ros_tale__3_2_0pq__3,2.56946390754096,0.2570430550000005
ros_tale__3_2_0pq__4,2.246275798161673,0.2115632380000001
ros_tale__3_2_250pq__1,-3.475942599624876,0.3834091270000002
ros_tale__3_2_250pq__2,-7.669873508281852,-0.29952612700000003
ros_tale__3_2_750pq__1,-5.417307230202554,-0.9441149699999992
ros_tale__3_2_750pq__2,-8.338808018869422,-1.248649326999999
ros_tale__3_3_0pq__1,-9.282468008980972,0.5494004290000003
ros_tale__3_3_0pq__2,-11.5307893396035,0.7754563159999996
ros_tale__3_3_0pq__3,-9.628311449174864,0.6950475869999995
ros_tale__3_3_0pq__4,-11.51770371203624,0.9035295959999984
ros_tale__3_3_250pq__1,-4.1533529458203375,-0.0036125550000001283
ros_tale__3_3_250pq__2,-4.458790929114392,0.16108550400000074
ros_tale__3_3_750pq__1,-5.006623214980835,0.20020821099999964
ros_tale__3_3_750pq__2,-4.06693735779372,0.22104275400000084
ros_tale__3_4_0pq__1,-5.075095503504005,0.22423083500000016
ros_tale__3_4_0pq__2,-4.351229520162621,0.436191183
ros_tale__3_4_250pq__1,-4.653912284845611,0.2577307310000005
ros_tale__3_4_250pq__2,-3.108013418447305,0.5135476840000006
ros_tale__3_4_750pq__1,-6.5553705157758255,0.12783092100000104
ros_tale__3_4_750pq__2,-6.56064791323376,-0.092230408999999
pcoli__atASMT_325G__1,-1.0695731324413504,0.04498786000000088
pcoli__atASMT_325G__2,-1.2545688705055107,0.10309800699999982
pcoli__bpTDC__1,0.7257702193294476,0.37855930100000107
pcoli__bpTDC__2,0.5802290022995586,0.3699896149999997
pcoli__BRCA__1,-0.2250531439604214,0.19094988400000013
pcoli__BRCA__2,0.0333902247672096,0.1858324150000001
pcoli__BRCActrl__1,-0.2744391402184647,0.747848706000001
pcoli__BRCActrl__2,-2.009462041884926,0.8221333059999996
pcoli__BRCAswap__1,-1.417889696826263,0.5769686299999996
pcoli__BRCAswap__2,-1.8592172214372973,0.6370936500000006
pcoli__btAANAT__1,-2.223980204714583,0.3238610840000007
pcoli__btAANAT__2,-4.462553619500111,0.2795870859999994
pcoli__btASMT__1,-1.5935130784086262,0.3670031849999997
pcoli__btASMT__2,-2.040086057189574,0.4157239730000004
pcoli__CC1__1,-2.690324296169936,0.6892321440000001
pcoli__CC1__2,-3.7454236425777743,0.4985436570000008
pcoli__ccCOMT__1,-0.1623727142423152,0.2071243030000005
pcoli__ccCOMT__2,-0.3494756009318315,0.13560237200000105
pcoli__ckDDC__1,-2.1530859999674017,0.6486420600000002
pcoli__ckDDC__2,-2.535563401277904,0.7104617199999996
pcoli__CNTF_belt__1,-1.4827838222691616,0.4204323770000009
pcoli__CNTF_belt__2,-1.9946249907650693,0.4795341129999997
pcoli__cobPNMT__1,-1.6362729527764497,0.303324142000001
pcoli__cobPNMT__2,-1.6751543816189485,0.32238986199999964
pcoli__cvPhhB__1,-1.6603121602309496,0.05761935499999993
pcoli__cvPhhB__2,-2.7162824036081203,0.2773554950000001
pcoli__ggAANAT__1,-0.5718399331906244,0.215867974
pcoli__ggAANAT__2,-0.3187955198398136,0.12626112000000056
pcoli__ggTPH__1,-2.3547335354117696,0.11468483400000018
pcoli__ggTPH__2,-1.4931531127726916,0.07081556099999986
pcoli__hsAANAT__1,-6.635074920118641,1.0898933060000005
pcoli__hsAANAT__2,-5.313712445918781,0.9034338060000008
pcoli__hsASMT__1,0.2072717774281423,0.2657883969999997
pcoli__hsASMT__2,0.3903548564163434,0.3300223150000008
pcoli__hsPNMT_mb__1,-2.256206658282267,0.04030077200000015
pcoli__hsPNMT_mb__2,-2.144942796675266,0.12697175199999933
pcoli__hsTPH__1,-0.7227343773363505,-0.1755218430000003
pcoli__hsTPH__2,-0.9450458290977136,0.09615961000000084
pcoli__hsTPH_E2K__1,-4.118408446168172,0.5266227039999993
pcoli__hsTPH_E2K__2,-4.444771018261704,0.628575133
pcoli__hsTPH_E2K_N91I_P99C__1,-0.8249683137192022,-0.08709583799999976
pcoli__hsTPH_E2K_N91I_P99C__2,0.0313821141779211,-0.018978383000000317
pcoli__hsTPH_N158trunc__1,-5.43157172156447,0.4927785300000007
pcoli__hsTPH_N158trunc__2,-5.126570391247901,0.4816445750000007
pcoli__hsTPH_N174trunc__1,-3.7545627945836713,0.1962134750000004
pcoli__hsTPH_N174trunc__2,-5.548300346679547,0.4906586740000005
pcoli__hsTPH_Ntermtrunc__1,-2.116275367930073,0.8530015459999998
pcoli__hsTPH_Ntermtrunc__2,-1.1986630745855082,0.7565656460000003
pcoli__hsTPH1__1,-2.923502711050808,0.6800699849999994
pcoli__hsTPH1__2,-2.674158296852986,0.6759045060000002
pcoli__MBP__1,-8.009505591218023,-0.573046227999999
pcoli__MBP__2,-7.177169559119061,-0.05190353799999947
pcoli__msCOMT__1,-1.670549877126423,0.07940468099999975
pcoli__msCOMT__2,-2.9879866534765966,-0.04485783600000026
pcoli__ocAANAT__1,-0.6880949512058483,0.1657599009999995
pcoli__ocAANAT__2,-0.4325582166516479,0.2116699000000004
pcoli__osTDC_K374H__1,-2.6276293631933094,0.851500016000001
pcoli__osTDC_K374H__2,-2.827213789017629,0.9796143360000008
pcoli__osTDC_K374L__1,-4.103806775132737,-0.064751682999999
pcoli__osTDC_K374L__2,-2.9503108219757297,0.1368758579999998
pcoli__osTDC_K374Q__1,-2.1729850483734823,0.4302429019999998
pcoli__osTDC_K374Q__2,-2.192512550297265,0.4564986960000006
pcoli__osTDC_L360V__1,-1.1223163563839575,0.17240939800000102
pcoli__osTDC_L360V__2,-0.887255393050057,0.27383312499999946
pcoli__pmTPH__1,-1.885001998991915,-0.3355712559999997
pcoli__pmTPH__2,-2.1744803637278576,-0.10354714700000044
pcoli__RFC__1,-3.2706007698189263,-0.19362280200000012
pcoli__RFC__2,-3.193332469780777,-0.2719512569999996
pcoli__RFCctrl__1,-3.7812613850536,0.8765261360000007
pcoli__RFCctrl__2,-3.436340090061519,0.8084935360000003
pcoli__RFCnopause__1,-5.88526214512741,0.915744276
pcoli__RFCnopause__2,-7.20265106390394,1.0111760160000005
pcoli__RFCpluspause__1,-6.8552784732417,0.9022830759999998
pcoli__RFCpluspause__2,-8.702495375578062,0.9472996259999996
pcoli__rnCOMT_sol__1,-3.771031798830409,0.8230348060000008
pcoli__rnCOMT_sol__2,-3.1489684006338283,0.8417998759999996
pcoli__rnPNMT__1,-3.722556714421915,-0.08715641599999913
pcoli__rnPNMT__2,-3.1942640118766508,-0.047135399000000085
pcoli__rnTDC__1,0.2836968921133753,0.12196417600000052
pcoli__rnTDC__2,0.1045657059553809,0.05965151400000046
pcoli__rnTDC_trunc__1,-1.6411002889593258,0.1015476409999998
pcoli__rnTDC_trunc__2,-2.539159928174872,0.1712038670000009
pcoli__saCOMT_T2A__1,-0.7830462206211765,-0.042289199999999035
pcoli__saCOMT_T2A__2,-0.8921432461184011,-0.005090742000000148
pcoli__sfCOMT__1,-2.46393358606822,-0.1046399650000005
pcoli__sfCOMT__2,-2.582658302719906,-0.08689560999999912
pcoli__sgAANAT_D63G__1,-1.182499002890374,0.06392857500000028
pcoli__sgAANAT_D63G__2,-2.3939259503205785,-0.04672170399999942
pcoli__ssDDC__1,-0.9132899356917216,0.3807326090000007
pcoli__ssDDC__2,-0.4648980184491577,0.5413918120000005
pcoli__TP53B__1,-0.6365881824751276,0.21716539900000065
pcoli__TP53B__2,-0.3116792332440208,0.2608231700000001
pcoli__WT__1,-4.703573736099113,1.145348546000001
pcoli__WT__2,-5.053101314082341,1.0706479360000003
cck__glu_ale4__1,-1.2996699397431626,0.14242569800000027
cck__glu_ale4__2,-2.0822235311689328,0.2391641040000003
cck__cck_ale1__1,-3.044767811306993,-0.03612355499999964
cck__cck_ale1__2,-3.56432734905281,0.042168756000000585
cck__cck_ale2__1,-2.5569183747779407,0.11719557800000048
cck__cck_ale2__2,-2.276128569404481,0.14509675000000044
cck_pgi__gmos_delpgi__1,-0.8909398362935254,0.5480750380000003
cck_pgi__gmos_delpgi__2,0.2309820847170569,0.4925598200000003
cck_pgi__pgi_ale1__1,-0.926032183679579,0.15562660500000014
cck_pgi__pgi_ale1__2,-1.0866366753469163,0.4588792890000004
cck_pgi__pgi_ale2__2,-2.2213601762718174,0.9356459460000012
cck_pgi__pgi_ale3__1,-0.5830033290077065,0.08052298800000024
cck_pgi__pgi_ale3__2,-1.2329269044544318,0.3190705030000007
cck_pgi__pgi_ale4__1,-1.6630881361309555,-0.060545762000000274
cck_pgi__pgi_ale4__2,-2.0677235952429864,-0.02306414399999923
cck_pgi__pgi_ale4__3,-2.2851016633554027,-0.026233267000000282
cck_pgi__pgi_ale5__1,0.4262123874807612,0.6346640519999998
cck_pgi__pgi_ale5__2,-0.0973875581985916,0.6909501880000004
cck_pgi__pgi_ale6__1,-1.1694159274078826,0.2876225950000002
cck_pgi__pgi_ale6__2,-0.911929478639364,0.5361740079999997
cck_pgi__pgi_ale7__1,-1.846113864488012,0.1753057810000005
cck_pgi__pgi_ale7__2,-2.3071514078126167,0.4674090399999997
cck_pgi__pgi_ale8__1,0.1257651624739973,0.17465674399999995
cck_pgi__pgi_ale8__2,-0.1217945023694873,0.39437020200000106
cck_sdh__gmos_delsdhCB__1,-23.79385128012875,1.3225026659999999
cck_sdh__gmos_delsdhCB__2,-19.117210503488547,0.5798925810000011
cck_sdh__sdh_ale1__1,-1.621305789071418,0.9989876760000004
cck_sdh__sdh_ale1__2,-1.8416797724292773,0.9379760259999994
cck_sdh__sdh_ale2__1,-1.6036759231478768,0.7369528560000003
cck_sdh__sdh_ale3__2,-1.4556553548046236,0.8033813760000008
cck_sdh__sdh_ale3__1,-1.4817325289726933,0.6953676459999993
cck_sdh__sdh_ale3__3,-1.415447881378875,0.6812270829999996
cck_pts__gmos_delptsHIcrr__2,-12.814090390041384,-0.476014073
cck_pts__gmos_delptsHIcrr__1,-12.108233492160748,-0.3370524200000009
cck_pts__pts_ale1__2,-4.759674610976018,0.9351348060000008
cck_pts__pts_ale1__1,-4.720294710869493,0.8766125660000004
cck_pts__pts_ale2__2,-4.43721955079223,0.1151480970000005
cck_pts__pts_ale2__1,-4.872145669129752,0.0998464349999999
cck_pts__pts_ale3__2,-3.823008258942454,0.414198068000001
cck_pts__pts_ale3__1,-3.7443312854689386,0.578337319000001
cck_pts__pts_ale4__2,-3.750771995233746,0.04630729700000025
cck_pts__pts_ale4__1,-4.165026734369345,0.03632917300000038
cck_gnd__gmos_delgnd__1,-24.92382282141609,0.31958950399999964
cck_gnd__gmos_delgnd__2,-25.011263198687672,0.5031982409999998
cck_gnd__gnd_ale1__1,-2.8258997264459835,0.206935713
cck_gnd__gnd_ale1__2,-3.2463343357261896,0.18864200199999992
cck_gnd__gnd_ale2__1,-2.9446332195648357,0.10177903900000017
cck_gnd__gnd_ale2__2,-2.66821736247558,0.17297999100000006
cck_gnd__gnd_ale3__1,-2.3686168442274407,0.1559823920000003
cck_gnd__gnd_ale3__2,-2.290259663108692,0.2382475540000009
cck_tpiA__gmos_deltpiA__1,-2.3159636462002187,0.7806081060000007
cck_tpiA__gmos_deltpiA__2,-2.922195272018057,0.8137944160000004
cck_tpiA__tpiA_ale1__1,-1.7912241075591842,0.5988579620000003
cck_tpiA__tpiA_ale1__2,-1.8621045503510183,0.5893135049999998
cck_tpiA__tpiA_ale2__1,-0.1524607143990044,0.6302826560000003
cck_tpiA__tpiA_ale2__2,0.7631482690390321,0.5827709579999993
cck_tpiA__tpiA_ale3__1,-1.6155749433862172,0.6940166180000009
cck_tpiA__tpiA_ale3__2,-2.058444921484806,0.6840427719999997
cck_tpiA__tpiA_ale4__1,-1.0988160124616062,0.7445392559999995
cck_tpiA__tpiA_ale4__2,-1.0431417597016697,0.7080815420000004
acid_tale__acid_ale1_pH7__1,-7.52800014387908,0.05774865100000071
acid_tale__acid_ale1_pH7__2,-8.797052189843237,0.0008364390000004107
acid_tale__acid_ale1_pH5__1,-15.7918736563618,0.3930584479999997
acid_tale__acid_ale1_pH5__2,-17.38810635673484,0.5163635499999994
acid_tale__acid_ale2_pH7__1,-6.476656567832904,-0.05861595600000057
acid_tale__acid_ale2_pH7__2,-5.818278724159432,-0.0032955630000000014
acid_tale__acid_ale2_pH5__1,-4.632083441023593,0.05463553899999951
acid_tale__acid_ale2_pH5__2,-9.709265709072625,0.31214235400000057
acid_tale__low_Mg_ale_pH7__1,-10.930475122563006,-0.7608421669999998
acid_tale__low_Mg_ale_pH7__2,-11.262032792181436,-0.8793321210000009
acid_tale__low_Mg_ale_pH5__1,-3.393247816088303,-0.028056044999999585
acid_tale__low_Mg_ale_pH5__2,-3.6776240706334815,-0.1288475249999994
acid_tale__MES_ale_pH7__1,-5.761163098947308,0.04143246299999959
acid_tale__MES_ale_pH7__2,-7.680669171540615,0.03741938900000008
acid_tale__MES_ale_pH5__1,-3.077240964193026,0.6634502009999999
acid_tale__MES_ale_pH5__2,-10.30726120539594,1.148891356
acid_tale__gmos_pH7__1,-6.7772185989258125,-0.0202260170000006
acid_tale__gmos_pH7__2,-6.969289726409628,-0.031017067000000512
acid_tale__gmos_pH5__1,-5.072617350087647,0.5256937780000008
acid_tale__gmos_pH5__2,-3.8659854091341863,0.5218956509999995
adnB__wt_adn__1,-1.6399257904209716,0.5272525849999994
adnB__wt_adn__2,-2.724992235057383,0.7179524290000003
adnB__delydhB_adn__1,-3.42621876869594,0.5016727779999997
adnB__delydhB_adn__2,-1.9945074841824064,0.5728210219999994
ytf2__wt_glc__1,-2.155681742399163,0.4444289650000002
ytf2__wt_glc__2,-2.492431397969996,0.2955553500000008
ytf2__ybcM_glc__1,-8.835012256215503,0.1855667969999999
ytf2__ybcM_glc__2,-9.87654490726004,0.12960723900000026
ytf2__ydhB_glc__1,-3.38367571228526,0.38896984099999976
ytf2__ydhB_glc__2,-3.000476401243541,0.33696669000000057
ytf2__yfeC_glc__1,-3.633877451640341,0.2684459090000004
ytf2__yfeC_glc__2,-3.372811525776171,0.342192764
ytf2__yciT_glc__1,-1.773567743150772,0.4393219980000005
ytf2__yciT_glc__2,-1.9018856524326813,0.4273207550000002
ytf2__ydiZ_glc__1,-1.1832266828142195,0.11059916299999983
ytf2__ydiZ_glc__2,-0.9959068378404526,0.0397261560000004
ytf2__ynfL_glc__1,-1.7711639379258302,0.4932498049999996
ytf2__ynfL_glc__2,-1.270674361147976,0.4677520689999994
ytf3__wt_glc2__1,-0.8496501097432477,0.4366402429999994
ytf3__wt_glc2__2,-0.4731573234443423,0.5397568400000008
ytf3__wt_pH7_lactate__1,-0.1956144165750573,0.39452894300000096
ytf3__wt_pH7_lactate__2,-0.2175005845246717,0.3793994070000011
ytf3__wt_pH55_lactate__1,-1.3515113750532886,0.933717166000001
ytf3__wt_pH55_lactate__2,0.2371506772194514,0.7950869360000006
ytf3__wt_pH55_HCl__1,-0.8961552011242594,1.0310778860000005
ytf3__wt_pH55_HCl__2,-1.0780569544199885,0.9522224260000004
ytf3__dyieP_pH7__1,-0.4536642731557673,0.4122481039999997
ytf3__dyieP_pH7__2,-0.5047612044279017,0.30771917800000104
ytf3__dyieP_pH55__1,-0.5401039320220279,0.356117652
ytf3__dyieP_pH55__2,0.2018370908022547,0.4037383690000009
minicoli__aldA_f1c2__1,-26.394888616979,-0.3237420497256398
minicoli__aldA_minE__1,-24.302646813250117,-0.911192403388803
minicoli__mg1655_glc__1,0.0956387142394491,-0.6418111496228818
minicoli__mg1655_glc__2,0.1190166177543425,-0.5787584384086237
minicoli__minE_cyt__1,-4.570822447389669,0.4666528963481369
minicoli__minE_cyt__2,-5.352443286723155,0.17121876716995565
minicoli__minE_fruc__1,-4.903189695033111,0.8719337308134794
minicoli__minE_fruc__2,-5.376087105892674,0.8909491461681647
minicoli__minE_glc__1,-7.973269646213232,0.007363793075395364
minicoli__minE_glc__2,-7.870518446620987,-0.2424910058030445
minicoli__minE_glyc__1,-7.7127688021037155,2.4742684385387754
minicoli__minE_glyc__2,-6.055130448196452,3.0930682561229124
minicoli__minE_Fe_starve__1,-14.784031194500557,-0.1710598458624375
minicoli__minE_Fe_starve__2,-14.91836379595724,-0.2806298806555461
minicoli__minE_LB__1,-14.08128991949144,-0.7363142398523461
minicoli__minE_LB__2,-14.407243464271998,-0.6541460235950414
minicoli__minE_N_starve__1,-9.547537801916826,0.3056246870060626
minicoli__minE_N_starve__2,-9.732573832299298,0.5162765139964449
minicoli__minE_osm__1,-6.598557778049744,0.3170227157905714
minicoli__minE_osm__2,-6.896657204991,0.41127809203618426
minicoli__minE_ph5__1,-8.603084796099749,1.3450111748831883
