,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,1.774969060619469e-14,0.18926822433339915,2.0,0.0,-0.1338328448892655,1.0,0.133832844889301,,,,,,,,
1,fur__wt_dpd,-3.7981716460924773,0.14703851113223645,2.0,2.0,-3.694199717775299,3.0,-3.902143574409655,,,,,,,,
2,fur__wt_fe,-0.5211973412140621,0.12214804465978216,2.0,4.0,-0.4348256305264529,5.0,-0.6075690519016713,,,,,,,,
3,fur__delfur_dpd,-3.933610364134169,0.18116939185290443,2.0,6.0,-3.805504258611537,7.0,-4.0617164696568,,,,,,,,
4,fur__delfur_fe2,-2.6467024053667,0.10978638255536033,2.0,8.0,-2.724333100953536,9.0,-2.5690717097798643,,,,,,,,
5,acid__wt_ph5,-2.0672456095198033,0.03561726787076181,2.0,10.0,-2.092430821158557,11.0,-2.04206039788105,,,,,,,,
6,acid__delgadx_ph5,-2.2600722643431546,,1.0,12.0,-2.2600722643431546,,,,,,,,,,
7,acid__delgadw_ph5,-2.046134153815188,0.36770449790030135,2.0,13.0,-1.7861278098770903,14.0,-2.306140497753286,,,,,,,,
8,acid__delgade_ph5,-1.4167100032368536,0.14491441186076265,2.0,15.0,-1.3142400399184482,16.0,-1.5191799665552592,,,,,,,,
9,oxidative__wt_pq,0.5803245670306141,0.14088492343901776,2.0,17.0,0.6799452517612912,18.0,0.4807038822999371,,,,,,,,
10,oxidative__deloxyr_pq,0.8206506793605632,0.23028547748354958,2.0,19.0,0.9834871020979632,20.0,0.6578142566231634,,,,,,,,
11,oxidative__delsoxr_pq,0.3033573029571399,0.042108014669269236,2.0,21.0,0.273582440242197,22.0,0.3331321656720828,,,,,,,,
12,oxidative__delsoxs_pq,0.28686613355882173,0.034087500169715526,2.0,23.0,0.3109696360825252,24.0,0.2627626310351183,,,,,,,,
13,nac_ntrc__wt_csn,-2.9694660228141982,0.07725741401383031,2.0,25.0,-3.0240952641603145,26.0,-2.9148367814680824,,,,,,,,
14,nac_ntrc__wt_cytd,-1.3387468889413823,0.021390573820479507,2.0,27.0,-1.32362146913945,28.0,-1.3538723087433149,,,,,,,,
15,nac_ntrc__wt_gln,-3.479584942919904,0.06092430053317138,2.0,29.0,-3.5226649289659564,30.0,-3.436504956873851,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-5.559789689953623,0.5379145042669428,2.0,31.0,-5.940152683619378,32.0,-5.179426696287868,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-3.4810648696478395,0.08087800968790453,2.0,33.0,-3.423875480548651,34.0,-3.538254258747028,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-3.4767043351912643,0.061995846205726984,2.0,35.0,-3.520542018448732,36.0,-3.4328666519337965,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-3.548390542700618,0.3494249103665118,2.0,37.0,-3.79547126633628,38.0,-3.301309819064956,,,,,,,,
20,misc__wt_no_te,-3.5191825136790307,0.23177198049446326,2.0,39.0,-3.683070052775702,40.0,-3.3552949745823595,,,,,,,,
21,misc__bw_delcbl,-2.164333003956055,0.21109522236414885,2.0,41.0,-2.015066140746283,42.0,-2.3135998671658267,,,,,,,,
22,misc__bw_delfabr,-1.4066851769096957,0.22186427207219728,2.0,43.0,-1.249803445624428,44.0,-1.5635669081949637,,,,,,,,
23,misc__bw_delfadr,-2.2419197081170754,0.07256662779048914,2.0,45.0,-2.2932320627155702,46.0,-2.19060735351858,,,,,,,,
24,misc__nitr_031,-3.605473232361086,,1.0,47.0,-3.605473232361086,,,,,,,,,,
25,omics__wt_glu,-0.5438725179392548,0.09696995910508231,2.0,48.0,-0.4753044022846689,49.0,-0.6124406335938407,,,,,,,,
26,omics__wt_gly,-1.7141338078951533,0.054067763159112214,2.0,50.0,-1.675902125921757,51.0,-1.75236548986855,,,,,,,,
27,omics__wt_thr,-15.825179264566408,0.5397317269455973,2.0,52.0,-15.44353130042165,53.0,-16.206827228711166,,,,,,,,
28,omics__bw_ac,6.115042579486445,0.388327510858843,2.0,54.0,6.3896315957360255,55.0,5.840453563236864,,,,,,,,
29,omics__bw_fum,1.7604972801467087,0.04371709079424199,2.0,56.0,1.7914099315010652,57.0,1.7295846287923522,,,,,,,,
30,omics__bw_glc,-1.7187300141111046,0.10279360416042091,2.0,58.0,-1.791416068675544,59.0,-1.6460439595466654,,,,,,,,
31,omics__bw_pyr,3.6162544389064846,0.2538998739888073,2.0,60.0,3.79578876154638,61.0,3.436720116266589,,,,,,,,
32,ompr__wt_nacl,-6.811463645874005,0.1267588189129356,2.0,62.0,-6.901095666302539,63.0,-6.72183162544547,,,,,,,,
33,ompr__bw_delompr_nacl,-8.882069711747974,0.1958159978302436,2.0,64.0,-9.02053253167855,65.0,-8.743606891817398,,,,,,,,
34,minspan__wt_ade,-1.035855991186284,,1.0,66.0,-1.035855991186284,,,,,,,,,,
35,minspan__wt_glc,-3.159826594041613,0.5629858794059945,3.0,67.0,-3.797436526882473,68.0,-2.7312797460647484,69.0,-2.9507635091776176,,,,,,
36,minspan__wt_glc_anaero,-26.40414931634956,0.22253194780651528,2.0,70.0,-26.561503165674196,71.0,-26.24679546702492,,,,,,,,
37,minspan__wt_trp,-21.26449432083542,,1.0,72.0,-21.26449432083542,,,,,,,,,,
38,minspan__bw_delcra_glc,-22.55983405967775,,1.0,73.0,-22.55983405967775,,,,,,,,,,
39,minspan__bw_delcra_trp,-23.41068417117013,,1.0,74.0,-23.41068417117013,,,,,,,,,,
40,minspan__bw_delmntr,-17.240985946641203,,1.0,75.0,-17.240985946641203,,,,,,,,,,
41,minspan__bw_delnac_ade,1.886289122912694,,1.0,76.0,1.886289122912694,,,,,,,,,,
42,minspan__bw_delnac_glc,-1.10368520503854,,1.0,77.0,-1.10368520503854,,,,,,,,,,
43,cra_crp__wt_ac,5.573864855622694,0.17507996127429185,2.0,78.0,5.450064627755764,79.0,5.697665083489624,,,,,,,,
44,cra_crp__wt_fru,1.8251665038437461,0.09836468017286099,2.0,80.0,1.894720836223222,81.0,1.75561217146427,,,,,,,,
45,cra_crp__delcra_ac,4.118079927647035,0.24668675084732283,2.0,82.0,4.292513802000053,83.0,3.943646053294016,,,,,,,,
46,cra_crp__delcra_fru,-3.709037648286596,0.19205189643933357,2.0,84.0,-3.5732364499746065,85.0,-3.844838846598585,,,,,,,,
47,cra_crp__delcra_glc,-2.439942655471495,0.0925789346430381,2.0,86.0,-2.3744794629903767,87.0,-2.5054058479526136,,,,,,,,
48,rpoB__wt_031,2.8131489205538736,,1.0,88.0,2.8131489205538736,,,,,,,,,,
49,rpoB__wt_044,-0.5594190793245987,,1.0,89.0,-0.5594190793245987,,,,,,,,,,
50,rpoB__wt_lb,4.061012597176928,0.1256199684877941,2.0,90.0,3.972185865606769,91.0,4.149839328747088,,,,,,,,
51,rpoB__rpoBE546V_031,0.703199150544015,,1.0,92.0,0.703199150544015,,,,,,,,,,
52,rpoB__rpoBE546V_044,-0.0985804543188185,,1.0,93.0,-0.0985804543188185,,,,,,,,,,
53,rpoB__rpoBE546V_lb,0.5366142131394439,0.09946089273906274,2.0,94.0,0.606943684858103,95.0,0.4662847414207848,,,,,,,,
54,rpoB__rpoBE546V_glc,-1.8027474817360636,,1.0,96.0,-1.8027474817360636,,,,,,,,,,
55,rpoB__rpoBE672K_glc,-1.0120861753650168,0.07820334108675125,2.0,97.0,-1.067384288158903,98.0,-0.9567880625711304,,,,,,,,
56,rpoB__rpoBE672K_lb,-0.5542842138722786,0.48602698813854944,2.0,99.0,-0.8979571930247205,100.0,-0.2106112347198366,,,,,,,,
57,crp__wt_fru,1.4785955815685516,,1.0,101.0,1.4785955815685516,,,,,,,,,,
58,crp__wt_glyc,2.324728438998618,0.7206464079191449,2.0,102.0,2.834302400875972,103.0,1.8151544771212635,,,,,,,,
59,crp__delar1_glyc,-21.245083999852184,3.6558707606780283,2.0,104.0,-18.65999299383513,105.0,-23.83017500586924,,,,,,,,
60,crp__delar1ar2_glyc,-2.384505197471339,0.2525576310906083,3.0,106.0,-2.322065679242916,107.0,-2.1690240507407363,108.0,-2.662425862430364,,,,,,
61,crp__delar2_glyc,-28.40082667063481,0.9279074511284422,3.0,109.0,-27.584050916860733,110.0,-28.20865625401923,111.0,-29.409772841024463,,,,,,
62,crp__delcrp_fru,-4.793913283161498,0.26540438036819886,3.0,112.0,-4.515276653054364,113.0,-5.0437336633113015,114.0,-4.822729533118827,,,,,,
63,crp__delcrp_glc,-3.71236755961929,0.1488756857450984,3.0,115.0,-3.807339971575869,116.0,-3.788974667447328,117.0,-3.540788039834673,,,,,,
64,crp__delcrp_glyc,-5.231530740202648,0.2916166321364947,3.0,118.0,-5.103205248764227,119.0,-5.026083236999552,120.0,-5.565303734844163,,,,,,
65,glu__glu_ale3,-14.930384824977942,,1.0,121.0,-14.930384824977942,,,,,,,,,,
66,glu__glu_ale4,-6.551867949036649,,1.0,122.0,-6.551867949036649,,,,,,,,,,
67,glu__glu_ale5,-1.0914525418734993,,1.0,123.0,-1.0914525418734993,,,,,,,,,,
68,glu__glu_ale6,-1.6425935419259696,,1.0,124.0,-1.6425935419259696,,,,,,,,,,
69,glu__glu_ale8,-17.00440400684118,,1.0,125.0,-17.00440400684118,,,,,,,,,,
70,glu__glu_ale9,-12.469904146919404,,1.0,126.0,-12.469904146919404,,,,,,,,,,
71,glu__glu_ale10,-15.20473460664534,,1.0,127.0,-15.20473460664534,,,,,,,,,,
72,42c__wt_42c,-5.895685846396076,,1.0,128.0,-5.895685846396076,,,,,,,,,,
73,42c__42c_ale1,-17.874033798686693,,1.0,129.0,-17.874033798686693,,,,,,,,,,
74,42c__42c_ale2,-8.866635554511191,,1.0,130.0,-8.866635554511191,,,,,,,,,,
75,42c__42c_ale3,-7.44520169940377,,1.0,131.0,-7.44520169940377,,,,,,,,,,
76,42c__42c_ale4,-16.270191040559745,,1.0,132.0,-16.270191040559745,,,,,,,,,,
77,42c__42c_ale5,-4.876997017525052,,1.0,133.0,-4.876997017525052,,,,,,,,,,
78,42c__42c_ale6,-29.89560819755713,,1.0,134.0,-29.89560819755713,,,,,,,,,,
79,42c__42c_ale8,-21.61574800520689,,1.0,135.0,-21.61574800520689,,,,,,,,,,
80,42c__42c_ale9,-6.205782926976807,,1.0,136.0,-6.205782926976807,,,,,,,,,,
81,42c__42c_ale10,-20.679134848898112,,1.0,137.0,-20.679134848898112,,,,,,,,,,
82,ssw__wt_ac,1.4576520041718504,,1.0,138.0,1.4576520041718504,,,,,,,,,,
83,ssw__wt_glc,-0.3351561262909031,,1.0,139.0,-0.3351561262909031,,,,,,,,,,
84,ssw__wt_glyc,-10.836690194518717,,1.0,140.0,-10.836690194518717,,,,,,,,,,
85,ssw__wt_xyl,-19.7131258104418,,1.0,141.0,-19.7131258104418,,,,,,,,,,
86,ssw__glc_ale1,-6.892847884556513,,1.0,142.0,-6.892847884556513,,,,,,,,,,
87,ssw__glc_ale2,-22.16533323225115,,1.0,143.0,-22.16533323225115,,,,,,,,,,
88,ssw__glc_ale3,-22.74670457466729,,1.0,144.0,-22.74670457466729,,,,,,,,,,
89,ssw__glyc_ale1,-9.289700567510186,,1.0,145.0,-9.289700567510186,,,,,,,,,,
90,ssw__glyc_ale2,-25.29414987067471,,1.0,146.0,-25.29414987067471,,,,,,,,,,
91,ssw__xyl_ale1,-15.50395269148491,,1.0,147.0,-15.50395269148491,,,,,,,,,,
92,ssw__xyl_ale2,-5.9398071774439805,,1.0,148.0,-5.9398071774439805,,,,,,,,,,
93,ssw__xyl_ale3,-9.342275544416577,,1.0,149.0,-9.342275544416577,,,,,,,,,,
94,ssw__glc_ac_ac2,-20.66284090866637,,1.0,150.0,-20.66284090866637,,,,,,,,,,
95,ssw__glc_ac_glc1,-10.758051983911598,,1.0,151.0,-10.758051983911598,,,,,,,,,,
96,ssw__glc_glyc_glc,-13.821278149076672,,1.0,152.0,-13.821278149076672,,,,,,,,,,
97,ssw__glc_glyc_glyc,-9.179420034426808,,1.0,153.0,-9.179420034426808,,,,,,,,,,
98,ssw__glc_xyl_glc,-15.025444857377268,,1.0,154.0,-15.025444857377268,,,,,,,,,,
99,ssw__glc_xyl_xyl,-1.787470050394096,,1.0,155.0,-1.787470050394096,,,,,,,,,,
100,ica__wt_glc,-3.267683595348446,0.8738182295881464,6.0,156.0,-1.7935503534536874,157.0,-3.0271376460844306,158.0,-3.963760747893529,159.0,-4.06687150787598,180.0,-3.8461999597326297,181.0,-2.908581357050419
