,-0.08654023090909091,-0.06923218472727273,-0.05192413854545455,-0.03461609236363637,-0.017308046181818193,-1.3877787807814457e-17,0.017308046181818165,0.034616092363636344,0.05192413854545452,0.06923218472727272,0.08654023090909088,0.10384827709090905,0.12115632327272724,0.13846436945454543,0.1557724156363636,0.17308046181818176,0.19038850799999996,0.20769655418181815,0.22500460036363634,0.24231264654545448
thresh,-0.095194254,0.095194254,2,,,,,,,,,,,,,,,,,
unreg,0,0,10,47,710,4452,573,58,4,1,2,0,0,0,0,0,0,0,0,0
Thi-box,0,0,0,0,0,0,0,1,0,0,2,2,1,0,1,3,2,6,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Thi-box_genes,[],[],[],[],[],[],[],['BSU_misc_RNA_51'],[],[],['S308' 'ylmB'],['Thi-box' 'thiT'],['BSU_misc_RNA_14'],[],['thiX'],['thiV' 'thiW' 'thiC'],['thiU' 'thiD'],['thiF' 'tenI' 'tenA' 'thiS' 'thiO' 'thiG'],[],[]
