,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,0.25710872949999997,0.011370206330801472,2.0,0.0,0.2490687795,1.0,0.2651486794999999,,,,
1,ALE__GalactoseA6,-0.002202480500000062,0.19783834736424863,2.0,2.0,-0.1420953175,3.0,0.1376903564999999,,,,
2,ALE__GalactoseA8,0.31604906199999994,0.38508526257247594,2.0,4.0,0.0437526615,5.0,0.5883454624999999,,,,
3,ALE__IL_Control,-3.469446951953614e-18,0.15284658678234947,4.0,6.0,-0.2285846624999999,7.0,0.0597279254999999,8.0,0.0820236395,9.0,0.0868330975
4,ALE__IL_TEOH_OAc,0.02257266649999995,0.08373822395061827,2.0,10.0,0.0817845324999999,11.0,-0.0366391995,,,,
5,ALE__IL_TEA_HS,-0.22557780999999993,0.2035546671727186,2.0,12.0,-0.0816429244999999,13.0,-0.3695126955,,,,
6,ALE__IL_Mixed,0.084219034,0.24913230955640486,2.0,14.0,-0.0919441115,15.0,0.2603821795,,,,
7,ALE__IL_PP5350,-0.41150455950000003,0.14703481534364046,2.0,16.0,-0.5154738745,17.0,-0.3075352445,,,,
8,ALE__IL_T8,-0.186298238,0.06382364686740837,2.0,18.0,-0.2314283715,19.0,-0.1411681045,,,,
9,ALE__IL_T9,-0.35077910449999994,0.2897532896745722,2.0,20.0,-0.5556656205,21.0,-0.1458925884999999,,,,
10,ALE__IL_Control2,0.1874513635,0.2743688522891102,2.0,22.0,0.3814594395,23.0,-0.0065567125,,,,
11,ALE__IL_Glc+Ace,-0.30840552,0.07890939810585644,2.0,24.0,-0.2526081495,25.0,-0.3642028905,,,,
12,ALE__XyloseA1,-0.026902754999999993,0.21308706620966364,2.0,26.0,-0.1775780645,27.0,0.1237725545,,,,
13,ALE__XyloseA2,0.22134713749999993,0.3342253663632325,2.0,28.0,0.4576801604999999,29.0,-0.0149858855,,,,
14,ALE__XyloseA3,0.314405114,0.2117909705924471,2.0,30.0,0.4641639455,31.0,0.1646462825,,,,
15,ALE__XyloseA4,0.3948125979999999,0.2467281620567198,2.0,32.0,0.5692757544999999,33.0,0.2203494414999999,,,,
