,56
aat__00m_00s__1,0.1099899396
aat__00m_30s__1,0.8912151584
aat__01m_00s__1,0.0076750654
aat__02m_00s__1,-0.1332043285
aat__05m_00s__1,-0.7130520720000001
aat__10m_00s__1,-0.5876219496
aat__00m_00s__2,-0.1843135675
aat__00m_30s__2,-0.8127529814000001
aat__01m_00s__2,-0.2673451533
aat__02m_00s__2,-0.4453545674
aat__05m_00s__2,-0.5879944947
aat__10m_00s__2,-0.8888632585
aat__00m_00s__3,0.0743236278
aat__00m_30s__3,0.2091237779
aat__01m_00s__3,-0.023860382200000002
aat__02m_00s__3,-0.2469154155
aat__05m_00s__3,-0.6210795037
aat__10m_00s__3,-0.8052283988000001
abx_mega__dmso-2__1,-1.8560205366
abx_mega__ery_dmso__1,-2.0294176552
abx_mega__nal_naoh__1,-1.3693874514
abx_mega__dmso-5__1,-1.3433767426
abx_mega__rif_dmso__1,-1.0782187369
abx_mega__novo_h2o__1,-0.44250118920000003
abx_mega__rach_dmso__1,0.34337370640000003
abx_mega__metro_dmso__1,-1.1429410617
abx_mega__dmso-6__1,-1.4382521458
abx_mega__chl_h2o__1,-2.1964389333
abx_mega__cst_h2o__1,-1.3493815509
abx_mega__tec_h2o__1,-1.8405134496
abx_mega__str_h2o__1,-1.2265495143
abx_mega__ctx_h2o__1,-0.0130417372
abx_mega__nal_naoh__2,-1.4950830735
abx_mega__phos_h2o__1,0.184294635
abx_mega__dmso-5__2,-1.3028993439
abx_mega__polmyx_h2o__1,6.60483e-05
abx_mega__h2o-8b__1,-0.8978574187
abx_mega__h2o-6__1,-0.7833433189
abx_mega__thio_dmso__1,-3.2338317698
abx_mega__phos_h2o__2,-0.5931499872
abx_mega__ctx_h2o__2,-0.9229317645
abx_mega__lzd_dmso__1,-2.1481075092
abx_mega__naoh-9__1,-1.9756346336
abx_mega__dox_dmso__1,-1.4317431823
abx_mega__phos_ethanol__1,-1.7584044942000001
abx_mega__teix_dmso__1,-0.9827407399
abx_mega__dmso-10__1,-1.6902997820999999
abx_mega__van_dmso__1,-1.7326105851
abx_mega__ramo_h2o__1,0.1459796088
abx_mega__tec_h2o__2,-0.9669703023
abx_mega__h2o-7__1,-1.4188706784
abx_mega__cro_h2o__1,-1.1953556947
abx_mega__tric_ethanol__1,-2.0878005661
abx_mega__nor_naoh__1,-0.8516713449000001
abx_mega__teix_dmso__2,-0.5301120087
abx_mega__nal_naoh__3,-1.0443535982
abx_mega__novo_h2o__2,-1.1009313059
abx_mega__dmso-10__2,-1.9488296394
abx_mega__phos_h2o__3,-0.7796611281
abx_mega__dmso-6__2,-0.9358970709000001
abx_mega__rfp_ethanol__1,-2.8472700376
abx_mega__dmso-5__3,-1.6579488306
abx_mega__amyc-d_dmso__1,-1.5322064981999999
abx_mega__sxt_dmso__1,-1.0415420194
abx_mega__dmso-1__1,-0.2371469839
abx_mega__pen_h2o__1,1.5590867821
abx_mega__dmso-10__3,-1.9266167784000001
abx_mega__nal_naoh__4,-0.9370660041000001
abx_mega__cip_naoh__1,-0.7621085252
abx_mega__pen_h2o__2,1.3551420656
abx_mega__ery_dmso__2,-1.914776623
abx_mega__dmso-2__2,-1.097069065
abx_mega__van_dmso__2,-1.5362068804
abx_mega__h2o-1b__1,0.14749648540000002
abx_mega__ery_h2o__1,-1.6466653393000001
abx_mega__bacit_h2o__1,-1.2963400422
abx_mega__chl_h2o__2,-1.8536766905
abx_mega__str_h2o__2,-0.8134455322
abx_mega__rfp_ethanol__2,-3.0147651412
