,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.003076554958621826,,1.0,0.0,0.003076554958621826
1,Cr__2,0.011085054116224444,,1.0,1.0,0.011085054116224444
2,Cr__3,0.0204010579961827,,1.0,2.0,0.0204010579961827
3,Cr__4,0.02579685243215983,,1.0,3.0,0.02579685243215983
4,Cr__5,0.0235643126611889,,1.0,4.0,0.0235643126611889
5,Cr__6,0.027955053632650304,,1.0,5.0,0.027955053632650304
6,Fe__1,-0.003588973563463228,,1.0,6.0,-0.003588973563463228
7,Fe__2,-0.006885805203929879,,1.0,7.0,-0.006885805203929879
8,Fe__3,-0.016061935827723424,,1.0,8.0,-0.016061935827723424
9,Fe__4,-0.03196758213885532,,1.0,9.0,-0.03196758213885532
10,Fe__5,-0.03840680608311031,,1.0,10.0,-0.03840680608311031
11,Fe__6,-0.048267036058107726,,1.0,11.0,-0.048267036058107726
12,Cd__1,0.0009665121802058812,,1.0,12.0,0.0009665121802058812
13,Cd__2,-0.0036214033314407846,,1.0,13.0,-0.0036214033314407846
14,Cd__3,0.004159819711312916,,1.0,14.0,0.004159819711312916
15,Cd__4,0.010898377357605514,,1.0,15.0,0.010898377357605514
16,Cd__5,0.010447936038439685,,1.0,16.0,0.010447936038439685
17,Cd__6,0.02188494980359836,,1.0,17.0,0.02188494980359836
18,Zn__1,-0.0048302330446575725,,1.0,18.0,-0.0048302330446575725
19,Zn__2,0.0014607616542479539,,1.0,19.0,0.0014607616542479539
20,Zn__3,0.01809443343242079,,1.0,20.0,0.01809443343242079
21,Zn__4,0.033061052932212294,,1.0,21.0,0.033061052932212294
22,Zn__5,0.04425281238258151,,1.0,22.0,0.04425281238258151
23,Zn__6,0.0451396819789301,,1.0,23.0,0.0451396819789301
24,Cu__1,-0.008218396233930602,,1.0,24.0,-0.008218396233930602
25,Cu__2,-0.01256722190302266,,1.0,25.0,-0.01256722190302266
26,Cu__3,-0.01984900937359966,,1.0,26.0,-0.01984900937359966
27,Cu__4,-0.020339419571092514,,1.0,27.0,-0.020339419571092514
28,Cu__5,-0.009528202117189542,,1.0,28.0,-0.009528202117189542
29,Cu__6,0.005505580385464837,,1.0,29.0,0.005505580385464837
30,Pb__1,-0.004845955847872293,,1.0,30.0,-0.004845955847872293
31,Pb__2,-0.009213953358910228,,1.0,31.0,-0.009213953358910228
32,Pb__3,-0.011514302483277393,,1.0,32.0,-0.011514302483277393
33,Pb__4,-0.006419813987586685,,1.0,33.0,-0.006419813987586685
34,Pb__5,-0.015654070816638502,,1.0,34.0,-0.015654070816638502
35,Pb__6,-0.02500081844823714,,1.0,35.0,-0.02500081844823714
