k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,0.01866249587386846,,,
6,Iron,False,-0.015671049654483796,,,
4,UC-4,False,0.00818792276084423,,,
3,Cadmium,False,-0.008087589628994465,,,
1,UC-2,False,0.004829944833181799,,,
8,Zinc - Fast,False,-0.00468508068472147,,,
13,UC-6,False,0.003882541330531239,,,
12,Zinc - Intermediate,False,0.0033694028837538987,,,
5,Lead,False,-0.0022607283922843635,,,
0,UC-1,False,0.0020696239080280066,,,
9,UC-5,False,-0.0016568014657697134,,,
14,UC-7,False,-0.0016424681805074215,,,
10,Copper,False,-0.0012876954674720766,,,
7,Zinc - Steady,False,0.0010867248084105083,,,
2,UC-3,False,0.0007611541915684937,,,
