sample,new_4082846_4082919_c
LBexp_1,10.3033
LBexp_2,9.615
LBexp_3,9.7664
LBtran_1,12.2413
LBtran_2,13.2518
LBtran_3,12.544
LBstat_1,9.7284
LBstat_2,9.4103
LBstat_3,9.4301
LBGexp_1,8.6767
LBGexp_2,7.8655
LBGexp_3,8.4189
LBGtran_2,7.684
LBGtran_3,7.7575
LBGstat_1,7.233
LBGstat_2,7.2817
LBGstat_3,7.881
S0_1,9.5737
S0_2,9.8718
S0_3,10.1717
S1_1,11.7183
S1_2,11.841
S1_3,11.9884
S2_1,10.9979
S2_2,10.8023
S2_3,10.7953
S3_1,10.517
S3_2,10.2362
S4_1,10.5028
S4_2,10.1408
S4_3,9.6405
S5_1,10.1391
S5_2,10.8122
S5_3,10.2664
S6_1,10.2832
S6_2,9.625
S6_3,10.1918
S6/t_1,10.2836
S6/t_2,9.0433
S6_4,9.2379
S6_5,9.7317
S6_6,9.786
S7_4,9.5391
S7_5,9.574
S7_6,9.606
S8_4,9.0908
S8_5,9.1646
G135_1,9.0835
G135_3,8.0155
G150_1,10.5343
G150_2,9.1966
G150_3,11.2767
G180_1,8.7371
G180_2,8.8868
G180_3,8.2869
C30_1,8.7842
C30_2,8.7013
C90_1,8.0463
C90_2,8.9694
BI_1,12.8952
BI_2,13.1858
BC_2,11.201
BC/t_1,11.0276
BC/t_2,11.4513
BC_1,11.1101
Sw_1,11.2459
Sw_2,11.7103
BT_1,9.199
BT_2,8.6452
B36_1,8.1944
B36_2,7.9655
B60_1,9.1518
B60_2,8.7842
M9exp_1,9.0089
M9exp_2,8.6253
M9exp_3,8.6497
M9tran_1,9.4928
M9tran_2,9.2501
M9tran_3,9.6065
M9stat_1,9.2028
M9stat_2,9.5333
M9stat_3,9.2038
M+G_1,9.0937
M+G_2,8.374
M+G_3,8.3677
Glu_1,8.9815
Glu_2,9.3252
Glu_3,9.2171
Fru_1,8.8947
Fru_2,9.8542
Fru_3,9.5405
Mal_1,10.1845
Mal_2,9.9935
Mal_3,10.2
G+S_2,9.9915
G+S_3,10.3037
Pyr_1,9.5064
Pyr_2,9.7031
Pyr_3,9.6823
Gly_1,9.3053
Gly_2,10.1431
Gly_3,9.1157
Glucon_1,9.5087
Glucon_2,9.8691
Glucon_3,9.651
aero_1,9.6231
aero_2,8.4124
aero_3,8.7739
nit_1,8.1366
nit_2,8.4041
nit_3,8.1256
ferm_1,8.5253
ferm_2,8.0201
ferm_3,7.7704
T-5.40H_1,9.1003
T-4.40H_1,8.5028
T-3.40H_1,9.1625
T-2.40H_1,9.2945
T-1.40H_1,9.0504
T-1.10H_1,8.9812
T-0.40H_1,8.5808
T0.0H_1,10.126
T0.30H_1,11.4159
T1.0H_1,10.7175
T1.30H_1,10.3636
T2.0H_1,10.3159
T2.30H_1,11.0081
T3.0H_1,10.4184
T3.30H_1,10.7632
T4.0H_1,10.7673
T5.0H_1,10.3444
HPh_1,8.8504
HPh_2,8.0743
HPh_3,8.3659
LPh_1,8.543
LPh_2,8.7067
LPh_3,8.4212
LPhT_1,7.9825
LPhT_2,7.6766
LPhT_3,7.8849
SMMPr_1,8.7818
SMMPr_2,9.2515
SMMPr_3,9.6042
HiTm_1,10.0635
HiTm_2,10.0485
HiTm_3,9.2437
LoTm_1,7.6903
LoTm_2,7.6427
LoTm_3,7.2732
HiOs_1,8.6942
HiOs_2,8.568
HiOs_3,8.7793
BMM_1,8.149
BMM_2,8.2916
BMM_3,7.9999
Heat_1,10.7003
Heat_2,10.558
Heat_3,10.3207
Cold_1,7.507999999999999
Cold_2,7.3672
Cold_3,7.3464
Etha_1,8.8147
Etha_2,8.3007
Etha_3,7.8792
SMM_1,8.9709
SMM_2,8.648
SMM_3,8.919
Salt_1,7.9728
Salt_2,7.6794
Salt_3,8.0645
Mt0_1,10.3318
Mt0_3,11.309
M0t45_1,8.7442
M0t45_2,9.5116
M0t45_3,9.6537
M0t90_1,14.3843
M0t90_2,15.3604
M0t90_3,15.9244
M40t45_1,9.362
M40t45_2,13.7235
