,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-1.2076844293757224e-05,,1.0,0.0,-1.2076844293757224e-05
1,Cr__2,0.00875888209148163,,1.0,1.0,0.00875888209148163
2,Cr__3,0.010233882916354149,,1.0,2.0,0.010233882916354149
3,Cr__4,0.014750910122437087,,1.0,3.0,0.014750910122437087
4,Cr__5,0.029665694745941967,,1.0,4.0,0.029665694745941967
5,Cr__6,0.03616195282400839,,1.0,5.0,0.03616195282400839
6,Fe__1,-0.009216135954383876,,1.0,6.0,-0.009216135954383876
7,Fe__2,-0.02665927041255925,,1.0,7.0,-0.02665927041255925
8,Fe__3,-0.040622708663276885,,1.0,8.0,-0.040622708663276885
9,Fe__4,-0.05187353432352798,,1.0,9.0,-0.05187353432352798
10,Fe__5,-0.06048410324986495,,1.0,10.0,-0.06048410324986495
11,Fe__6,-0.06537081523974249,,1.0,11.0,-0.06537081523974249
12,Cd__1,0.012308791153977356,,1.0,12.0,0.012308791153977356
13,Cd__2,0.019721581237548042,,1.0,13.0,0.019721581237548042
14,Cd__3,0.028649785493150743,,1.0,14.0,0.028649785493150743
15,Cd__4,0.036918711911390165,,1.0,15.0,0.036918711911390165
16,Cd__5,0.03287593761624173,,1.0,16.0,0.03287593761624173
17,Cd__6,0.037388968316871884,,1.0,17.0,0.037388968316871884
18,Zn__1,-0.0072963579038154295,,1.0,18.0,-0.0072963579038154295
19,Zn__2,-0.004356789595094721,,1.0,19.0,-0.004356789595094721
20,Zn__3,0.006044491334703302,,1.0,20.0,0.006044491334703302
21,Zn__4,0.0288483997518076,,1.0,21.0,0.0288483997518076
22,Zn__5,0.05103490732675665,,1.0,22.0,0.05103490732675665
23,Zn__6,0.07072281194889074,,1.0,23.0,0.07072281194889074
24,Cu__1,0.0012052485865674677,,1.0,24.0,0.0012052485865674677
25,Cu__2,0.002593343313573136,,1.0,25.0,0.002593343313573136
26,Cu__3,0.004463900087133368,,1.0,26.0,0.004463900087133368
27,Cu__4,0.006534540707755811,,1.0,27.0,0.006534540707755811
28,Cu__5,0.01256678206949051,,1.0,28.0,0.01256678206949051
29,Cu__6,0.014494929918107831,,1.0,29.0,0.014494929918107831
30,Pb__1,0.007539987165482581,,1.0,30.0,0.007539987165482581
31,Pb__2,0.01828466479431369,,1.0,31.0,0.01828466479431369
32,Pb__3,0.03114142484885315,,1.0,32.0,0.03114142484885315
33,Pb__4,0.04656148162206256,,1.0,33.0,0.04656148162206256
34,Pb__5,0.051731232490857794,,1.0,34.0,0.051731232490857794
35,Pb__6,0.06505423956230756,,1.0,35.0,0.06505423956230756
