,PSPTO_0537
SRX1828913,0.1378745375
SRX1828914,-0.4879989222
SRX1828915,-0.1090022078
SRX1828916,-0.7419272523
SRX1828917,-0.0288723297
SRX1828918,-0.3288519958
SRX3983989,0.12733487370000002
SRX3983990,0.5539715251
SRX3983993,1.8267176147000002
SRX3983994,1.9864342262
SRX3983995,0.2770685949
SRX3983996,2.1400535867
SRX3983997,1.7094970002
SRX3983998,0.2808889009
SRX3983999,0.4433882188
SRX3984000,0.1784342694
SRX3984001,1.4689780509
SRX3984002,1.2643879879
SRX3984003,0.591438082
SRX3984004,0.2526175368
SRX3984005,0.1306948394
SRX3984006,0.3911998195
SRX3984007,1.5527600743
SRX3984008,0.227142219
SRX3984009,0.1239180577
SRX3984010,0.8429304449
SRX3984011,0.2712429281
SRX3984012,0.10141133150000001
SRX3984013,0.20534850810000002
SRX3984014,0.2862546063
SRX3984015,0.6200173776
SRX3984016,0.2175920232
SRX3984017,1.0636230547
SRX3984019,0.3499797766
SRX3984020,0.7233292387
SRX3984021,1.7843790343
SRX3984022,1.4120764131999999
SRX3984023,0.0045222181
SRX3984024,0.23918407090000002
SRX3984025,0.440753457
SRX3984026,0.3833518812
SRX3984027,0.3183846399
SRX3984028,0.1492821876
SRX3984029,0.2331268326
SRX3984031,1.6210135913000001
SRX3984032,1.1593067425
SRX3984034,0.11612677880000001
SRX3984035,1.0683380583
SRX3984036,0.5877788684
SRX3984037,0.8072853604
SRX3984038,0.3016809438
SRX3984039,0.7970763807
SRX3984040,0.1940816696
SRX3984041,0.559141324
SRX3984042,1.6913143254
SRX3984043,1.1662520704000001
SRX3984045,-0.0435016669
SRX3984046,0.0236961872
SRX3984047,0.7028399094000001
SRX3984048,0.8077788238
SRX3984049,0.7006916346000001
SRX3984050,1.0065787306
SRX3984051,1.1548317699
SRX3984052,0.27331665580000003
SRX3984056,1.2629713914
SRX3984057,1.1601208188
SRX3984058,0.8967028145
SRX3984059,-0.0092384831
SRX3984061,-0.11217348020000001
SRX3984062,-0.0437370351
SRX3984063,0.21766456110000001
SRX3984064,0.2440051212
SRX3984065,0.1770041722
SRX3984066,0.23374325340000002
SRX3984067,0.4304513184
SRX3984068,0.09799728960000001
SRX3984069,1.569945545
SRX3984070,1.2552699685
SRX3984071,1.5404948478
SRX3984073,0.1109632516
SRX3984074,0.11076628890000001
SRX3984077,0.48835840490000004
SRX3984078,0.5482657479
SRX3984079,2.5352022827000003
SRX3984080,-0.1443451841
SRX3984082,0.1978802294
SRX3984084,1.3205050556
SRX6997963,0.056461862700000004
SRX6997964,0.1064120602
SRX6997965,-0.0927430181
SRX6997967,-0.0074127902
SRX6997968,0.1123253822
SRX6997969,0.1038404296
SRX6997971,-0.0490490725
SRX6997972,0.0733029207
SRX6997973,-0.0515536589
SRX3159100,-0.0787906319
SRX3159101,0.0744742085
SRX3159102,0.031457524800000004
SRX3159103,-0.027141101400000003
SRX3159000,-0.0996781756
SRX3159001,-0.0938276401
SRX3159002,-0.131586363
SRX3159003,-0.254176681
SRX3159004,-0.1449993681
SRX3159005,-0.1611643423
SRX3159006,-0.1947358949
SRX3159007,-0.2530366261
SRX3159008,-0.09199450690000001
SRX3159009,-0.4354236369
SRX3159010,0.0888962167
SRX3159012,-0.0061337415000000005
SRX3159013,-0.2114953209
SRX3159014,0.16882377880000002
SRX3159015,0.1051861058
SRX3159016,0.28851710550000004
SRX3159017,0.132407096
SRX3159018,-0.1328183987
SRX3159019,0.0647631515
SRX3159020,-0.31348566650000004
SRX3159021,-0.4289936186
SRX3159022,0.1149566422
SRX3159023,0.2443688347
SRX3159024,0.3332461839
SRX3159025,-0.018821404700000002
SRX3159026,0.1793966675
SRX3159027,-0.1448458473
SRX3159028,0.0905667898
SRX3159029,-0.0675565181
SRX3159030,0.0645506938
SRX3159034,-0.39347665330000003
SRX3159036,0.1354445491
SRX3159037,0.2962704459
SRX3159041,0.0787259728
SRX3159042,0.2515132342
SRX3159043,0.22706036810000002
SRX3159045,0.29377119150000003
SRX3159047,0.1170259629
SRX3159048,-0.207064715
SRX3159049,-0.0155628468
SRX3159050,0.3943403943
SRX3159051,-0.1270155334
SRX3159052,-0.0535071835
SRX3159053,-0.0084687562
SRX3159054,-0.14620969890000002
SRX3159055,0.23544017820000002
SRX3159056,0.2770257017
SRX3159057,0.3774612553
SRX3159058,0.10257588000000001
SRX3159060,0.20867268900000002
SRX3159061,0.0049494916000000005
SRX3159062,-0.1920109087
SRX3159063,0.0015907661
SRX3159066,-0.3138119579
SRX3159069,-0.4985586188
SRX3159070,-0.2099426527
SRX3159071,-0.045384899400000005
SRX3159073,0.1396836876
SRX3159074,0.2377724528
SRX3159075,-0.0307841161
SRX3159076,0.2437336347
SRX3159080,0.1135018005
SRX3159082,0.2122323109
SRX3159083,0.282958887
SRX3159086,0.014539225000000001
SRX3159087,0.0719022798
SRX3159088,-0.1780666562
SRX3159089,0.0150017363
SRX3159090,-0.0895125097
SRX3159091,0.3962008213
SRX3159092,-0.18352705500000002
SRX3159093,-0.1845171299
SRX3159094,-0.40518688210000003
SRX3159095,-0.3307943487
SRX3159096,-0.1962415555
SRX3159097,-0.49594051310000004
SRX3159098,-0.2884614465
SRX3159099,0.0651354569
SRX3158988,0.06293852180000001
SRX3158989,-0.5256570569
SRX3158990,-0.5201112692000001
SRX3158991,-0.1537549058
SRX3158992,-0.044380068200000004
SRX3158996,-0.0185584536
SRX3644656,0.11855332780000001
SRX3644657,-0.11289794040000001
SRX3644658,-0.005655387400000001
SRX3644659,0.2312359954
SRX3644660,0.0633885023
SRX3644661,0.4325716486
SRX3644662,-0.17288729660000002
SRX3644663,-0.2258531597
SRX3644664,0.3844943093
SRX3644665,0.28197537240000004
SRX3644666,-0.2180715547
SRX3644667,0.2791147116
SRX3644668,0.3458624488
SRX3644669,0.4071252231
SRX3644670,0.521577199
SRX3644671,-0.0846804605
SRX3644672,0.36068780580000004
SRX3644673,0.30068632440000004
