,ABUW_1388
SRX3737100,0.0
SRX3737101,0.0
SRX3737103,0.0
SRX3737104,0.0
SRX3737105,0.0
SRX3737106,0.0
SRX3737107,0.0
SRX3737108,0.0
SRX3737109,0.0
SRX3737110,0.0
SRX3737111,0.0
Abaum_0017,0.0640781333
Abaum_0018,0.4318634123
Abaum_0019,0.36738600320000003
Abaum_0020,0.2837174414
Abaum_0021,0.4523374586
Abaum_0022,0.39710895160000004
Abaum_0023,-0.0640781333
Abaum_0024,0.015670803
Abaum_0025,0.4758917197
Abaum_0026,0.0644969623
SRX3141471,0.2003475613
SRX3141472,0.14848858980000001
SRX3141473,-0.409451681
SRX3141474,0.2609630913
SRX3141475,0.4224268986
SRX3141476,-0.08283965310000001
SRX3141477,0.46675501760000004
SRX3141478,0.2695384185
SRX3141479,0.1702402577
SRX8944518,0.037471095600000004
SRX8944519,-0.1708566916
SRX8944520,0.0155356411
SRX8944521,-0.1522239559
SRX8944522,-0.0530067366
SRX8944523,0.2526315517
SRX5930997,0.5274498436
SRX5930998,-0.9638652911000001
SRX5930999,0.4364154475
SRX5931001,0.106812975
SRX5931002,-0.1352860435
SRX4488546,2.42595749
SRX4488547,-0.7082798341000001
SRX4488548,0.6322026662
SRX4488549,-1.7176776559
SRX4488550,2.6418524354
SRX4488551,2.075502233
SRX4488552,2.0376885752
SRX4488553,2.6178219169
SRX4488554,0.1580525045
SRX4488555,2.6879944137000003
SRX4488556,0.7332724674000001
SRX4488557,0.4478920743
SRX2568047,1.4188138532
SRX2568048,0.2589998298
SRX2568049,0.2482140744
SRX2568050,-0.10850346940000001
SRX2568051,-0.7068767686
SRX2568052,-0.5261646883000001
SRX2568053,1.2735038203
SRX2568054,1.0712740532
SRX2568055,-0.07613687300000001
SRX2568056,-0.8958484769
SRX2568057,0.3934679157
SRX2568058,-0.3919998477
SRX2568059,1.1035686037
SRX2568060,1.0747029446
SRX2568061,1.5855508262
SRX2568062,0.0082531805
SRX2568063,-0.4471115841
SRX2568064,0.4388584036
Abaum_0001,-0.2326990193
Abaum_0002,0.549982739
Abaum_0003,0.7365119997
Abaum_0004,1.0213965675
Abaum_0005,0.6979338943000001
Abaum_0006,0.0005129808000000001
Abaum_0007,0.3734874606
Abaum_0008,0.8115628447000001
Abaum_0009,0.2563723037
Abaum_0010,-0.23293204520000002
Abaum_0011,-0.0277110681
Abaum_0012,0.0277110681
Abaum_0013,-0.2010631595
Abaum_0014,0.0149976082
Abaum_0015,0.0104684598
Abaum_0016,0.6491991285000001
ERX1221046,0.0
ERX1221048,0.0
ERX1221049,0.0
ERX1221050,0.0
ERX1221052,0.0
ERX1221053,0.0
ABNM035,0.46970729800000005
ABNM036,-0.46970729800000005
ABNM037,0.321726834
ABNM038,-0.46970729800000005
ABNM041,-0.46970729800000005
ABNM042,-0.14194510300000002
ABNM019,0.2420834992
ABNM020,-0.2420834992
ABNM021,-0.0750347453
ABNM022,0.6329524673
ABNM023,0.9932522588
ABNM024,0.0833169976
ABNM025,0.483799423
ABNM026,-0.6368101751
ABNM027,0.3306780984
ABNM028,-0.3306780984
ABNM029,-0.3055066489
ABNM030,-0.6151370524
ABNM031,-0.8293359395000001
ABNM032,-0.8278339923
ABNM033,0.3645468848
ABNM034,-0.3559149419
ABNM001,-0.23593319740000002
ABNM002,0.23593319740000002
ABNM003,-0.2539855916
ABNM004,1.0785758048
ABNM005,-0.6772291383
ABNM006,0.4926753797
ABNM007,-0.6772291383
ABNM008,-0.6772291383
ABNM009,-0.6772291383
ABNM010,-0.6772291383
ABNM043,0.0
ABNM044,0.0
ABNM045,0.0
ABNM046,1.544041482
ABNM047,1.9256444
ABNM048,0.7611311940000001
ABNM011,0.2275454584
ABNM012,-0.2275454584
ABNM013,-0.21906368
ABNM014,0.4954454924
ABNM015,-0.1926626752
ABNM016,-0.1995033966
ABNM017,-0.2833100717
ABNM018,0.2058713108
