,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.00045862684029297833,,1.0,0.0,0.00045862684029297833
1,Cr__2,0.001462774924107551,,1.0,1.0,0.001462774924107551
2,Cr__3,0.0005516008409221938,,1.0,2.0,0.0005516008409221938
3,Cr__4,0.0041963694272398955,,1.0,3.0,0.0041963694272398955
4,Cr__5,0.012964339935460941,,1.0,4.0,0.012964339935460941
5,Cr__6,0.020868439754327138,,1.0,5.0,0.020868439754327138
6,Fe__1,-0.009367712616588673,,1.0,6.0,-0.009367712616588673
7,Fe__2,-0.013806803844330574,,1.0,7.0,-0.013806803844330574
8,Fe__3,-0.017440060028743848,,1.0,8.0,-0.017440060028743848
9,Fe__4,-0.05274877132196256,,1.0,9.0,-0.05274877132196256
10,Fe__5,-0.09639481777683884,,1.0,10.0,-0.09639481777683884
11,Fe__6,-0.13761495610619962,,1.0,11.0,-0.13761495610619962
12,Cd__1,0.016422158976182263,,1.0,12.0,0.016422158976182263
13,Cd__2,0.03318533935776775,,1.0,13.0,0.03318533935776775
14,Cd__3,0.05009592018002371,,1.0,14.0,0.05009592018002371
15,Cd__4,0.06634330290335179,,1.0,15.0,0.06634330290335179
16,Cd__5,0.07182511663101658,,1.0,16.0,0.07182511663101658
17,Cd__6,0.07942944871627662,,1.0,17.0,0.07942944871627662
18,Zn__1,-0.0003369155923487596,,1.0,18.0,-0.0003369155923487596
19,Zn__2,0.0009541675028962657,,1.0,19.0,0.0009541675028962657
20,Zn__3,0.019361146996995933,,1.0,20.0,0.019361146996995933
21,Zn__4,0.0436081904400007,,1.0,21.0,0.0436081904400007
22,Zn__5,0.08680837853276764,,1.0,22.0,0.08680837853276764
23,Zn__6,0.12291535082772445,,1.0,23.0,0.12291535082772445
24,Cu__1,0.001975176690547361,,1.0,24.0,0.001975176690547361
25,Cu__2,-0.008459468059021433,,1.0,25.0,-0.008459468059021433
26,Cu__3,-0.01244953874964838,,1.0,26.0,-0.01244953874964838
27,Cu__4,-0.018698632937342224,,1.0,27.0,-0.018698632937342224
28,Cu__5,-0.01771728191034379,,1.0,28.0,-0.01771728191034379
29,Cu__6,-0.014905333776064431,,1.0,29.0,-0.014905333776064431
30,Pb__1,0.0020744318712749925,,1.0,30.0,0.0020744318712749925
31,Pb__2,0.0247767422085199,,1.0,31.0,0.0247767422085199
32,Pb__3,0.05036421801121296,,1.0,32.0,0.05036421801121296
33,Pb__4,0.05911025119600517,,1.0,33.0,0.05911025119600517
34,Pb__5,0.07455086170834725,,1.0,34.0,0.07455086170834725
35,Pb__6,0.09307845513704864,,1.0,35.0,0.09307845513704864
