,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-3.33333360913457e-11,0.3214842133642959,3.0,0.0,-0.0435798253,1.0,0.3410510887,2.0,-0.2974712635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.3021586954666666,0.6369204947103485,3.0,3.0,-1.7218468789,4.0,-1.6153481477,5.0,-0.5692810598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-2.1716341858666666,0.11968668166533461,3.0,6.0,-2.1802846583,7.0,-2.0478569561,8.0,-2.2867609432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-9.523810311813057e-12,0.21814330320121658,21.0,9.0,0.15646342200000002,10.0,-0.0313444798,11.0,-0.0784425705,12.0,0.003004492,13.0,0.043256573300000004,14.0,0.2257073862,15.0,0.0376514414,16.0,-0.297270115,17.0,-0.2972195811,18.0,-0.2585432198,19.0,0.1318326371,20.0,-0.2027973767,21.0,0.0546323972,22.0,0.0398825972,23.0,0.2535448139,24.0,0.3651915032,25.0,0.25050674770000003,26.0,0.3006946954,27.0,-0.0699221347,28.0,-0.37286654680000003,29.0,-0.25396268240000003
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-2.3331780201,0.49296747622370557,21.0,30.0,-2.7207383956,31.0,-2.2443685972,32.0,-2.2489678627,33.0,-2.3718599517,34.0,-1.0248021268,35.0,-2.1225927973,36.0,-1.8485296412,37.0,-2.5066481152,38.0,-2.6416051457,39.0,-2.5815644344,40.0,-2.5140664874,41.0,-2.4757772354,42.0,-2.1892798779,43.0,-2.5765439368000003,44.0,-2.8489774076,45.0,-2.06105884,46.0,-3.6056456514,47.0,-2.4593874145,48.0,-1.8844912787,49.0,-2.1537427967,50.0,-1.9160904279
5,WT_vs_Del_ccpA__THY_None_WT_exponential,4.625929269271485e-18,0.1289413326479003,3.0,51.0,-0.1450270085,52.0,0.0433374461,53.0,0.1016895624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-1.4265565587,0.19145707740067416,4.0,54.0,-1.3010849056,55.0,-1.5976192879000002,56.0,-1.5825382162000001,57.0,-1.2249838251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,2.50000003337858e-11,0.03201811194419741,4.0,58.0,-0.0064793313,59.0,0.0104963622,60.0,0.036170371800000004,61.0,-0.0401874026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.08716468267500001,0.0494683981377003,4.0,62.0,0.140850109,63.0,0.0782202172,64.0,0.1058938494,65.0,0.0236945551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.05912699475,0.03218119973142184,4.0,66.0,0.0388848891,67.0,0.0942782572,68.0,0.0256878702,69.0,0.07765696250000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.15129245175,0.06425510347904627,4.0,70.0,-0.2034541939,71.0,-0.2056984009,72.0,-0.1206687463,73.0,-0.07534846590000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
