,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0011091712681273046,,1.0,0.0,-0.0011091712681273046
1,Cr__2,-0.000564011738750276,,1.0,1.0,-0.000564011738750276
2,Cr__3,0.0018956081841548973,,1.0,2.0,0.0018956081841548973
3,Cr__4,0.003683413009682927,,1.0,3.0,0.003683413009682927
4,Cr__5,0.005338959697501492,,1.0,4.0,0.005338959697501492
5,Cr__6,0.008693013188361092,,1.0,5.0,0.008693013188361092
6,Fe__1,-0.006500767459537354,,1.0,6.0,-0.006500767459537354
7,Fe__2,-0.013541812959639013,,1.0,7.0,-0.013541812959639013
8,Fe__3,-0.014140772394596638,,1.0,8.0,-0.014140772394596638
9,Fe__4,-0.020620112037108944,,1.0,9.0,-0.020620112037108944
10,Fe__5,-0.020478761786608117,,1.0,10.0,-0.020478761786608117
11,Fe__6,-0.018105964420075327,,1.0,11.0,-0.018105964420075327
12,Cd__1,-0.002858549931977829,,1.0,12.0,-0.002858549931977829
13,Cd__2,-0.0028610913561171306,,1.0,13.0,-0.0028610913561171306
14,Cd__3,0.0006199268261017646,,1.0,14.0,0.0006199268261017646
15,Cd__4,0.006180559623970747,,1.0,15.0,0.006180559623970747
16,Cd__5,0.008864958320124633,,1.0,16.0,0.008864958320124633
17,Cd__6,0.016210352954160616,,1.0,17.0,0.016210352954160616
18,Zn__1,-0.006011160664531163,,1.0,18.0,-0.006011160664531163
19,Zn__2,-0.004034288948066064,,1.0,19.0,-0.004034288948066064
20,Zn__3,0.009972555567251051,,1.0,20.0,0.009972555567251051
21,Zn__4,0.03073338289868888,,1.0,21.0,0.03073338289868888
22,Zn__5,0.05061626918957244,,1.0,22.0,0.05061626918957244
23,Zn__6,0.07084392385008635,,1.0,23.0,0.07084392385008635
24,Cu__1,0.003867453366651055,,1.0,24.0,0.003867453366651055
25,Cu__2,0.009034126733328832,,1.0,25.0,0.009034126733328832
26,Cu__3,0.017732866427059506,,1.0,26.0,0.017732866427059506
27,Cu__4,0.02720312535785551,,1.0,27.0,0.02720312535785551
28,Cu__5,0.03482438940241185,,1.0,28.0,0.03482438940241185
29,Cu__6,0.046415624245348314,,1.0,29.0,0.046415624245348314
30,Pb__1,0.0056746029341925314,,1.0,30.0,0.0056746029341925314
31,Pb__2,0.002684791918844651,,1.0,31.0,0.002684791918844651
32,Pb__3,-0.0010751663973501916,,1.0,32.0,-0.0010751663973501916
33,Pb__4,0.005542160955427739,,1.0,33.0,0.005542160955427739
34,Pb__5,0.01856725789438964,,1.0,34.0,0.01856725789438964
35,Pb__6,0.03114260155366502,,1.0,35.0,0.03114260155366502
