k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.008341910233721137,,,
6,Iron,False,0.0077925690403208145,,,
3,Cadmium,False,-0.00429561329074204,,,
7,Zinc - Steady,False,0.0041269555524922905,,,
14,UC-7,False,0.003930881540291011,,,
12,Zinc - Intermediate,False,-0.0028499026561200802,,,
11,Chromium,False,-0.002132524664048105,,,
4,UC-4,False,-0.001768444743938744,,,
13,UC-6,False,0.00164153165766038,,,
0,UC-1,False,0.0015867977344896644,,,
8,Zinc - Fast,False,-0.001271396520314738,,,
1,UC-2,False,-0.0007225711501087063,,,
9,UC-5,False,-0.00043754004657357767,,,
2,UC-3,False,-0.0001629064888402354,,,
10,Copper,False,-9.556435965350828e-05,,,
