,-0.057027463167331274,-0.04073390226237948,-0.02444034135742769,-0.008146780452475896,0.008146780452475896,0.02444034135742769,0.04073390226237948,0.057027463167331274,0.07332102407228307,0.08961458497723486,0.10590814588218665,0.12220170678713844,0.13849526769209025,0.15478882859704202,0.17108238950199384,0.1873759504069456,0.20366951131189742,0.21996307221684924,0.236256633121801,0.2525501940267528
thresh,-0.06517424361980717,0.06517424361980717,2,,,,,,,,,,,,,,,,,
unreg,0,3,92,3033,2345,58,1,2,2,1,2,5,6,6,1,1,1,0,0,0
ExsB,0,0,0,0,0,0,0,0,0,1,2,3,4,1,1,1,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],['pscT' 'PA1692'],['pscU'],['pcrD' 'exsA'],['PA1702' 'PA1700' 'exsC' 'exsD' 'PA1711'],['pscP' 'exoY' 'pscQ' 'pscO' 'exsB' 'PA1699'],['exoS' 'exoT' 'PA3842' 'pcrG' 'PA1697' 'PA1701'],['popN'],['popD'],['pcrH'],[],[],[]
ExsB_genes,[],[],[],[],[],[],[],[],[],['pscK'],['pscL' 'pscI'],['pscJ' 'pscG' 'pscH'],['pscC' 'pscE' 'pscD' 'pscB'],['pscF'],['pcrV'],['popB'],[],[],[],[]
