sample,BSU22560
LBexp_1,12.3488
LBexp_2,12.3383
LBexp_3,12.0015
LBtran_1,14.5864
LBtran_2,13.5367
LBtran_3,13.535
LBstat_1,15.8215
LBstat_2,15.742
LBstat_3,16.1936
LBGexp_1,10.9119
LBGexp_2,10.4065
LBGexp_3,10.5567
LBGtran_2,11.4021
LBGtran_3,11.3474
LBGstat_1,11.2598
LBGstat_2,11.4286
LBGstat_3,10.9668
S0_1,15.2735
S0_2,15.2241
S0_3,15.6569
S1_1,14.5272
S1_2,14.4781
S1_3,14.8831
S2_1,15.5759
S2_2,15.6324
S2_3,15.4995
S3_1,15.4821
S3_2,15.2128
S4_1,15.4587
S4_2,15.3446
S4_3,15.2982
S5_1,15.2374
S5_2,15.5204
S5_3,15.8693
S6_1,14.845999999999998
S6_2,13.4812
S6_3,14.9008
S6/t_1,14.6437
S6/t_2,12.6968
S6_4,14.5586
S6_5,15.1246
S6_6,15.024
S7_4,14.7048
S7_5,14.4532
S7_6,14.7286
S8_4,14.2945
S8_5,12.5845
G135_1,10.4061
G135_3,8.9107
G150_1,11.7908
G150_2,11.2412
G150_3,11.5189
G180_1,9.9445
G180_2,10.3774
G180_3,9.363
C30_1,10.9079
C30_2,11.196
C90_1,11.6388
C90_2,12.0172
BI_1,14.9534
BI_2,14.8507
BC_2,15.3515
BC/t_1,14.8389
BC/t_2,15.2382
BC_1,14.8388
Sw_1,13.9336
Sw_2,14.6349
BT_1,14.5225
BT_2,14.102
B36_1,14.5996
B36_2,14.3345
B60_1,15.0298
B60_2,15.1401
M9exp_1,13.4343
M9exp_2,13.1333
M9exp_3,12.7812
M9tran_1,14.9029
M9tran_2,14.747
M9tran_3,14.6948
M9stat_1,15.01
M9stat_2,15.137
M9stat_3,15.0646
M+G_1,13.9346
M+G_2,13.4452
M+G_3,13.4449
Glu_1,14.1583
Glu_2,13.8489
Glu_3,13.7163
Fru_1,12.5863
Fru_2,15.0225
Fru_3,13.9517
Mal_1,14.3653
Mal_2,14.2125
Mal_3,14.7238
G+S_2,14.8506
G+S_3,15.1867
Pyr_1,14.5226
Pyr_2,14.9437
Pyr_3,14.8376
Gly_1,13.3253
Gly_2,14.1077
Gly_3,12.6531
Glucon_1,13.864
Glucon_2,13.8484
Glucon_3,12.9148
aero_1,13.4502
aero_2,12.8159
aero_3,14.0451
nit_1,15.0833
nit_2,15.5052
nit_3,15.0569
ferm_1,14.8118
ferm_2,14.7224
ferm_3,15.0237
T-5.40H_1,14.6362
T-4.40H_1,14.51
T-3.40H_1,14.5812
T-2.40H_1,14.5205
T-1.40H_1,14.5741
T-1.10H_1,14.4677
T-0.40H_1,14.3306
T0.0H_1,14.5048
T0.30H_1,15.5896
T1.0H_1,15.1942
T1.30H_1,15.4187
T2.0H_1,15.1356
T2.30H_1,15.6855
T3.0H_1,15.1435
T3.30H_1,15.3945
T4.0H_1,15.1539
T5.0H_1,14.55
HPh_1,11.7955
HPh_2,11.1691
HPh_3,11.4774
LPh_1,11.4827
LPh_2,12.0527
LPh_3,11.9774
LPhT_1,13.0954
LPhT_2,13.1817
LPhT_3,13.5695
SMMPr_1,14.3085
SMMPr_2,14.7271
SMMPr_3,14.9688
HiTm_1,13.7614
HiTm_2,13.779000000000002
HiTm_3,13.4938
LoTm_1,14.9146
LoTm_2,14.6362
LoTm_3,14.7402
HiOs_1,14.3835
HiOs_2,14.291
HiOs_3,14.3063
BMM_1,12.4925
BMM_2,12.2472
BMM_3,12.0656
Heat_1,13.2443
Heat_2,12.7931
Heat_3,12.5469
Cold_1,12.8064
Cold_2,11.9454
Cold_3,11.3507
Etha_1,11.8705
Etha_2,11.6063
Etha_3,11.9112
SMM_1,13.9952
SMM_2,13.9702
SMM_3,13.9502
Salt_1,12.598
Salt_2,12.3771
Salt_3,12.5666
Mt0_1,12.5203
Mt0_3,12.7831
M0t45_1,12.7444
M0t45_2,12.6976
M0t45_3,13.4242
M0t90_1,15.093
M0t90_2,16.2499
M0t90_3,15.8123
M40t45_1,12.9421
M40t45_2,14.421
