sample,BSU23940
LBexp_1,7.8438
LBexp_2,7.4429
LBexp_3,7.5462
LBtran_1,7.3195
LBtran_2,7.1468
LBtran_3,7.4454
LBstat_1,7.2897
LBstat_2,7.5642
LBstat_3,7.6509
LBGexp_1,7.8884
LBGexp_2,8.1027
LBGexp_3,8.0177
LBGtran_2,7.6833
LBGtran_3,7.721
LBGstat_1,8.0357
LBGstat_2,7.8652
LBGstat_3,7.8542
S0_1,7.1653
S0_2,7.4508
S0_3,7.6155
S1_1,7.631
S1_2,7.7422
S1_3,7.705
S2_1,7.7261
S2_2,7.1284
S2_3,7.0729
S3_1,9.2437
S3_2,9.3784
S4_1,11.1622
S4_2,10.9486
S4_3,11.0727
S5_1,11.3983
S5_2,11.3809
S5_3,11.6017
S6_1,10.6154
S6_2,10.5302
S6_3,10.3449
S6/t_1,10.6115
S6/t_2,9.7018
S6_4,10.2668
S6_5,10.8361
S6_6,10.8474
S7_4,10.8345
S7_5,10.6958
S7_6,10.7315
S8_4,10.215
S8_5,10.7541
G135_1,8.5745
G135_3,7.8879
G150_1,8.1074
G150_2,8.5357
G150_3,8.2746
G180_1,8.2816
G180_2,8.6734
G180_3,7.9023
C30_1,8.6011
C30_2,8.658999999999999
C90_1,8.2224
C90_2,7.5844
BI_1,7.7958
BI_2,7.8914
BC_2,7.9561
BC/t_1,8.0345
BC/t_2,9.0125
BC_1,7.7256
Sw_1,7.1079
Sw_2,7.3405
BT_1,8.8427
BT_2,8.4316
B36_1,8.9011
B36_2,8.6609
B60_1,8.4293
B60_2,8.6184
M9exp_1,7.8107
M9exp_2,7.591
M9exp_3,7.4939
M9tran_1,7.7048
M9tran_2,7.6295
M9tran_3,7.5662
M9stat_1,8.2846
M9stat_2,8.0791
M9stat_3,7.7785
M+G_1,8.4852
M+G_2,7.8976
M+G_3,7.7706
Glu_1,7.8978
Glu_2,8.3373
Glu_3,8.0416
Fru_1,7.8045
Fru_2,8.2273
Fru_3,7.701
Mal_1,7.3859
Mal_2,7.8252
Mal_3,7.5298
G+S_2,8.7525
G+S_3,9.2591
Pyr_1,8.7976
Pyr_2,9.1047
Pyr_3,8.8895
Gly_1,7.8619
Gly_2,7.8892
Gly_3,8.088
Glucon_1,8.4284
Glucon_2,8.2595
Glucon_3,8.2845
aero_1,8.5247
aero_2,7.7279
aero_3,7.9413
nit_1,9.5838
nit_2,8.47
nit_3,9.1851
ferm_1,9.295
ferm_2,8.059
ferm_3,9.6803
T-5.40H_1,7.9202
T-4.40H_1,7.8013
T-3.40H_1,7.6717
T-2.40H_1,7.5986
T-1.40H_1,7.4782
T-1.10H_1,7.2513
T-0.40H_1,7.2291
T0.0H_1,7.1883
T0.30H_1,7.8884
T1.0H_1,7.5636
T1.30H_1,7.8441
T2.0H_1,8.0303
T2.30H_1,7.8361
T3.0H_1,7.8067
T3.30H_1,8.3836
T4.0H_1,8.2502
T5.0H_1,8.6197
HPh_1,8.4394
HPh_2,7.9941
HPh_3,8.3933
LPh_1,8.3789
LPh_2,8.5796
LPh_3,8.3895
LPhT_1,7.9178
LPhT_2,7.6935
LPhT_3,7.8814
SMMPr_1,7.5061
SMMPr_2,7.5189
SMMPr_3,7.7843
HiTm_1,7.8473
HiTm_2,7.6254
HiTm_3,7.6827
LoTm_1,9.4755
LoTm_2,9.4407
LoTm_3,9.8257
HiOs_1,7.7958
HiOs_2,8.0265
HiOs_3,7.74
BMM_1,7.9582
BMM_2,7.8001
BMM_3,7.7105
Heat_1,7.9033
Heat_2,7.4324
Heat_3,7.7810000000000015
Cold_1,8.4216
Cold_2,7.992000000000001
Cold_3,7.8757
Etha_1,8.0761
Etha_2,7.9031
Etha_3,7.6739
SMM_1,7.612
SMM_2,7.5046
SMM_3,7.4618
Salt_1,7.6322
Salt_2,7.5221
Salt_3,7.5211
Mt0_1,7.4995
Mt0_3,7.6179
M0t45_1,7.4753
M0t45_2,7.561
M0t45_3,7.3231
M0t90_1,7.4635
M0t90_2,7.1110000000000015
M0t90_3,7.1658
M40t45_1,7.7124
M40t45_2,7.2969
M40t45_3,7.2744
M40t90_1,7.2135
M40t90_2,7.0483
M40t90_3,7.1253
dia0_1,7.528
dia0_2,7.5275
dia0_3,7.5538
dia5_1,7.183
dia5_2,7.3759
dia5_3,7.0164
dia15_1,7.3529
dia15_2,7.6695
dia15_3,7.5467
Diami_1,7.9367
Diami_2,7.6732
Diami_3,8.2705
Paraq_1,8.7676
Paraq_2,8.5958
Paraq_3,7.7571
H2O2_1,8.1628
H2O2_2,8.2883
H2O2_3,8.0016
Oxctl_1,8.611
Oxctl_2,8.2845
Oxctl_3,8.4871
GM-0.1_1,7.6806
GM-0.2_1,8.0358
GM+5_1,7.442
GM+15_1,7.6292
GM+25_1,7.4162
GM+45_1,7.8243
GM+60_1,7.5029
GM+90_1,7.8887
GM+120_1,8.202
GM+150_1,7.7848
GM-0.1_2,7.3127
GM-0.2_2,7.9668
GM+5_2,7.2189
GM+10_2,7.2666
GM+15_2,7.4702
GM+25_2,7.5291
GM+45_2,7.0111
GM+60_2,7.6772
GM+90_2,8.0936
GM+150_2,7.6971
GM-0.1_3,7.9216
GM-0.2_3,7.2638
GM+5_3,7.5148
GM+10_3,7.1362
GM+15_3,7.4714
GM+25_3,7.5611
GM+45_3,8.0723
GM+60_3,7.8681
GM+90_3,7.916
GM+120_3,8.3912
GM+150_3,7.6384
MG-0.1_1,7.605
MG+5_1,7.894
MG+10_1,7.6425
MG+15_1,7.4381
MG+25_1,7.7012
MG+45_1,7.7797
MG+120_1,7.5698
MG+150_1,7.8409
MG-0.1_2,7.1762
MG-0.2_2,7.1048
MG+5_2,6.9984
MG+10_2,7.3061
MG+15_2,8.1305
MG+25_2,7.6666
