,-0.30159041208355986,-0.2551918871476276,-0.2087933622116953,-0.16239483727576304,-0.11599631233983076,-0.06959778740389849,-0.02319926246796622,0.023199262467966053,0.06959778740389833,0.1159963123398306,0.16239483727576287,0.2087933622116952,0.2551918871476274,0.30159041208355963,0.34798893701949196,0.3943874619554243,0.4407859868913565,0.4871845118272887,0.533583036763221,0.5799815616991534
thresh,-0.046398524935932293,0.046398524935932293,1,,,,,,,,,,,,,,,,,
unreg,1,3,3,4,2,2,2703,2841,8,2,2,0,0,1,0,0,0,0,0,0
unreg_genes,['PA2484'],['mexS' 'mexT' 'PA2483'],['PA2482' 'PA2481' 'PA2485'],['PA2489' 'PA2486' 'PA2488' 'PA2490'],['PA2487' 'mexE'],['PA1202' 'PA1137'],[],[],['PA0050' 'PA3518' 'dsbG' 'oprN' 'PA2477' 'oprM' 'PA2506' 'PA2478'],['PA2018' 'truA'],['mexD' 'mexF'],[],[],['mexB'],[],[],[],[],[],[]
