,A,SigB
heatshock:wt_37C:1,-0.061490330858915025,0.14353824145598806
heatshock:wt_37C:2,-0.7982311895648312,0.43991078448183
heatshock:wt_37C:3,0.859721520423764,-0.5834490259378189
heatshock:wt_48C:1,12.227940838006266,0.05399280570973808
heatshock:wt_48C:2,10.761657218338454,0.2624513461162001
heatshock:wt_48C:3,7.344012224182585,0.42821761119219737
heatshock:wt_53C:1,11.459003958437181,2.041367175146571
heatshock:wt_53C:2,12.714127902580076,1.7367946773884515
heatshock:wt_48_53C:1,21.626630163389457,1.5619286525643767
heatshock:wt_48_53C:2,20.793890259067485,1.9928613729308384
heatshock:wt_48_53C:3,23.273971055378087,2.4426771491189934
heatshock:delrelA_37C:1,14.486330201242735,-0.2533796294444235
heatshock:delrelA_37C:2,24.32854055134141,0.3553599391884523
heatshock:delrelA_48C:1,15.774733261509823,0.6608322972623437
heatshock:delrelA_48C:2,25.312528533346445,2.326769708455772
heatshock:delrelA_48C:3,12.70788180750475,1.7871859400520291
heatshock:ppGpp_null_37C:1,-6.1974457596194235,-0.0010715012964670476
heatshock:ppGpp_null_37C:2,-3.907870901020122,-0.1592714033099547
heatshock:ppGpp_null_37C:3,-4.395095935764089,-0.4611563316707698
heatshock:ppGpp_null_48C:1,8.123949525498762,1.2419532790913663
heatshock:ppGpp_null_48C:2,13.307773693110885,0.5771343374638711
heatshock:ppGpp_null_48C:3,6.178905880501423,0.5894367832292113
ldar:yfiJKplus:1,38.005792087386176,3.343429420647442
ldar:yfiJKplus:2,30.682630779176048,4.349088658923485
ldar:yfiJ_A152E:1,20.606024697659443,3.976282749111686
ldar:yfiJ_A152E:2,31.344765432902907,4.154188619823284
ldar:wt:1,-0.7175080119287618,0.3057361601170783
ldar:wt:2,1.0804795182899625,-0.6801123843985408
ldar:wt:3,-0.3629715063612228,0.37437622428146256
mk7:shake:1,0.4479586305233045,0.03763076724771608
mk7:shake:2,0.7935837825505339,0.05862964123055825
mk7:shake:3,-0.5555796199006384,-0.08275030451873455
mk7:shake:4,-0.6859627931731701,-0.013510103959539776
mk7:static:1,1.4004846589791708,-1.4817854500206131
mk7:static:2,1.4088977915709715,-1.6235514388025718
mk7:static:3,9.378238343232391,-0.39770213501563134
mk7:static:4,9.354215704220561,-0.4777862537443287
nusA:nusA_induced:1,-2.0671243847793166,-0.047009298303167135
nusA:nusA_induced:2,-0.8501875499022205,0.06430802925133783
nusA:nusA_induced:3,-3.2886377567702185,0.04766326856397285
nusA:nusA_induced:4,-0.5199793361316304,-0.19859340676978832
nusA:nusA_induced:5,-0.9461825017212834,-0.11066038094284814
nusA:nusA_induced:6,0.874908304014524,0.12262129346758233
nusA:no_nusA:1,0.4604069294419948,0.04063111175704215
nusA:no_nusA:2,0.943091121312025,0.00812501097983187
nusA:no_nusA:3,-0.4543105078319366,0.015655366530401338
nusA:no_nusA:4,-0.031873078769528815,-0.17033263008304902
nusA:no_nusA:5,-0.6828163921055386,-0.11428390406527188
nusA:no_nusA:6,-0.23449807204707274,0.2202050448810509
pamR:wt_exp:1,1.1868522137140989,0.2993308234552297
pamR:wt_exp:2,-1.1868522137141169,-0.2993308234552288
pamR:delydhC_exp:1,2.1360172429819437,-2.0325265339731966
pamR:delydhC_exp:2,1.0626693985100268,-0.7219328851706015
pamR:delydhC_exp:3,1.4365675227965098,-1.014230815400575
pamR:wt_stat:1,4.480949367272865,0.9096113872205908
pamR:wt_stat:2,6.312371745540215,0.7256843902892083
pamR:wt_stat:3,4.9937375767622845,1.034673338237802
pamR:delydhC_stat:1,5.162898203976685,0.8717761417013827
pamR:delydhC_stat:2,5.985019149187366,1.0098890190233458
rho_strains:ncib3610:1,2.1273971034519183,0.3480415446391341
rho_strains:ncib3610:2,-2.127397103451898,-0.3480415446391341
rho_strains:ncib3610_delrho:1,6.194389957930612,1.3464059249111742
rho_strains:ncib3610_delrho:2,5.134947040257483,0.7835838899435901
rnase_j1:delrnjA:1,5.592747733617943,-0.7355430905119311
rnase_j1:delrnjA:2,0.017575005345832468,-1.4419618474117373
rnase_j1:delrnjA:3,-0.6108093326677825,-1.3966808995418925
rnase_j1:wt:1,2.416455137548643,0.3198320937772827
rnase_j1:wt:2,-1.2180191777044913,-0.23408592728100966
rnase_j1:wt:3,-1.1984359598441403,-0.08574616649627131
sigI:delrsgI_37C:1,-2.9269492437831897,-0.21052546581148768
sigI:delrsgI_37C:2,5.242918492894688,1.6258100981846937
sigI:delrsgI_37C:3,1.544853423268954,0.5532217235269821
sigI:delrsgI_52C:1,13.883609039668393,1.4478931897461864
sigI:delrsgI_52C:2,10.421004626367466,1.474214061413211
sigI:delrsgI_52C:3,6.032342258507318,1.0247450161303302
sigI:delrsgI_sigI_37C:1,-0.008010881912525162,0.3321011777286591
sigI:delrsgI_sigI_37C:2,2.3295677853197976,1.1950998135412396
sigI:delrsgI_sigI_37C:3,5.122500290879759,0.6718719400013553
sigI:delrsgI_sigI_52C:1,15.52666852067854,2.1084019021816287
sigI:delrsgI_sigI_52C:2,16.383580674514015,2.2904446965236724
sigI:delrsgI_sigI_52C:3,18.385352649181648,2.0626557556775813
sigI:wt_37C:1,-1.411677839141874,-0.048284294310827036
sigI:wt_37C:2,2.4764546865851096,0.058886403322848224
sigI:wt_37C:3,-1.064776847443251,-0.010602109012021188
sigI:wt_52C:1,10.12844557771968,1.3149518741533957
sigI:wt_52C:2,15.558834932863029,2.169307801143245
sigI:wt_52C:3,21.223404100984922,2.325891739284356
spbeta:spbeta_nopep_20m:1,8.168465241414559,0.3575914876375705
spbeta:spbeta_pep_20m:1,8.488103079240178,0.39815265229150576
spbeta:spbeta_nopep_20m:2,6.951030978335277,0.5465865689149272
spbeta:spbeta_pep_20m:2,7.917581518081554,0.7245542490123373
spbeta:phi3T_pep_10m:1,16.112050407960208,1.464106062013622
spbeta:phi3T_pep_20m:1,21.295978685724226,0.5795193464320185
spbeta:phi3T_nopep_10m:1,18.345079421095527,1.617828397060876
spbeta:phi3T_nopep_20m:1,19.782863987976008,0.2609120554291007
spbeta:phi3T_pep_10m:2,-1.822244941004329,-0.02399306633795639
spbeta:phi3T_pep_20m:2,19.917989818076165,0.6654604969408133
spbeta:phi3T_nopep_10m:2,0.4287685891874524,0.05167690388459079
spbeta:phi3T_nopep_20m:2,20.513590708487502,0.9064678873431316
spbeta:phi3T_pep_10m:3,-14.28980546695589,-1.4401129956756618
spbeta:phi3T_pep_20m:3,12.295228536407173,0.5685448681414638
spbeta:phi3T_nopep_10m:3,-14.299922042702109,-1.2581933408756587
spbeta:phi3T_nopep_20m:3,10.748220749969814,0.4819449256275199
spore_genes:wt_0h:1,2.457648036882938,0.2269136845008521
spore_genes:delyphF_0h:1,1.6504539184263527,0.3242805446174435
spore_genes:delyphF_0h:2,-1.8569537828548923,0.2482471833181741
spore_genes:delyphF_0h:3,3.1980648441936843,0.7118638825622812
spore_genes:delygaB_0h:1,-2.232250390582233,0.3642596973290715
spore_genes:delygaB_0h:2,-1.7520297091037065,0.22696188953216456
spore_genes:delygaB_0h:3,-1.2987762806784693,0.21755771554208805
spore_genes:wt_3h:1,8.51342716163324,-0.2571291024690625
spore_genes:wt_3h:2,8.089756795595612,-0.0807724999722268
spore_genes:wt_3h:3,8.25473058557186,-0.21357103866091973
spore_genes:delyizD_3h:1,8.435621614504704,-0.02004988794814011
spore_genes:wt_0h:2,-0.1754508833687523,0.011546970280398305
spore_genes:delyizD_3h:2,6.511133404959326,0.01748414783059094
spore_genes:delyizD_3h:3,7.560174674905255,-0.15426480820416533
spore_genes:delykzB_3h:1,6.550155718486284,-0.5153033413244099
spore_genes:delykzB_3h:2,7.847894746386321,-0.4977660765531011
spore_genes:delykzB_3h:3,5.5439946494665095,-0.8973863265186157
spore_genes:delyphF_3h:1,9.53290404915334,-0.0036289555114601404
spore_genes:delyphF_3h:2,9.810635306335,-0.1946084082481523
spore_genes:delyphF_3h:3,9.094081655399052,0.040805669832607805
spore_genes:delygaB_3h:1,7.804752514913328,0.07399203843206159
spore_genes:delygaB_3h:2,8.215820443551218,0.18748645724090365
spore_genes:wt_0h:3,-2.2821971535142027,-0.2384606547812496
spore_genes:delygaB_3h:3,8.064441321378812,0.16565743037801894
spore_genes:delyizD_0h:1,-1.3217521249009208,0.046913475867865984
spore_genes:delyizD_0h:2,-1.1098986612755717,-0.17594641725750115
spore_genes:delyizD_0h:3,2.3446594692123433,-0.03381066381287123
spore_genes:delykzB_0h:1,1.6521483415793723,-0.01722524811145032
spore_genes:delykzB_0h:2,1.1256026358713151,0.03544116764132532
spore_genes:delykzB_0h:3,-5.778645594361747,-0.3740055681627954
swarming:comIQ12L:1,1.143766340406758,-0.42504010061361175
swarming:comIQ12L:2,-1.8453725810969923,-0.015975226868774506
swarming:comIQ12L:3,0.7016062406902224,0.4410153274823845
swarming:comIQ12L_delefp:1,-5.474669034357894,-0.6063578629962079
swarming:comIQ12L_delefp:2,-6.229717499179387,-0.5131066154751318
swarming:comIQ12L_delefp:3,-5.273547790142454,-0.2610560529472288
swarming:comIQ12L_delefp_fliYS164A:1,-6.197543670592173,-0.6502438367142016
swarming:comIQ12L_delefp_fliYS164A:2,-6.3139612810267325,-0.4818200211569153
swarming:comIQ12L_delefp_fliYS164A:3,-7.020831621051643,-0.3544489909672324
swarming:comIQ12L_delefp_nusGN21S:1,-6.206328018620557,-0.3226850450189609
swarming:comIQ12L_delefp_nusGN21S:2,-4.8779430344434624,-0.4838229400256608
swarming:comIQ12L_delefp_nusGN21S:3,-6.337487213534176,-0.07426266098250434
synant49:ctrl:1,-2.9601753001892366,0.06536888473293523
synant49:ctrl:2,2.9055429334560547,-0.4048191873748728
synant49:ctrl:3,0.05463236673316769,0.33945030264193576
synant49:synant49:1,2.7197538335377014,1.379912705141768
synant49:synant49:2,-0.4559617670106718,0.9126847360050758
synant49:synant49:3,-5.035364729567887,0.3921575997845572
tasA:wt_72h:1,5.7715589469238875,4.567056344502525
tasA:wt_72h:2,6.5972971626518175,3.013343564528972
tasA:deltasA_72h:1,2.7127032006512404,4.609678252373252
tasA:deltasA_72h:2,16.959241611498523,5.802569271928011
tasA:wt_24h:1,0.30478914485682834,0.05896374822116179
tasA:wt_24h:2,-0.3047891448568152,-0.0589637482211609
tasA:wt_48h:1,22.174912176090988,4.482411361223498
tasA:wt_48h:2,21.16759156791609,4.923081916473509
tasA:deltasA_24h:1,4.729562168504887,4.824667729304903
tasA:deltasA_24h:2,7.646473658634839,4.2801612088291945
tasA:deltasA_48h:1,-3.5650674980270383,4.488436466324102
tasA:deltasA_48h:2,-3.3132120034943973,4.691028369941586
yacP:wt:1,-0.5715777018659494,-0.08680996975347366
yacP:delyacP:1,-0.12821205822920728,-0.13637944998537144
yacP:yacP_induced:1,0.13134337004603078,0.20178978864215047
yacP:yacP_no_induce:1,-0.3292831041809374,0.254379953158697
yacP:wt:2,0.28996660623461923,0.0201050375961751
yacP:delyacP:2,-0.12146036803730982,-0.03986151676470849
yacP:yacP_induced:2,0.17683142982823455,0.20290826751154434
yacP:yacP_no_induce:2,-0.19682330225263175,0.3477600384944157
yacP:wt:3,0.2816110956313093,0.06670493215730122
yacP:delyacP:3,0.3264652800822756,0.1102805059392944
yacP:yacP_induced:3,0.8229428506256453,0.1800544279035705
yacP:yacP_no_induce:3,0.7390103642515734,0.13847950318226232
yonO:wt:1,-2.6610343954403617,-0.7517206355503898
yonO:wt:2,-2.93935197356078,-0.0516126620695605
yonO:wt:3,5.600386369001156,0.8033332976199521
yonO:wt_mmc:1,-5.884798211551835,-2.376378111690566
yonO:wt_mmc:2,-4.081624990221897,-1.7715662005290245
yonO:wt_mmc:3,-3.268363234776718,-1.6942905974728701
yonO:delyonO:1,-5.284930128425568,-1.4116161615552016
yonO:delyonO:2,5.152830777664128,0.17209994852151134
yonO:delyonO:3,4.29366324240715,-0.05206331362977679
yonO:delyonO_mmc:1,-7.612887246202465,-2.8598208058964625
yonO:delyonO_mmc:2,-5.412898638322827,-2.0352139289166296
yonO:delyonO_mmc:3,-3.596476147066776,-2.025405898517347
yydF:ctrl:1,2.8151374856806157,-0.22167791955320126
yydF:ctrl:2,-2.801656330686324,0.056424299933198085
yydF:ctrl:3,-0.013481154994300512,0.1652536196200014
yydF:yydF:1,3.4276158951043647,0.5130500894774208
yydF:yydF:2,-1.3178724356368852,0.7165807732382898
yydF:yydF:3,1.888046975511372,1.3017011021673266
