,BSU00540
M9exp_1,12.6264
M9exp_2,12.2324
M9exp_3,11.8776
M9tran_1,11.6461
M9tran_2,11.5282
M9tran_3,11.9452
M9stat_1,11.7737
M9stat_2,11.1701
M9stat_3,11.1423
MG-0.1_1,12.2152
MG-0.1_2,11.4739
MG-0.1_3,12.7651
MG-0.2_2,11.8964
MG-0.2_3,12.1981
MG+5_1,12.1095
MG+5_2,11.8764
MG+5_3,11.72
MG+10_1,12.4242
MG+10_2,12.0154
MG+10_3,11.394
MG+15_1,11.5837
MG+15_2,12.7825
MG+15_3,12.1895
MG+25_1,12.1466
MG+25_2,11.8673
MG+25_3,12.3206
MG+45_1,12.4305
MG+45_2,11.5104
MG+45_3,12.8678
MG+60_2,11.9683
MG+60_3,12.0647
MG+90_2,11.5404
MG+90_3,12.4097
MG+120_1,11.3126
MG+120_2,11.965
MG+120_3,11.8484
MG+150_1,11.8228
MG+150_3,11.9134
GM-0.1_1,11.7499
GM-0.1_2,12.2906
GM-0.1_3,12.1679
GM-0.2_1,11.671
GM-0.2_2,12.4604
GM-0.2_3,12.0671
GM+5_1,11.5504
GM+5_2,12.1745
GM+5_3,12.1088
GM+10_2,12.1009
GM+10_3,11.0388
GM+15_1,11.9513
GM+15_2,11.9096
GM+15_3,11.8271
GM+25_1,12.2416
GM+25_2,12.1769
GM+25_3,11.5823
GM+45_1,12.3449
GM+45_2,11.2697
GM+45_3,11.121
GM+60_1,12.2605
GM+60_2,11.2116
GM+60_3,11.3118
GM+90_1,12.3014
GM+90_2,12.181
GM+90_3,11.9622
GM+120_1,11.2592
GM+120_3,11.8068
GM+150_1,11.8541
GM+150_2,11.0191
GM+150_3,12.1094
BT_1,12.8164
BT_2,12.054
B36_1,13.9262
B36_2,13.4429
B60_1,13.4639
B60_2,13.7747
S0_1,12.6134
S0_2,12.5002
S0_3,12.6348
S1_1,12.699000000000002
S1_2,12.7251
S1_3,12.6964
S2_1,11.8124
S2_2,11.6418
S2_3,11.3645
S3_1,14.4772
S3_2,14.3925
S4_1,14.8896
S4_2,14.755999999999998
S4_3,14.6897
S5_1,14.9212
S5_2,15.0355
S5_3,15.2696
S6_1,14.8846
S6_2,14.5262
S6_3,14.882
S6/t_1,14.7079
S6/t_2,13.7745
S6_4,13.9846
S6_5,14.695
S6_6,14.6338
S7_4,14.6618
S7_5,14.4135
S7_6,14.5451
S8_4,13.8193
S8_5,13.9041
G135_1,13.2191
G135_3,11.2921
G150_1,12.875
G150_2,13.3758
G150_3,13.3253
G180_1,12.9472
G180_2,13.4151
G180_3,12.2651
T-5.40H_1,12.4884
T-4.40H_1,12.1822
T-3.40H_1,12.2014
T-2.40H_1,11.9479
T-1.40H_1,11.7937
T-1.10H_1,11.7911
T-0.40H_1,11.7053
T0.0H_1,11.6639
T0.30H_1,10.6178
T1.0H_1,9.9059
T1.30H_1,9.8453
T2.0H_1,10.111
T2.30H_1,11.0949
T3.0H_1,11.1067
T3.30H_1,11.6972
T4.0H_1,11.9865
T5.0H_1,11.9032
LBexp_1,12.9327
LBexp_2,12.6372
LBexp_3,12.4533
LBtran_1,11.6418
LBtran_2,11.2922
LBtran_3,11.4777
LBstat_1,10.4337
LBstat_2,10.4066
LBstat_3,10.0985
LBGexp_1,12.9896
LBGexp_2,12.678
LBGexp_3,13.055
LBGtran_2,11.1302
LBGtran_3,11.7361
LBGstat_1,10.194
LBGstat_2,9.6784
LBGstat_3,10.4193
Mt0_1,12.4405
Mt0_3,13.23
M0t45_1,12.2309
M0t45_2,12.7243
M0t45_3,12.9347
M0t90_1,10.1021
M0t90_2,11.2797
M0t90_3,10.7905
M40t45_1,12.1295
M40t45_2,12.1089
M40t45_3,12.9655
M40t90_1,10.4996
M40t90_2,11.1298
M40t90_3,11.2408
dia0_1,12.3562
dia0_2,12.718
dia0_3,12.9087
dia5_1,13.3679
dia5_2,13.509
dia5_3,13.4417
dia15_1,14.1405
dia15_2,13.289
dia15_3,11.7708
C30_1,11.3631
C30_2,11.7373
C90_1,11.917
C90_2,12.1081
SMM_1,11.9842
SMM_2,11.9874
SMM_3,12.0323
Salt_1,13.2348
Salt_2,13.2693
Salt_3,13.2568
M+G_1,11.7481
M+G_2,12.094
M+G_3,11.924
Glu_1,12.5631
Glu_2,12.8681
Glu_3,12.5806
Fru_1,12.3792
Fru_2,12.3819
Fru_3,11.9411
Mal_1,11.9851
Mal_2,11.7388
Mal_3,12.4029
G+S_2,12.6949
G+S_3,13.0954
Pyr_1,12.627
Pyr_2,12.9499
Pyr_3,12.5704
Gly_1,11.7281
Gly_2,12.2019
Gly_3,11.6572
Glucon_1,11.5357
Glucon_2,12.0361
Glucon_3,10.9342
BI_1,11.7906
BI_2,12.0434
BC_2,12.075
BC/t_1,11.4835
BC/t_2,11.9306
BC_1,11.2291
Sw_1,12.4894
Sw_2,12.5053
BMM_1,12.713
BMM_2,12.5253
BMM_3,12.7383
Heat_1,13.6844
Heat_2,13.6246
Heat_3,13.484000000000002
Cold_1,11.9302
Cold_2,11.1522
Cold_3,10.793
Etha_1,16.1087
Etha_2,15.2823
Etha_3,15.6812
SMMPr_1,11.7685
SMMPr_2,11.8385
SMMPr_3,11.9325
HiTm_1,12.3986
HiTm_2,12.2766
HiTm_3,12.1795
LoTm_1,13.1572
LoTm_2,13.7329
LoTm_3,13.4255
HiOs_1,12.2033
HiOs_2,11.8205
HiOs_3,12.0123
Oxctl_1,12.6727
Oxctl_2,12.578
Oxctl_3,13.247
Diami_1,13.1339
Diami_2,13.7195
Diami_3,13.4656
Paraq_1,12.9753
Paraq_2,13.4291
Paraq_3,11.9116
H2O2_1,13.3043
H2O2_2,13.6562
H2O2_3,13.5278
HPh_1,12.5291
HPh_2,12.116
HPh_3,12.0252
LPh_1,12.8747
LPh_2,12.9268
LPh_3,12.4234
LPhT_1,11.7205
LPhT_2,12.1078
LPhT_3,12.2027
aero_1,13.0056
aero_2,11.6204
aero_3,12.8151
nit_1,13.1832
nit_2,12.5947
nit_3,12.8626
ferm_1,12.7089
ferm_2,11.7702
ferm_3,13.2303
