,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-3.333333377838107e-11,0.017818367254560593,3.0,0.0,-0.0103151639,1.0,-0.0102596895,2.0,0.0205748533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.1852617598,0.7331141951991373,3.0,3.0,-1.6903145592,4.0,-1.5210785215,5.0,-0.3443921987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.850580222466667,0.10098027482303956,3.0,6.0,-1.9427805711000001,7.0,-1.8662970174,8.0,-1.7426630789000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,7.93016446160826e-18,0.19872790824725636,21.0,9.0,0.1338082684,10.0,-0.0663916284,11.0,0.0697165955,12.0,-0.0536575106,13.0,-0.0972707921,14.0,0.4819731271,15.0,0.0416089957,16.0,-0.3797717345,17.0,-0.2508352848,18.0,-0.1302558133,19.0,0.1686529233,20.0,-0.0615654698,21.0,0.0171890296,22.0,-0.142552003,23.0,0.06432291300000001,24.0,0.044735417900000005,25.0,-0.1907863699,26.0,0.3681008047,27.0,0.0830814959,28.0,-0.2072158459,29.0,0.10711288120000001
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.779062541614286,0.7302451566847752,21.0,30.0,-1.0844185274,31.0,-2.5695692971,32.0,-1.7449103303,33.0,-1.9522844722000001,34.0,-0.6221056153,35.0,-1.5504157238,36.0,-1.2050021613,37.0,-1.8404637929,38.0,-1.7380279966,39.0,-2.3360949526,40.0,-2.2507468824,41.0,-2.2725486005,42.0,-1.4455203381000001,43.0,-2.225791293,44.0,-2.1566257036,45.0,-1.5561977327,46.0,-3.9739544129,47.0,-1.6810920595,48.0,-1.0756549417,49.0,-1.268995831,50.0,-0.8098927090000001
5,WT_vs_Del_ccpA__THY_None_WT_exponential,2.8912057932946783e-19,0.004050690908367585,3.0,51.0,-0.0002043884,52.0,-0.0039446275,53.0,0.0041490159000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.903270987725,0.4192600467052835,4.0,54.0,-1.5309243712,55.0,-0.7125082528000001,56.0,-0.6568877853,57.0,-0.7127635416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,2.3852447794681098e-18,0.048454640363030405,4.0,58.0,0.06785524350000001,59.0,-0.0216520272,60.0,-0.0443506501,61.0,-0.0018525662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.31034468455,0.05331204936014512,4.0,62.0,-0.36136440470000003,63.0,-0.2778034599,64.0,-0.2526603479,65.0,-0.3495505257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.235576377575,0.037903006455307926,4.0,66.0,-0.23578439280000002,67.0,-0.1824691636,68.0,-0.2687465288,69.0,-0.2553054251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.11377499375000001,0.03445891788366537,4.0,70.0,0.1400981336,71.0,0.066676573,72.0,0.1389151931,73.0,0.1094100753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-5.551115123125783e-17,0.7433437815614193,6.0,74.0,0.7527494721,75.0,0.6050675448,76.0,0.6660999649,86.0,-0.7485346797,88.0,-0.5577910628,90.0,-0.7175912393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-1.5677595231666668,0.9541325287232518,6.0,77.0,-0.7887059179,78.0,-0.7321676785,79.0,-0.7613225946000001,87.0,-2.0106380261,89.0,-2.0859161423,91.0,-3.0278067796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-1.1264589051666667,0.17513148120649488,3.0,80.0,-1.328244092,82.0,-1.0140298699,84.0,-1.0371027536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-4.783166596233333,0.13665444632401635,3.0,81.0,-4.9397396204,83.0,-4.7218537042,85.0,-4.6879064641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,1.8070036208091741e-19,0.1008770978828507,3.0,92.0,-0.10056967280000001,93.0,0.10118173770000001,94.0,-0.0006120649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,0.005302715966666667,0.12356226404061495,3.0,95.0,-0.1350999356,96.0,0.0535278121,97.0,0.0974802714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-0.0227529516,0.0541190336676342,3.0,98.0,0.0390563522,99.0,-0.0456840674,100.0,-0.0616311396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-0.286621751,0.056569952717748916,3.0,101.0,-0.2274569318,102.0,-0.3401792034,103.0,-0.2922291178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-1.4945986824666668,0.10492777368519142,3.0,104.0,-1.6140848510999999,105.0,-1.4522374657000001,106.0,-1.4174737306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-0.9612416032333334,0.17340290762258237,3.0,107.0,-1.000112193,108.0,-0.7717022922,109.0,-1.1119103245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,-1.1220472249666666,0.12291072098783548,3.0,110.0,-1.0063947822,111.0,-1.2511154964,112.0,-1.1086313963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,-1.4867364983333333,0.07056932707631683,3.0,113.0,-1.4152748513,114.0,-1.4885563402,115.0,-1.5563783035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
