,Value,list
TF,TrpR/Trp-tRNA/L-tryptophan,
reg_genes,13,['aroM' 'yaiA' 'tnaA']
comp_genes,0,[]
both_genes,0,['aroL' 'trpC' 'trpA' 'trpB' 'tnaB' 'trpE' 'trpD' 'aroH' 'trpR' 'mtr']
reg_genes2,0,
comp_genes2,10,
both_genes2,0,
