,-0.09475475714181818,-0.07580380571345455,-0.05685285428509092,-0.03790190285672729,-0.018950951428363658,-2.7755575615628914e-17,0.018950951428363602,0.037901902856727246,0.05685285428509086,0.07580380571345448,0.09475475714181812,0.11370570857018177,0.13265665999854537,0.15160761142690898,0.17055856285527266,0.18950951428363627,0.2084604657119999,0.2274114171403635,0.24636236856872712,0.2653133199970908
thresh,-0.104230232856,0.104230232856,3,,,,,,,,,,,,,,,,,
unreg,0,0,9,56,719,2425,610,53,15,2,0,1,0,1,0,0,0,0,0,0
cysB,0,0,2,0,6,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
cbl and cysB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,2,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],['iraD'],[],['sbp'],[],[],[],[],[],[]
cysB_genes,[],[],['cysP' 'cysU'],[],['ygeH' 'yfbR' 'yoaC' 'cysJ' 'cysW' 'cysA'],['cysM' 'ydjN' 'hslJ' 'cysD' 'cysI'],['cysH' 'cysK' 'yciW' 'ybdN' 'cysC' 'cysB'],['cysN' 'dgcZ' 'fliY' 'cbl'],[],[],[],[],[],[],[],[],[],[],[],[]
cbl and cysB_genes,[],[],[],[],[],[],[],[],[],[],['ssuB'],[],[],[],['ssuC' 'ssuD' 'ssuA' 'tauD'],['tauB'],['tauC'],['tauA' 'ssuE'],[],[]
