,USA300HOU_RS12715
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,6.4607671379
USA300_LAC_U01-Set001_CAMHB_Control_1,7.617758783
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,7.4080305952
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,7.3487469655
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,7.5845354397
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,6.8493419152
USA300_LAC_U01-Set001_CAMHB_Control_2,7.4441004679
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,7.4083116644
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,7.3838750751
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,7.4124609994
USA300_TCH1516_U01-Set000_CAMHB_Control_1,5.8170503165
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,5.9324145919
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,5.6657352408
USA300_LAC_U01-Set001_R10LB_PreCulture_1,7.5481186653
USA300_LAC_U01-Set001_R10LB_PreCulture_2,7.4992362612
USA300_LAC_U01-Set001_R10LB_Control_1,7.9348738352
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,7.7950815759
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,7.8782775398
USA300_LAC_U01-Set001_R10LB_Control_2,7.5303584219
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,7.789211513
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,7.8169287374
USA300_TCH1516_U01-Set000_R10LB_Control_1,7.8330127785
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,7.7398761746
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,7.7217490769
USA300_TCH1516_U01-Set000_R10LB_Control_2,7.7463422685
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,7.7157445722
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,7.637753338
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,6.9254940166
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,6.9908954568
USA300_TCH1516_U01-Set000_CAMHB_Control_2,6.0506512006
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,5.3971206417
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,5.6333898548
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,6.5852971336
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,6.4762538778
USA300_LAC_U01-Set004_CAMHB_Control_1,8.032216208
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,8.1077702671
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,8.0755800553
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,8.3530648499
USA300_LAC_U01-Set004_CAMHB_Control_2,8.279257061100001
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,8.2069898754
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,8.2024202664
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,8.1626433445
USA300_LAC_U01-Set004_R10LB_Control_1,8.3502356205
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,8.233432139
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,8.2887779029
USA300_LAC_U01-Set004_R10LB_Control_2,8.3464409203
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,8.1959865331
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,8.1913825694
USA300_TCH1516_U01-Set003_CAMHB_Control_2,6.0806727981
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,6.4335579894
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,5.8246604765
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,5.5435935888
USA300_TCH1516_U01-Set003_CAMHB_Control_3,6.2205486534
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,6.0432882664
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,5.2908623961
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,5.7060844541
USA300_LAC_ICA-Set001_R10LB_Control_1,7.9722039725
USA300_LAC_ICA-Set001_R10LB_Control_2,7.861773251
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,8.1148185227
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,7.9966982549
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,7.7700193782
