,-0.3069771573448763,-0.2558142977873969,-0.2046514382299175,-0.1534885786724381,-0.10232571911495869,-0.05116285955747929,1.1102230246251565e-16,0.05116285955747951,0.10232571911495891,0.1534885786724383,0.20465143822991771,0.25581429778739717,0.3069771573448765,0.35814001690235586,0.4093028764598353,0.4604657360173148,0.5116285955747941,0.5627914551322735,0.6139543146897529,0.6651171742472324
thresh,-0.33255858712361597,0.33255858712361597,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,92,4028,90,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['sgcB'],[]
