,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,9.380166666666666,0.2010179676877999,3.0,0.0,9.167,1.0,9.5663,2.0,9.4072,,,,,,,,,,
1,LB__LBtran,10.3331,0.16860062277465085,3.0,3.0,10.4898,4.0,10.1547,5.0,10.354800000000001,,,,,,,,,,
2,LB__LBstat,11.459200000000001,0.1224857542737116,3.0,6.0,11.6006,7.0,11.3912,8.0,11.3858,,,,,,,,,,
3,LB__LBGexp,8.8364,0.06729687957104745,3.0,9.0,8.8393,10.0,8.9022,11.0,8.7677,,,,,,,,,,
4,LB__LBGtran,10.54715,0.33014815613599835,2.0,12.0,10.3137,13.0,10.7806,,,,,,,,,,,,
5,LB__LBGstat,10.710433333333333,0.2606093116781008,3.0,14.0,10.7893,15.0,10.4195,16.0,10.9225,,,,,,,,,,
6,Life Cycle__S0,10.499966666666666,0.23557504819766723,3.0,17.0,10.3286,18.0,10.4027,19.0,10.7686,,,,,,,,,,
7,Life Cycle__S1,10.5922,0.10006652787021286,3.0,20.0,10.5547,21.0,10.5163,22.0,10.7056,,,,,,,,,,
8,Life Cycle__S2,10.771366666666667,0.07688278957824893,3.0,23.0,10.8146,24.0,10.8169,25.0,10.6826,,,,,,,,,,
9,Life Cycle__S3,11.2247,0.0035355339059320342,2.0,26.0,11.2222,27.0,11.2272,,,,,,,,,,,,
10,Life Cycle__S4,11.468266666666665,0.3152514921984251,3.0,28.0,11.7393,29.0,11.5432,30.0,11.1223,,,,,,,,,,
11,Life Cycle__S5,11.588266666666668,0.1884987356279437,3.0,31.0,11.4126,32.0,11.5648,33.0,11.7874,,,,,,,,,,
12,Life Cycle__S6,10.145225,1.2869285336467928,8.0,34.0,10.6458,35.0,8.1659,36.0,10.7201,37.0,10.6526,38.0,8.0363,39.0,10.5354,40.0,11.1945,41.0,11.2112
13,Life Cycle__S7,10.6696,0.20476550002380756,3.0,42.0,10.827,43.0,10.4381,44.0,10.7437,,,,,,,,,,
14,Life Cycle__S8,9.6052,0.2027982248443015,2.0,45.0,9.7486,46.0,9.4618,,,,,,,,,,,,
15,Life Cycle__G135,7.9726,0.2860954036680767,2.0,47.0,8.1749,48.0,7.7703,,,,,,,,,,,,
16,Life Cycle__G150,8.461333333333334,0.16823674786839377,3.0,49.0,8.3886,50.0,8.3417,51.0,8.6537,,,,,,,,,,
