,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
58,Stressors__LPh,0.8077238952666667,0.2001268991801686,3.0,134.0,0.7268777310000001,135.0,0.6606671143,136.0,1.0356268405,,,,,,,,,,
59,Stressors__LPhT,2.339537394766667,0.21786397531221466,3.0,137.0,2.5745378966,138.0,2.1442824987,139.0,2.299791789,,,,,,,,,,
60,Stressors__SMMPr,1.8523193241666667,0.20852417872914067,3.0,140.0,1.6126102816999999,141.0,1.9918465253000002,142.0,1.9525011655000002,,,,,,,,,,
61,Stressors__HiTm,2.3769485581666667,0.5805610083647879,3.0,143.0,2.2267856043,144.0,3.0178386599,145.0,1.8862214103000001,,,,,,,,,,
62,Stressors__LoTm,2.4818739361333333,0.18533168674263298,3.0,146.0,2.2685800435,147.0,2.6035914045,148.0,2.5734503604,,,,,,,,,,
63,Stressors__HiOs,1.1368063552,0.18164035351352012,3.0,149.0,1.0340925707,150.0,1.3465318898,151.0,1.0297946051,,,,,,,,,,
64,Stressors__BMM,3.0154724529000005,0.5612892087511144,3.0,152.0,2.6261965238,153.0,2.7613412517,154.0,3.6588795832,,,,,,,,,,
65,Stressors__Heat,5.093038153933333,0.8008793758694561,3.0,155.0,4.5046344677,156.0,4.769385968,157.0,6.0050940261,,,,,,,,,,
66,Stressors__Cold,-0.016675133033333345,0.6820904469317287,3.0,158.0,-0.5766584327000001,159.0,-0.2163306513,160.0,0.7429636849,,,,,,,,,,
67,Stressors__Etha,6.024362292866666,0.8845774010078227,3.0,161.0,5.6016201714000005,162.0,7.0409935615,163.0,5.4304731457,,,,,,,,,,
68,Stress Time Course__SMM,1.9407462251666665,0.22535988175150953,3.0,164.0,2.1977105774,165.0,1.7767103212,166.0,1.8478177769,,,,,,,,,,
69,Stress Time Course__Salt,3.0112055912666666,0.12139945483006825,3.0,167.0,3.1020457141,168.0,3.0582456926,169.0,2.8733253671,,,,,,,,,,
70,Stress Time Course__Mt0,2.04163082625,0.5708126190965157,2.0,170.0,2.4452563,171.0,1.6380053525,,,,,,,,,,,,
71,Stress Time Course__M0t45,3.0026720658,0.40470381394934557,3.0,172.0,3.0997240723,173.0,2.5582662095,174.0,3.3500259156,,,,,,,,,,
72,Stress Time Course__M0t90,5.0254909109999994,1.8374864530850084,3.0,175.0,6.4416346035,176.0,2.9491138185,177.0,5.685724311,,,,,,,,,,
73,Stress Time Course__M40t45,3.2642450563666667,0.4858292184903449,3.0,178.0,3.6891006628,179.0,3.3690763189,180.0,2.7345581874000002,,,,,,,,,,
74,Stress Time Course__M40t90,3.709000737666667,0.7114901322452651,3.0,181.0,4.2948345672,182.0,2.9172679737,183.0,3.9148996721,,,,,,,,,,
75,Stress Time Course__dia0,2.5159879825,0.20702545956863397,3.0,184.0,2.3063425421,185.0,2.5213313938,186.0,2.7202900116,,,,,,,,,,
76,Stress Time Course__dia5,5.670423400133334,0.46332278367783003,3.0,187.0,5.3063066641,188.0,6.1919405341000004,189.0,5.5130230022,,,,,,,,,,
77,Stress Time Course__dia15,5.9980650048,1.828898493154819,3.0,190.0,7.8764529506,191.0,5.8947022003,192.0,4.2230398635,,,,,,,,,,
78,Stressors__Diami,6.315825525400001,0.35575712349856337,3.0,193.0,6.7265010033,194.0,6.1189948311,195.0,6.1019807418,,,,,,,,,,
79,Stressors__Paraq,3.0848019634333332,0.868431212342217,3.0,196.0,3.066993748,197.0,2.2254118116,198.0,3.9620003307,,,,,,,,,,
80,Stressors__H2O2,5.3212483056333335,0.6367633362064948,3.0,199.0,5.1252941503,200.0,4.8054917089,201.0,6.0329590577,,,,,,,,,,
81,Stressors__Oxctl,2.0770609611333337,0.387410362696913,3.0,202.0,2.5197598595,203.0,1.8000333909,204.0,1.9113896330000002,,,,,,,,,,
82,Carbon Transition__GM-0.1,1.1080729136666667,0.522391448801005,3.0,205.0,1.2983137935,215.0,0.5172215674,225.0,1.5086833801,,,,,,,,,,
83,Carbon Transition__GM-0.2,1.545270058,0.6514659182221151,3.0,206.0,2.1011257125,216.0,1.7062912154,226.0,0.8283932461,,,,,,,,,,
84,Carbon Transition__GM+5,1.6591087779,0.2759638990545993,3.0,207.0,1.4610857055,217.0,1.9743290574,227.0,1.5419115708,,,,,,,,,,
85,Carbon Transition__GM+15,2.1508604865666667,0.4871921379247879,3.0,208.0,1.7806586225,219.0,2.70279805,229.0,1.9691247872000002,,,,,,,,,,
86,Carbon Transition__GM+25,1.1666275549,0.9273573965947975,3.0,209.0,0.22638408710000002,220.0,1.1929605925,230.0,2.0805379851,,,,,,,,,,
87,Carbon Transition__GM+45,2.1155575220333334,0.7454940921112977,3.0,210.0,1.3568221366,221.0,2.1427861761,231.0,2.8470642534,,,,,,,,,,
88,Carbon Transition__GM+60,1.7803427406,0.5978624305276093,3.0,211.0,1.3480355398000001,222.0,1.5303715198,232.0,2.4626211622,,,,,,,,,,
89,Carbon Transition__GM+90,1.6902299827,0.2863045263155128,3.0,212.0,1.5481322789,223.0,1.5027706844000002,233.0,2.0197869848,,,,,,,,,,
90,Carbon Transition__GM+120,2.43810778945,0.212670565961277,2.0,213.0,2.5884885887999998,234.0,2.2877269901,,,,,,,,,,,,
91,Carbon Transition__GM+150,0.37316153383333334,0.7734038541197898,3.0,214.0,1.0229589728,224.0,-0.4822802921,235.0,0.5788059208,,,,,,,,,,
92,Carbon Transition__GM+10,2.4636688086,0.500342913847212,2.0,218.0,2.8174646759,228.0,2.1098729413,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,1.7548329294333334,0.2242129412803886,3.0,236.0,1.7245942633,244.0,1.9926306411999999,254.0,1.5472738838,,,,,,,,,,
94,Carbon Transition__MG+5,2.048711769866667,0.3471393741598033,3.0,237.0,2.3091105835,246.0,2.1824253951,256.0,1.654599331,,,,,,,,,,
95,Carbon Transition__MG+10,1.6567769376666668,0.5272974667095204,3.0,238.0,1.0620692481,247.0,1.8410613729,257.0,2.067200192,,,,,,,,,,
96,Carbon Transition__MG+15,1.5513490892333335,0.21926972034883155,3.0,239.0,1.2984799092000001,248.0,1.6888332767,258.0,1.6667340818,,,,,,,,,,
97,Carbon Transition__MG+25,1.4684126683,0.8945931261185489,3.0,240.0,0.5030909995,249.0,2.2695266674,259.0,1.6326203380000002,,,,,,,,,,
98,Carbon Transition__MG+45,1.6619124629666666,0.5072146495243312,3.0,241.0,1.209887556,250.0,2.2104490447,260.0,1.5654007882,,,,,,,,,,
99,Carbon Transition__MG+120,2.8152980699000003,0.38452214909530597,3.0,242.0,2.9068261942999998,253.0,2.3932704897,263.0,3.1457975257,,,,,,,,,,
100,Carbon Transition__MG+150,1.48923533325,0.5685495087112431,2.0,243.0,1.0872101202,264.0,1.8912605463,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,2.0677449216,0.38685056667252343,2.0,245.0,1.7942002626,255.0,2.3412895806,,,,,,,,,,,,
102,Carbon Transition__MG+60,1.4966634202,0.6746998683840035,2.0,251.0,1.9737482724,261.0,1.019578568,,,,,,,,,,,,
103,Carbon Transition__MG+90,1.7363233612500002,0.19473773044423986,2.0,252.0,1.5986229915,262.0,1.874023731,,,,,,,,,,,,
