,29
LBexp_1,2.0992261462
LBexp_2,3.226365195
LBexp_3,3.4435166068
LBtran_1,4.8415542697
LBtran_2,2.027178694
LBtran_3,3.2912391818
LBstat_1,3.0251059556
LBstat_2,3.1541271667
LBstat_3,3.6206444175
LBGexp_1,0.8747659418
LBGexp_2,1.0600644497
LBGexp_3,1.3221931156
LBGtran_2,4.8182252272
LBGtran_3,3.4937575807
LBGstat_1,2.0085025457
LBGstat_2,3.9594176333
LBGstat_3,5.2173753925
S0_1,-1.2267179539
S0_2,1.0276930189
S0_3,1.2543740387
S1_1,0.3342458669
S1_2,0.8459834199
S1_3,0.9157824744
S2_1,0.1335869896
S2_2,-0.7669616887
S2_3,-0.6243761981
S3_1,-1.0607159393
S3_2,-1.1853183675
S4_1,-0.33660849130000003
S4_2,0.3701873361
S4_3,1.6048077394
S5_1,9.0231060894
S5_2,12.2324485127
S5_3,10.1419476738
S6_1,46.6518305928
S6_2,52.6669880898
S6_3,45.2742361448
S6/t_1,44.6025863597
S6/t_2,45.2263950195
S6_4,34.098925673
S6_5,35.0895525518
S6_6,31.8244376589
S7_4,30.5527221394
S7_5,30.7990171394
S7_6,26.4838180167
S8_4,30.259245015
S8_5,29.4515574348
G135_1,3.061796262
G135_3,3.4621182945
G150_1,3.9673765659
G150_2,4.1307225086
G150_3,3.730983108
G180_1,2.9020222681
G180_2,3.5674821586
G180_3,3.6339686233
C30_1,2.8366709744
C30_2,2.6510432084
C90_1,5.8008048899
C90_2,4.9517754716999995
BI_1,4.3027224332
BI_2,3.9834753959
BC_2,2.6783883814
BC/t_1,4.6056150786
BC/t_2,4.7853383772
BC_1,5.0507884257
Sw_1,5.8059629639
Sw_2,3.9952680575
BT_1,17.0765314507
BT_2,17.3958719616
B36_1,6.0569839189
B36_2,6.0566756776
B60_1,2.6043088396
B60_2,1.2903470328
M9exp_1,-0.3530517019
M9exp_2,0.0425475644
M9exp_3,0.3105041375
M9tran_1,2.2900928218
M9tran_2,1.7582277126
M9tran_3,1.9042060247
M9stat_1,5.6405222994
M9stat_2,6.4247305174000005
M9stat_3,6.0114269935
M+G_1,1.9026215425
M+G_2,1.0040903923
M+G_3,1.0327649933
Glu_1,2.0411438879
Glu_2,2.1018764399
Glu_3,1.4808776532
Fru_1,2.7033920254
Fru_2,1.8218711991
Fru_3,1.80997774
Mal_1,1.9712264475
Mal_2,1.422981665
Mal_3,1.1649025928
G+S_2,4.7780362955
G+S_3,7.4496371439
Pyr_1,2.4347228846
Pyr_2,5.9015700603
Pyr_3,6.1171581237
Gly_1,0.4985931489
Gly_2,0.054038242300000004
Gly_3,2.3784873216999998
Glucon_1,3.3684911935
Glucon_2,1.9540442762999999
Glucon_3,3.9857985263
aero_1,2.7581168679
aero_2,1.1914108142
aero_3,0.5240327553
nit_1,7.9919418206
nit_2,2.7335959604
nit_3,2.9862737114
ferm_1,7.4762883828
ferm_2,2.5000872111
ferm_3,2.4086061587
T-5.40H_1,1.3250007688
T-4.40H_1,1.9526649868
T-3.40H_1,1.794331227
T-2.40H_1,1.7562815542
T-1.40H_1,1.7614691714
T-1.10H_1,1.2814532606
T-0.40H_1,0.5667733764
T0.0H_1,-0.098658405
T0.30H_1,-0.7242173464
T1.0H_1,-0.6114898399
T1.30H_1,1.320120894
T2.0H_1,2.7354560449000003
T2.30H_1,-0.4957678666
T3.0H_1,0.1970496129
T3.30H_1,0.7587465539
T4.0H_1,-0.015488997000000001
T5.0H_1,2.0052682876
HPh_1,0.8899445595000001
HPh_2,0.8792409086
HPh_3,0.6632046392000001
LPh_1,0.7268777310000001
LPh_2,0.6606671143
LPh_3,1.0356268405
LPhT_1,2.5745378966
LPhT_2,2.1442824987
LPhT_3,2.299791789
SMMPr_1,1.6126102816999999
SMMPr_2,1.9918465253000002
SMMPr_3,1.9525011655000002
HiTm_1,2.2267856043
HiTm_2,3.0178386599
HiTm_3,1.8862214103000001
LoTm_1,2.2685800435
LoTm_2,2.6035914045
LoTm_3,2.5734503604
HiOs_1,1.0340925707
