,PSPTOB0068
SRX1828913,0.0544842137
SRX1828914,-0.11323577700000001
SRX1828915,-0.0891419326
SRX1828916,-0.30715822940000004
SRX1828917,0.0346577189
SRX1828918,0.0495318578
SRX3983989,0.3544308572
SRX3983990,0.2252938392
SRX3983993,0.210897259
SRX3983994,0.23148186410000002
SRX3983995,0.1888939845
SRX3983996,0.180965494
SRX3983997,0.1806152047
SRX3983998,-0.1117965181
SRX3983999,0.25204151880000003
SRX3984000,0.2623223316
SRX3984001,0.3993290493
SRX3984002,0.47416091050000003
SRX3984003,0.5173123861
SRX3984004,0.2735443828
SRX3984005,0.26032718390000004
SRX3984006,0.7511709229
SRX3984007,0.2320821334
SRX3984008,0.3042455938
SRX3984009,0.2866548229
SRX3984010,0.6065006456
SRX3984011,0.22639333900000003
SRX3984012,0.3111444471
SRX3984013,0.3214549886
SRX3984014,0.23091853440000001
SRX3984015,0.3093332491
SRX3984016,0.4624342052
SRX3984017,0.4365859489
SRX3984019,0.2014288082
SRX3984020,0.44695881800000004
SRX3984021,0.7305668545
SRX3984022,0.3346106203
SRX3984023,0.0348471152
SRX3984024,0.1980814756
SRX3984025,0.22487939040000002
SRX3984026,0.6657289562
SRX3984027,0.42717548040000003
SRX3984028,0.0221389396
SRX3984029,0.2799489324
SRX3984031,0.7050224414
SRX3984032,0.7666548622
SRX3984034,0.026297337100000002
SRX3984035,-0.2609081547
SRX3984036,0.7981782075
SRX3984037,0.8497175194000001
SRX3984038,1.0477340829
SRX3984039,1.0826948784
SRX3984040,0.5868709293000001
SRX3984041,0.9902949701
SRX3984042,0.3328857536
SRX3984043,-0.18471012450000002
SRX3984045,-0.1620614138
SRX3984046,0.028024385800000003
SRX3984047,1.0931714768
SRX3984048,0.5961356735000001
SRX3984049,0.8262143644000001
SRX3984050,0.3414175145
SRX3984051,0.8563349762
SRX3984052,0.2181748117
SRX3984056,0.6303420312
SRX3984057,0.9192402791000001
SRX3984058,0.7703154332000001
SRX3984059,-0.0563726643
SRX3984061,0.1370823955
SRX3984062,0.1153407121
SRX3984063,0.3565388124
SRX3984064,0.4009865246
SRX3984065,0.2594029449
SRX3984066,0.5824671941
SRX3984067,0.0642135611
SRX3984068,0.5048926047
SRX3984069,0.2284876814
SRX3984070,0.6184526409000001
SRX3984071,0.4395630794
SRX3984073,0.2491815293
SRX3984074,0.3461320344
SRX3984077,0.2425268408
SRX3984078,0.5328312836
SRX3984079,0.3118193334
SRX3984080,-0.0891688382
SRX3984082,0.24619519010000002
SRX3984084,0.9921936006000001
SRX6997963,0.475471195
SRX6997964,-0.6725920064
SRX6997965,-0.7110327363000001
SRX6997967,1.0050414623
SRX6997968,0.0151674024
SRX6997969,-0.5274831801000001
SRX6997971,-1.4805126573
SRX6997972,0.4396984123
SRX6997973,0.0477545609
SRX3159100,0.6788480155000001
SRX3159101,0.2632094834
SRX3159102,0.3873279149
SRX3159103,-1.3293854138
SRX3159000,0.7604472705
SRX3159001,0.0431302922
SRX3159002,-1.1782998550000001
SRX3159003,-1.1782998550000001
SRX3159004,0.3164387872
SRX3159005,-1.1782998550000001
SRX3159006,1.4188490458
SRX3159007,-0.1354167335
SRX3159008,-1.1782998550000001
SRX3159009,0.9515823976000001
SRX3159010,1.0213084158
