,USA300HOU_RS13255
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,5.4149871499
USA300_LAC_U01-Set001_CAMHB_Control_1,5.0908356918
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,5.48018078
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,5.222503026
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,5.3265292075
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,5.1410035263000005
USA300_LAC_U01-Set001_CAMHB_Control_2,5.5525471397
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,5.296376137
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,4.8224771527
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,5.4278284285
USA300_TCH1516_U01-Set000_CAMHB_Control_1,4.9679438877
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,5.2517028917
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,5.3470302082
USA300_LAC_U01-Set001_R10LB_PreCulture_1,4.9951025223
USA300_LAC_U01-Set001_R10LB_PreCulture_2,4.9144854824
USA300_LAC_U01-Set001_R10LB_Control_1,4.7238341793
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,4.7535397064
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,5.2749197888
USA300_LAC_U01-Set001_R10LB_Control_2,4.4664132542
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,4.4579247777
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,4.8092729192
USA300_TCH1516_U01-Set000_R10LB_Control_1,4.3617656792
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,4.9241400603
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,5.2506909284
USA300_TCH1516_U01-Set000_R10LB_Control_2,4.944874714
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,4.8925964953
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,5.0527617837
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,4.7906522538
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,4.5139967927
USA300_TCH1516_U01-Set000_CAMHB_Control_2,4.7345456557
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,5.1648787028
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,5.0880774257
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,5.5862188274
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,5.5208280642
USA300_LAC_U01-Set004_CAMHB_Control_1,5.3250604331
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,5.6253324363
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,5.6891544262
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,6.9901242038
USA300_LAC_U01-Set004_CAMHB_Control_2,5.4186660416
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,5.5374138293
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,5.6971052765
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,6.8211807304
USA300_LAC_U01-Set004_R10LB_Control_1,4.9586278408
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,5.0598858678
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,5.2970711045
USA300_LAC_U01-Set004_R10LB_Control_2,4.7718375282
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,4.9761738033
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,4.6583063791
USA300_TCH1516_U01-Set003_CAMHB_Control_2,5.4848424956
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,5.7577327679
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,4.9403371295
