,b3423_1
ompr__bw_delompr_nacl__2,1.4496828356
minspan__wt_ade__1,6.7056347903999995
minspan__wt_glc__1,5.0391452241
minspan__wt_glc__2,5.4407419462
minspan__wt_glc__3,6.0302714521
minspan__wt_glc__4,5.2971960135
minspan__wt_glc_anaero__1,4.7619815051
minspan__wt_glc_anaero__2,0.0
minspan__wt_trp__1,5.7689763343
minspan__bw_delcra_glc__1,6.0529923487
minspan__bw_delcra_glc__2,6.1380049871
minspan__bw_delcra_trp__1,6.0083728709
minspan__bw_delmntr__1,5.8785234555
minspan__bw_delnac_ade__1,6.809015548
minspan__bw_delnac_glc__1,6.1061186599
cra_crp__wt_ac__1,1.1826976653
cra_crp__wt_ac__2,1.7123080202
cra_crp__wt_fru__1,0.0
cra_crp__wt_fru__2,0.0
cra_crp__delcra_ac__1,0.0
cra_crp__delcra_ac__2,1.4282434819
cra_crp__delcra_fru__1,2.0642993223
cra_crp__delcra_fru__2,1.9100454916
cra_crp__delcra_glc__1,1.1905890532
cra_crp__delcra_glc__2,1.1158436749
rpoB__wt_031__1,0.0
rpoB__wt_044__1,0.0
rpoB__wt_lb__1,0.0
rpoB__wt_lb__2,0.0
rpoB__rpoBE546V_031__1,2.9404266685
rpoB__rpoBE546V_044__1,1.0648254777
rpoB__rpoBE546V_lb__1,0.0
rpoB__rpoBE546V_lb__2,0.0
rpoB__rpoBE546V_glc__1,4.2124245062
rpoB__rpoBE672K_glc__1,0.0
rpoB__rpoBE672K_glc__2,0.0
rpoB__rpoBE672K_lb__1,0.0
rpoB__rpoBE672K_lb__2,0.0
crp__wt_fru__1,3.5627976168
crp__wt_glyc__1,3.5830457192000003
crp__wt_glyc__2,4.9595273954
crp__delar1_glyc__1,0.0
crp__delar1_glyc__2,0.0
crp__delar1ar2_glyc__1,0.0
crp__delar1ar2_glyc__2,0.0
crp__delar1ar2_glyc__3,0.0
crp__delar2_glyc__1,0.0
crp__delar2_glyc__2,0.0
crp__delar2_glyc__3,0.0
crp__delcrp_fru__1,0.0
crp__delcrp_fru__2,0.0
crp__delcrp_fru__3,0.0
crp__delcrp_glc__1,0.0
crp__delcrp_glc__2,0.0
crp__delcrp_glc__3,0.0
crp__delcrp_glyc__1,0.0
crp__delcrp_glyc__2,0.0
crp__delcrp_glyc__3,0.0
glu__glu_ale3__1,3.0935443156
glu__glu_ale4__1,3.4446333563
glu__glu_ale5__1,3.6086267361
glu__glu_ale6__1,1.8738213613
glu__glu_ale8__1,3.0887403589
glu__glu_ale9__1,2.4377307445
glu__glu_ale10__1,3.2054819989
42c__wt_42c__1,0.0
42c__42c_ale1__1,3.9366895812
42c__42c_ale2__1,3.5655065406
42c__42c_ale3__1,3.9034737322
42c__42c_ale4__1,2.2242663542
42c__42c_ale5__1,4.0373220159
42c__42c_ale6__1,5.0251368529
42c__42c_ale8__1,2.8201510103
42c__42c_ale9__1,3.120740478
42c__42c_ale10__1,2.9234977327
ssw__wt_ac__1,2.9636438209
ssw__wt_glc__1,5.3853177693
ssw__wt_glyc__1,3.8181609896
ssw__wt_xyl__1,2.9991059262
ssw__glc_ale1__1,0.0
ssw__glc_ale2__1,0.0
ssw__glc_ale3__1,0.0
ssw__glyc_ale1__1,0.0
ssw__glyc_ale2__1,0.0
ssw__xyl_ale1__1,4.0975374707
ssw__xyl_ale2__1,5.064622851
ssw__xyl_ale3__1,5.0328153069
ssw__glc_ac_ac2__1,4.9505399113
ssw__glc_ac_glc1__1,0.0
ssw__glc_ac_glc2__1,4.454939013
ssw__glc_glyc_glc__1,4.3487312334
ssw__glc_glyc_glyc__1,3.1846408978
ssw__glc_xyl_glc__1,5.0636022872
ssw__glc_xyl_xyl__1,4.8847552139
pgi__glu4_delpgi__1,4.2536210528
pgi__pgi_ale1__1,3.7350897682
pgi__pgi_ale2__1,0.0
pgi__pgi_ale3__1,3.8553010645
pgi__pgi_ale5__1,3.5535146651
pgi__pgi_ale6__1,5.0301005574
pgi__pgi_ale7__1,3.4365554796
pgi__pgi_ale8__1,3.5976091624
ica__wt_glc__1,0.9260239987000001
ica__wt_glc__2,2.2510466990999998
ica__wt_glc__3,2.8189757035
ica__wt_glc__4,2.0817003618
ica__arg_sbt__1,1.4682754284000001
ica__arg_sbt__2,0.9719818361
ica__cytd_rib__1,0.0
ica__cytd_rib__2,1.9482447401
ica__gth__1,2.0093383462
ica__gth__2,3.1989554775
ica__leu_glcr__1,3.060072492
ica__leu_glcr__2,1.5512600317
ica__met_glc__1,0.0
ica__met_glc__2,1.0165612236
ica__no3_anaero__1,2.0082118266
ica__no3_anaero__2,1.3489089375
ica__phe_acgam__1,0.0
ica__phe_acgam__2,0.0
ica__thm_gal__1,0.0
ica__thm_gal__2,1.4480357624
ica__tyr_glcn__1,2.4584633483
ica__tyr_glcn__2,2.775428479
ica__ura_pyr__1,2.913943108
ica__ura_pyr__2,0.0
ica__wt_glc__5,2.5519599212
ica__wt_glc__6,2.0021195189
ica__bw_delpurR_cytd__1,1.2925520618
ica__bw_delpurR_cytd__2,0.0
ica__ade_glc__1,0.0
ica__ade_glc__2,1.3741427458
ytf__wt_glc__1,1.5615457479
ytf__wt_glc__2,2.1252965632
ytf__delyafC__1,1.6834465225000002
ytf__delyafC__2,1.0890662092
ytf__delyeiE__1,1.2176620866
ytf__delyeiE__2,2.4154415459000003
ytf__delyiaJ__1,0.973124403
ytf__delyiaJ__2,1.0183207542
ytf__delyieP__1,2.5160713914
ytf__delyieP__2,2.444094245
ytf__wt_ph5__1,1.8219078631
ytf__wt_ph5__2,2.6658716542
ytf__wt_ph8__1,3.2980763999000002
ytf__wt_ph8__2,0.0
ytf__delybaO__1,1.6995945952
ytf__delybaO__2,2.0059555948
ytf__delybaQ__1,2.4618929079000003
ytf__delybaQ__2,1.7829840776
ytf__delybiH__1,1.1113577652
ytf__delybiH__2,1.8106376673
ytf__delydcI_ph5__1,2.3325928309
ytf__delydcI_ph5__2,2.4975724338
ytf__delydcI_ph8__1,1.7743167025000002
ytf__delydcI_ph8__2,0.0
ytf__delyddM__1,3.3427181253000002
ytf__delyddM__2,2.4323126495
ytf__delyheO__1,2.1081950202
ytf__delyheO__2,1.2376676148
fps__bw_glc__1,2.2626607195
fps__bw_glc__2,0.0
fps__fps_thrA_ale1__1,3.1385322265
fps__fps_thrA_ale1__2,3.1727950675
fps__fps_thrA_ale2__1,1.8700587812
fps__fps_thrA_ale2__2,2.398839679
fps__fps_serB_ale1__1,2.120036198
fps__fps_serB_ale1__2,2.4960595996
fps__fps_serB_ale4__1,3.5033865886
fps__fps_serB_ale4__2,1.3479207496
fps__fps_ptsI_ale1__1,2.1660987809
fps__fps_ptsI_ale1__2,1.9900244547
fps__fps_ptsI_ale3__1,3.0267927115
fps__fps_ptsI_ale3__2,2.3448464971
pal__lyx_ale2_f6__1,3.378982031
pal__lyx_ale2__1,3.9361113368
pal__lyx_ale2__2,2.7628229664
pal__lyx_ale4__1,3.9361113368
pal__lyx_ale4__2,2.7628229664
pal__5drib_ale10_f18__1,4.7533791645
pal__5drib_ale10_f18__2,5.1200528778
pal__5drib_ale10__1,2.8212606993
pal__arab_ale14_f9__1,4.2855695281
pal__arab_ale14_f9__2,5.06415306
pal__arab_ale14__1,3.4855155951
pal__arab_ale14__2,3.9191675186
pal__arab_ale16__1,5.1562210741
pal__arab_ale16__2,4.6531115291
pal__tartr_ale26_f10__1,5.2472082659
pal__tartr_ale26_f10__2,4.7711304744
pal__tartr_ale26__1,4.3060356137
pal__tartr_ale26__2,3.8067437271999998
pal__tartr_ale28_f10__1,4.7619102096
pal__tartr_ale28_f10__2,5.2103397544
pal__tartr_ale28__1,2.160250675
pal__tartr_ale28__2,4.8170948847
efeU__delmenFentC_citr__1,2.5592812099
efeU__delmenFentC_citr__2,0.0
efeU__delmenFentC__1,1.1645665275
efeU__delmenFentC__2,0.0
efeU__menFentC_ale39__1,1.6197911010000001
efeU__menFentC_ale39__2,1.3954779073
efeU__menFentC_ale29__1,0.0
efeU__menFentC_ale29__2,1.4550444708999999
efeU__menFentC_ale30__1,2.3233273351
efeU__menFentC_ale30__2,2.7801091797
efeU__menFentCubiC_ale36__1,0.0
efeU__menFentCubiC_ale36__2,2.1369977769
efeU__menFentCubiC_ale37__1,2.5273162128999997
efeU__menFentCubiC_ale37__2,2.3611320225
efeU__menFentCubiC_ale38__1,2.8719006767
efeU__menFentCubiC_ale38__2,1.2072144495
