,Value,list
TF,TurA,
reg_genes,227,"['PP_4972' 'benK' 'cusA' 'PP_4819' 'PP_4662' 'sahR' 'PP_3790' 'PP_3035'
 'PP_3328' 'PP_3824' 'gcvH-I' 'PP_2972' 'folA' 'PP_2724' 'PP_3784' 'allA'
 'PP_4770' 'PP_3535' 'xdhA' 'PP_4448' 'PP_1532' 'PP_4074' 'mmsB' 'acsA-I'
 'PP_4435' 'PP_4080' 'PP_4585' 'PP_5042' 'PP_2159' 'sfsA' 'PP_3639'
 'PP_1374' 'PP_3800' 'PP_4628' 'PP_5342' 'yehX' 'PP_0411' 'infA' 'PP_4094'
 'exbD' 'PP_4071' 'hisC' 'turB' 'PP_3822' 'PP_5382' 'aspC' 'PP_3680'
 'PP_3708' 'infB' 'PP_3406' 'puuE' 'pycA' 'metK' 'PP_3690' 'PP_3785'
 'xdhB' 'PP_3636' 'PP_3155' 'PP_4721' 'pyrE' 'PP_4270' 'hcpC-I' 'PP_3025'
 'sohB' 'PP_0345' 'PP_3789' 'PP_2731' 'tssM1' 'rpiA' 'PP_4752' 'PP_5244'
 'PP_3835' 'purD' 'nfuA' 'PP_4795' 'PP_3289' 'hcp1' 'PP_3780' 'nusA'
 'PP_2947' 'benB' 'dnaJ' 'PP_3994' 'PP_4732' 'PP_4918' 'fliF' 'PP_4468'
 'PP_2370' 'PP_3779' 'PP_3788' 'PP_2185' 'PP_3693' 'PP_4467' 'rpoD'
 'PP_3782' 'dapB' 'PP_1659' 'PP_2828' 'PP_2379' 'PP_4599' 'recC' 'purK'
 'PP_0700' 'purA' 'rbbA' 'arcC' 'pcaH' 'hisZ' 'PP_3798' 'tdcG-II'
 'PP_3776' 'PP_0536' 'hisP' 'phoB' 'PP_3787' 'hemB' 'glgA' 'ftsY'
 'PP_3806' 'PP_3699' 'aqpZ' 'cobW' 'PP_3105' 'PP_3810' 'PP_4271' 'pgm'
 'metF' 'opdB' 'phnN' 'PP_3637' 'PP_0578' 'PP_4943' 'PP_4069' 'modB'
 'ligB' 'hcpC-II' 'PP_3132' 'carA' 'PP_5236' 'PP_3471' 'PP_3706' 'PP_3046'
 'PP_4424' 'PP_0661' 'PP_3291' 'PP_3106' 'PP_3486' 'PP_3707' 'folP'
 'PP_0588' 'arcD-I' 'PP_1159' 'PP_3232' 'PP_3595' 'PP_3761' 'PP_2041'
 'ynfM' 'PP_3781' 'PP_3777' 'uppP' 'PP_3110' 'PP_2950' 'nuoJ' 'PP_3107'
 'PP_3536' 'smc' 'PP_4513' 'PP_4886' 'PP_3704' 'PP_3248' 'PP_3808'
 'PP_3484' 'PP_3984' 'metH' 'PP_3694' 'ydiJ' 'PP_3430' 'cobN' 'PP_3775'
 'PP_1548' 'PP_3677' 'PP_3444' 'PP_3732' 'PP_4781' 'PP_2948' 'csoR' 'betB'
 'gcvP-I' 'PP_0051' 'PP_3443' 'moaB-II' 'rplW' 'PP_5358' 'PP_4073' 'thrS'
 'PP_5238' 'PP_3898' 'PP_4921' 'allE' 'PP_2873' 'PP_0767' 'pucL' 'aceK'
 'PP_3102' 'PP_3760' 'rplT' 'PP_4582' 'mexB' 'ligA' 'amaA' 'pydP' 'lon-II'
 'syrB' 'PP_5002' 'PP_4047' 'PP_2575' 'sdaC' 'PP_3849' 'proC' 'PP_1864'
 'PP_3678' 'PP_4447']"
comp_genes,9,['dnaK' 'groS' 'hslU' 'groL']
both_genes,5,['hslV' 'lon-I' 'grpE' 'htpG' 'ibpA']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
