,A,TurA
Aromatic:Coumarate:2.0,-0.1596131831118848,-0.2648384000000003
Aromatic:Coumarate:3.0,-3.321819600131046,-0.6033600200000002
Aromatic:Coumarate+ferulate:1.0,-4.420924520789515,-0.7595593800000007
Aromatic:Coumarate+ferulate:2.0,-3.688250289849244,-0.8288645600000013
Aromatic:Coumarate+ferulate:3.0,-6.128711508203062,-0.6067542200000009
Aromatic:Ferulate:1.0,-7.361019103969802,-1.0357191500000005
Aromatic:Ferulate:2.0,-5.677187792475821,-0.9049331600000006
Aromatic:Ferulate:3.0,-6.500614496000847,-0.4282439400000015
Aromatic:Glucose:1.0,-0.0085845025134011,0.1895207799999987
Aromatic:Glucose:2.0,-2.538184155419558,-0.3540977300000012
Aromatic:Glucose:3.0,2.546768657494533,0.1645769499999989
Bioreactor1:24h:1.0,-1.6150995641849002,-0.2590549210000006
Bioreactor1:24h:2.0,1.6150995647972923,0.2590549210000006
Bioreactor2:S_0min:1.0,-0.566027949423125,0.3852721333333324
Bioreactor2:S_15min:1.0,-6.422223155890343,0.4753084333333319
Bioreactor2:P1_15min:1.0,-5.787381230345172,0.455315483333333
Bioreactor2:P3_15min:1.0,-4.943614603126904,0.6230868233333329
Bioreactor2:P5_15min:1.0,-4.6746332723227,0.1744051533333319
Bioreactor2:S_1h:1.0,-1.8664083874694173,0.6368535833333322
Bioreactor2:S_3h:1.0,-0.9073258138313144,0.7571845133333337
Bioreactor2:S_9h:1.0,0.7140506415104881,-0.1232889566666664
Bioreactor2:S_25h:1.0,-0.1063820428070557,0.3945223433333336
Bioreactor2:P1_25h:1.0,0.060589542396014,0.204835693333333
Bioreactor2:P3_25h:1.0,0.1700339208395969,0.8310919233333323
Bioreactor2:P5_25h:1.0,1.0600291230656431,-1.052453166666668
Bioreactor2:S_0min:2.0,1.7333443068713803,-0.7927845466666668
Bioreactor2:S_15min:2.0,-6.663119160789698,-1.2072848966666676
Bioreactor2:P1_15min:2.0,-6.602584123548546,-0.3234887166666667
Bioreactor2:P3_15min:2.0,-6.39617109380362,-0.4405342466666671
Bioreactor2:P5_15min:2.0,-6.003306940818342,-0.2499039566666674
Bioreactor2:S_1h:2.0,-1.7669993763330758,0.2970312733333333
Bioreactor2:S_3h:2.0,-0.4010366365725922,0.007830273333333
Bioreactor2:S_9h:2.0,-0.5026812207439335,-0.1342722466666668
Bioreactor2:S_25h:2.0,0.2027528020893457,-0.513132696666668
Bioreactor2:P1_25h:2.0,0.2757767485723281,0.0915890833333321
Bioreactor2:P3_25h:2.0,1.2535332029100517,0.4527807933333321
Bioreactor2:P5_25h:2.0,1.3384852341352362,-0.5875837266666668
Bioreactor2:S_0min:3.0,-1.167316356653714,0.4075124133333325
Bioreactor2:S_15min:3.0,-8.080996907213269,0.2808190233333327
Bioreactor2:P1_15min:3.0,-7.95572116945691,0.1851920433333322
Bioreactor2:P3_15min:3.0,-6.197970906141591,0.1795523533333334
Bioreactor2:P5_15min:3.0,-6.483049824342088,0.4499290433333325
Bioreactor2:S_1h:3.0,-2.5561658314646194,0.6462317033333331
Bioreactor2:S_3h:3.0,-1.2950153111272789,0.5566977633333323
Bioreactor2:S_9h:3.0,-0.5247343177042927,0.5967399033333329
Bioreactor2:S_25h:3.0,-0.8242566650789276,0.4290863833333329
Bioreactor2:P1_25h:3.0,0.7221464576853062,-0.3157286466666669
Bioreactor2:P3_25h:3.0,1.071527142564188,0.5290846233333326
Bioreactor2:P5_25h:3.0,0.169278367973443,-0.0907747266666678
Carbon:Citrate:1.0,-4.952471233898593,-0.283451415
Carbon:Citrate:2.0,-4.502651685005759,-0.4454039850000004
Carbon:Citrate:3.0,-4.939872184334073,0.1763247949999993
Carbon:Ferulate:1.0,-6.198964152463038,0.3571678350000002
Carbon:Ferulate:2.0,-6.250583289962359,0.770116625
Carbon:Ferulate:3.0,-5.572404913673723,0.3149911049999989
Carbon:Glucose:1.0,-1.1361164212894166,0.1640226049999995
Carbon:Glucose:2.0,1.136116421164903,-0.1640226049999995
Carbon:Serine:1.0,-7.809909020578846,0.0357198249999992
Carbon:Serine:2.0,-8.97663892540851,0.1492572150000004
Carbon:Serine:3.0,-7.873854582614729,0.0552262349999992
Carbon2:Glucose:1.0,0.550232163937316,0.2457032166666657
Carbon2:Glucose:2.0,0.2998054175007219,-0.2297117133333337
Carbon2:Glucose:3.0,-0.850037581590168,-0.0159915033333337
Carbon2:Coumarate:1.0,2.819574177549386,1.1351136966666662
Carbon2:Coumarate:2.0,2.324506941044747,1.353300796666666
Carbon2:Coumarate:3.0,0.5738725552850452,1.2308391766666666
Crc:Control:1.0,-0.6279609827503232,-0.0382386085000003
Crc:Control:2.0,0.627960983003209,0.0382386085000003
Crc:Del_crc:1.0,-5.323719293241973,-0.067478359499999
Crc:Del_crc:2.0,-6.343756740270585,-0.2739247794999997
Crc:Del_crcZ_crcY:1.0,-5.71941816170875,-0.0409566775000005
Crc:Del_crcZ_crcY:2.0,-7.334462128619325,-0.1533673904999997
FinR:Control:1.0,-0.0389449424781231,0.0416315499999999
FinR:Control:2.0,0.0876704589782602,-0.0391512800000004
FinR:Control:3.0,-0.0487255163279054,-0.0024802700000012
FinR:Del_finR:1.0,1.6076475243164845,-0.3240923200000001
FinR:Del_finR:2.0,1.396554507034873,-0.1301665700000001
FinR:Del_finR:3.0,2.125675014108812,-0.1618395400000007
FleQ:Del_fleQ:1.0,1.604190299904087,-0.2915436400000004
FleQ:Del_fleQ:2.0,2.0219258115211063,-0.06650855
FleQ:Del_fleQ:3.0,1.6536567215475049,-0.2146056900000008
FleQ:OE_wspR:1.0,1.201664716946039,-0.4171226900000011
FleQ:OE_wspR:2.0,1.3984792147114045,-0.4726439000000013
FleQ:Control:1.0,-0.0451964754886802,-0.0024791400000001
FleQ:OE_wspR:3.0,1.8260426080054737,-0.3481807900000007
FleQ:Control:2.0,-0.0334564670815455,0.0416311399999997
FleQ:Control:3.0,0.0786529428718905,-0.0391520000000014
Fuel:Butanol:1.0,8.118537349819512,0.5350375200000013
Fuel:Butanol:2.0,8.674821711107294,0.4665814900000011
Fuel:Control:1.0,-1.3835942549860585,-0.2267753999999993
Fuel:Control:2.0,1.3835942556228948,0.226775400000001
Fuel:Isopentanol:1.0,25.387633176204066,-0.1817815939999985
Fuel:Isopentanol:2.0,20.48589964121962,-0.490114436999999
Glycolaldehyde:Glycolaldehyde:1.0,7.604629123484633,0.6962093100000004
Glycolaldehyde:Control:1.0,-0.7820066839972942,-0.1189761699999998
Glycolaldehyde:Glycolaldehyde:2.0,7.045377424355539,0.9901643499999988
Glycolaldehyde:Control:2.0,0.7820066837769929,0.1189761699999998
HNS_protein:Control_ex:1.0,0.8843309956816515,-0.0920233400000007
HNS_protein:Del_turB_ex:1.0,11.38440379263188,0.6656284999999986
HNS_protein:Del_turB_ex:2.0,2.036336376651467,-0.4407447860000015
HNS_protein:WT_pCAR1_ex:1.0,-3.014013007754487,0.3126053099999986
HNS_protein:WT_pCAR1_Del_turA_ex:1.0,-8.267515184211312,-5.898624025000001
HNS_protein:WT_pCAR1_Del_turA_st:1.0,-11.03989967244726,-10.27252997
HNS_protein:WT_pCAR1_Del_turA_ex:2.0,-8.212896680984384,-9.707262816
HNS_protein:WT_pCAR1_Del_turA_st:2.0,-12.798602167131218,-9.708638352
HNS_protein:WT_pCAR1_ex:2.0,-0.7633390713319418,0.326745429999999
HNS_protein:WT_pCAR1_Del_turB_ex:1.0,-6.289496006560696,-0.1482778000000006
HNS_protein:WT_pCAR1_Del_turB_st:1.0,-10.023020157444972,-0.4019084050000003
HNS_protein:WT_pCAR1_Del_turB_ex:2.0,-8.22223261500182,-0.0332059100000012
HNS_protein:WT_pCAR1_Del_pmr_ex:1.0,-4.345898600660784,-0.1598359400000006
HNS_protein:WT_pCAR1_Del_pmr_ex:2.0,-8.925416021223137,-0.3320127639999999
HNS_protein:WT_pCAR1_Del_turB_st:2.0,-13.524235040425,-0.514982968
HNS_protein:Control_ex:2.0,-0.8843309960661163,0.092023339999999
HNS_protein:WT_Del_turA_ex:1.0,6.633382760737532,-9.632150916
HNS_protein:WT_Del_turA_ex:2.0,11.791549584707624,-9.218802332
Mobile_gene:2737_exp:1.0,0.2469761992888769,0.0517403300000012
Mobile_gene:2737_exp:2.0,-0.2193324359159963,0.0305235800000005
Mobile_gene:2737_exp:3.0,0.3682812409665202,-0.1840572099999988
Mobile_gene:2737_exp:4.0,-0.3959250052572712,0.1017933000000006
Mobile_gene:2737_reg:1.0,0.5641384481480103,-1.2353598530000005
Mobile_gene:2737_reg:2.0,0.7391827451267362,-1.3638282759999996
Mobile_gene:2737_reg:3.0,0.0509654783540379,-1.444202859999999
Mobile_gene:2737_reg:4.0,0.3829226557741423,-1.3555342120000002
Mobile_gene:3227_exp:1.0,0.9424605592921718,0.0222781899999997
Mobile_gene:3227_exp:2.0,1.1194582947896778,0.0146587800000013
Mobile_gene:3227_exp:3.0,0.7022553468114358,-0.0377750999999992
Mobile_gene:3227_exp:4.0,0.98934540947166,0.2088694699999997
Mobile_gene:3227_reg:1.0,1.3745261408400762,-0.8260107300000001
Mobile_gene:3227_reg:2.0,2.5618636464605227,-1.1134769809999998
Mobile_gene:3227_reg:3.0,2.13543606704178,-1.0096559299999992
Mobile_gene:3227_reg:4.0,2.453718397813382,-1.0477542699999989
Mobile_gene:mfsR_exp:1.0,-4.77637401217308,0.2116655100000013
Mobile_gene:mfsR_exp:2.0,-4.835394727242765,-0.44171081
Mobile_gene2:Condition1:1.0,0.8852454259037762,0.2149978182499996
Mobile_gene2:Condition1:2.0,-1.4690499635198406,0.0757253132500004
Mobile_gene2:Condition2:1.0,1.585133570290892,-0.0534885327500003
Mobile_gene2:Condition2:2.0,-0.9310227246354486,0.02944300425
Mobile_gene2:Condition2:3.0,0.111004574554304,0.1242189512500004
Mobile_gene2:Condition2:4.0,-0.7651154192129097,-0.1001734227500001
Muconate:CJ522_fructose:1.0,-9.413351621178071,-1.247465479999999
Muconate:CJ522_fructose:2.0,-9.8543819070807,-1.3601633699999989
Muconate:CJ522_fructose:3.0,-10.471750386533271,-1.5847807199999977
Muconate:CJ522_fructose_glucose:1.0,-10.339986982331212,-0.8747949999999989
Muconate:CJ522_fructose_glucose:2.0,-9.241459692019635,-1.1946866699999976
Muconate:CJ522_fructose_glucose:3.0,-9.967530703139484,-0.7359691299999973
Muconate:CJ522_fructose_glucose_gluconate:1.0,-9.842389047552428,-0.7896657399999985
Muconate:CJ522_fructose_glucose_gluconate:2.0,-8.393867101199477,-1.0485421799999983
Muconate:CJ522_fructose_glucose_gluconate:3.0,-9.906306366800155,-1.3464563399999978
Muconate:CJ522_glucose_gluconate:1.0,-8.091835912511199,-0.934089049999999
Muconate:CJ522_glucose_gluconate:2.0,-7.346337107567904,-0.8748661099999975
Muconate:CJ522_glucose_gluconate:3.0,-6.724341307539237,-1.4919909299999985
Muconate:CJ522_gluconate:1.0,-10.111872430863931,-0.8930370199999977
Muconate:CJ522_gluconate:2.0,-9.651075146236373,-0.8377249899999981
Muconate:CJ522_gluconate:3.0,-10.763526133101596,-0.5262096699999983
Muconate:CJ522_glucose:1.0,-11.093840608361106,-0.5811394799999974
Muconate:CJ522_glucose:2.0,-8.963801187750974,-0.1785132799999989
Muconate:CJ522_glucose:3.0,-11.136414864542722,-0.4756221899999975
Muconate:GB032_fructose:1.0,-9.63726866753512,-1.3560488899999985
Muconate:GB032_fructose:2.0,-10.017912651663968,-1.3707885599999976
Muconate:GB032_fructose:3.0,-10.954676492149826,-0.9791427199999988
Muconate:GB032_fructose_glucose:1.0,-10.51607651900306,-0.5741813399999973
Muconate:GB032_fructose_glucose:2.0,-12.336316937613743,-0.5378334299999974
Muconate:GB032_fructose_glucose:3.0,-11.429823086427252,-0.687212109999999
Muconate:GB032_fructose_glucose_gluconate:1.0,-10.706040292808227,-1.0274340499999983
Muconate:GB032_fructose_glucose_gluconate:2.0,-9.89726744659826,-0.8288520199999976
Muconate:GB032_fructose_glucose_gluconate:3.0,-11.957809846568685,-1.1749103099999978
Muconate:GB032_glucose_gluconate:1.0,-12.843197652796691,-0.1921541199999978
Muconate:GB032_glucose_gluconate:2.0,-16.292753238018264,-0.608328199999999
Muconate:GB032_glucose_gluconate:3.0,-11.281806499283446,-0.2424950099999989
Muconate:GB032_gluconate:1.0,-11.271503468947472,-0.4151627899999983
Muconate:GB032_gluconate:2.0,-9.925874497545042,-0.2987070999999979
Muconate:GB032_gluconate:3.0,-10.503622020127366,-0.5888453899999977
Muconate:GB032_glucose:1.0,-11.998148211170646,-0.683681619999998
Muconate:GB032_glucose:2.0,-10.21325141945868,-0.6114787599999989
Muconate:GB032_glucose:3.0,-11.928066954957632,-0.4610542099999986
Muconate:GB045_fructose:1.0,-11.707218159573967,-2.0175971899999983
Muconate:GB045_fructose:2.0,-10.692480501895318,-2.272222189999999
Muconate:GB045_fructose:3.0,-10.69863866595272,-1.921932309999999
Muconate:GB045_fructose_glucose:1.0,-6.719611101125945,-0.6305166499999988
Muconate:GB045_fructose_glucose:2.0,-3.292701919339064,-0.1665282699999988
Muconate:GB045_fructose_glucose_gluconate:1.0,-13.60101873067656,-2.5167859179999983
Muconate:GB045_fructose_glucose_gluconate:2.0,-11.691403742755687,-1.5553892399999985
Muconate:GB045_fructose_glucose_gluconate:3.0,-13.063792940782982,-1.9518464699999976
Muconate:GB045_glucose_gluconate:1.0,-4.828076695280602,-0.1764087599999975
Muconate:GB045_glucose_gluconate:2.0,-6.385073394010245,-0.2811674599999989
Muconate:GB045_glucose_gluconate:3.0,-4.6218611166309564,-0.2976531199999979
Muconate:GB045_gluconate:1.0,-9.023841627017948,-2.025374789999999
Muconate:GB045_gluconate:2.0,-9.751976394650354,-2.013874859999998
Muconate:GB045_gluconate:3.0,-7.526149861906183,-2.046258299999998
Muconate:GB045_glucose:1.0,-8.912751374954034,-1.3645085499999985
Muconate:GB045_glucose:2.0,-7.898380122357718,-1.3350688899999987
Muconate:GB045_glucose:3.0,-7.329799302936971,-0.7028515999999989
Muconate:GB062_fructose:1.0,-10.49243970893539,-1.141094759999998
Muconate:GB062_fructose:2.0,-10.354375007747027,-1.5699749099999971
Muconate:GB062_fructose:3.0,-9.407654298586088,-1.2271060599999988
Muconate:GB062_fructose_glucose:1.0,-9.703966786094789,-1.631563319999998
Muconate:GB062_fructose_glucose:2.0,-10.621411146088338,-0.986536179999998
Muconate:GB062_fructose_glucose:3.0,-11.35828044858894,-0.7716543199999979
Muconate:GB062_fructose_glucose_gluconate:1.0,-8.794297121154145,-1.1986690699999976
Muconate:GB062_fructose_glucose_gluconate:2.0,-8.31528568600176,-1.019743909999999
Muconate:GB062_fructose_glucose_gluconate:3.0,-9.593899984202482,-1.005751509999998
Muconate:GB062_glucose_gluconate:1.0,-11.53436177412778,-0.7100046999999989
Muconate:GB062_glucose_gluconate:2.0,-11.563454815102116,-0.5041640199999975
Muconate:GB062_glucose_gluconate:3.0,-10.865064762905936,-0.6018806399999974
Muconate:GB062_gluconate:1.0,-9.683385104809531,-1.540894599999998
Muconate:GB062_gluconate:2.0,-11.583468809898852,-0.912732639999998
Muconate:GB062_gluconate:3.0,-9.730118291885873,-0.7381696099999981
Muconate:GB062_glucose:1.0,-11.208039294599416,0.0212811800000025
Muconate:GB062_glucose:2.0,-10.114611970639505,-0.2065046799999983
Muconate:GB062_glucose:3.0,-11.68454457932629,-0.1655942199999973
Muconate:KT2440_fructose:1.0,-15.03427976376388,-0.4271005399999978
Muconate:KT2440_fructose:2.0,-15.73581848114304,-0.4587234099999975
Muconate:KT2440_fructose:3.0,-9.69574195093265,0.1825223900000026
Muconate:KT2440_fructose_glucose:1.0,2.70198666724477,0.692094130000001
Muconate:KT2440_fructose_glucose:2.0,-0.2949978082289432,-0.2491758199999978
Muconate:KT2440_fructose_glucose:3.0,1.4428157427051846,0.4504110400000023
Muconate:KT2440_fructose_glucose_gluconate:1.0,-1.1336755673631078,0.1062701300000021
Muconate:KT2440_fructose_glucose_gluconate:2.0,-5.7515016911683805,-0.2590320999999989
Muconate:KT2440_fructose_glucose_gluconate:3.0,-0.2471032569721294,-0.2322488199999988
Muconate:KT2440_glucose_gluconate:1.0,2.1654655265576115,0.1127780100000013
Muconate:KT2440_glucose_gluconate:2.0,-0.0967142949582913,0.2284510600000011
Muconate:KT2440_glucose_gluconate:3.0,2.2969053144815046,0.2914677200000017
Muconate:KT2440_gluconate:1.0,0.6217401026742225,0.2803434500000019
Muconate:KT2440_gluconate:2.0,-0.1324481945669049,0.809384630000002
Muconate:KT2440_gluconate:3.0,1.2136436580822434,0.7482174700000019
Muconate:KT2440_glucose:1.0,-0.6432387895036414,-0.6530063299999984
Muconate:KT2440_glucose:2.0,0.0745579452804738,0.1869536400000022
Muconate:KT2440_glucose:3.0,0.5686808423144348,0.4660526900000015
Multistress:Control:1.0,0.8281715849553367,0.1962789000000011
Multistress:Control:2.0,-1.3918501641520291,-0.1836273699999981
Multistress:Control:3.0,0.5636785806249012,-0.0126515299999976
Multistress:NaCl_7min:1.0,-1.2495255577372886,0.9403810700000008
Multistress:NaCl_60min:1.0,15.83566163574313,-1.017653799999998
Multistress:NaCl_7min:2.0,0.2770989124453877,0.7602402900000023
Multistress:NaCl_60min:2.0,17.38251505700422,-1.2842324799999982
Multistress:NaCl_7min:3.0,0.0652238197709363,0.3093952300000016
Multistress:NaCl_60min:3.0,16.07255976176614,-1.2433212699999991
Multistress:Imipenem_7min:1.0,-3.090065405073824,-0.1199460799999982
Multistress:Imipenem_60min:1.0,2.5299832063294634,0.819921260000001
Multistress:Imipenem_7min:2.0,-3.078705577941694,0.2176857500000011
Multistress:Imipenem_60min:2.0,1.82150461930088,0.3497839600000016
Multistress:Imipenem_7min:3.0,-3.8085107049756406,0.0795022400000018
Multistress:Imipenem_60min:3.0,1.426926044660097,-0.0090693699999988
Multistress:H2O2_7min:1.0,-5.124975190480281,-1.1602729799999985
Multistress:H2O2_60min:1.0,-7.140220851364694,-1.037663229999998
Multistress:H2O2_7min:2.0,-5.578423349714038,-0.9160636199999992
Multistress:H2O2_60min:2.0,-7.153604194568671,-0.9291378099999984
Multistress:H2O2_7min:3.0,-4.4640359194401,-1.268064129999999
Multistress:H2O2_60min:3.0,-7.406550270042864,-0.8234213099999987
Myristic_acid:Control:1.0,0.9680732579169072,0.1075977966666652
Myristic_acid:Control:2.0,0.8739610078581994,-0.0720138033333341
Myristic_acid:Control:3.0,-1.8420342647164776,-0.0355839933333346
Myristic_acid:Myristic_acid:1.0,0.7481030410062608,0.2372445966666649
Myristic_acid:Myristic_acid:2.0,1.9796738154183424,0.1279731966666659
Myristic_acid:Myristic_acid:3.0,0.074949190285966,0.189457356666665
Phase:WT_Tr:1.0,-18.678832809060005,0.5858048149999995
Phase:WT_Tr:2.0,-17.809769993734314,0.1926038749999996
Phase:WT_Ex:1.0,1.8040242037950736,0.0098308449999997
Phase:WT_Ex:2.0,-1.804024203681873,-0.0098308450000015
Phase:WT_Tr:3.0,2.2985655156611284,-0.2013509150000008
Phase:WT_Tr:4.0,7.405899816365983,-0.0733720749999999
Phase:WT_St:1.0,-16.765281887687134,-1.9542060180000007
Phase:WT_St:2.0,-15.930083991532593,-1.5437610250000002
RelA:Control:1.0,-0.283708172514284,0.1537339966666664
RelA:Control:2.0,1.0355604797618967,0.0867166766666667
RelA:Control:3.0,-0.7518523066081202,-0.2404506733333331
RelA:Del_relA:1.0,2.7127069599964297,0.1717867866666669
RelA:Del_relA:2.0,3.963465545357841,0.419498616666667
RelA:Del_relA:3.0,3.4240226282278945,0.2486035266666668
RelA:Del_relA_lignin:1.0,5.96114106349211,0.2176676866666671
RelA:Del_relA_lignin:2.0,6.936967336248418,0.2586829266666655
RelA:Del_relA_lignin:3.0,4.058200447375518,0.4163415266666668
Zn:Zn_ion:1.0,-10.97156260392207,-0.1366650766666648
Zn:Zn_ion:2.0,-10.9556490532548,-0.1406571766666662
Zn:Zn_ion:3.0,-10.352997735165845,-0.2618055766666654
Zn:Control:1.0,-0.1291181606799629,0.019026543333334
Zn:Control:2.0,0.0833580051830183,-0.0132058366666658
Zn:Control:3.0,0.045760153676438,-0.0058207066666646
ZnO:Control:1.0,-1.1993492072327758,-0.1401596499999993
ZnO:Control:2.0,1.199349206907308,0.140159650000001
ZnO:Nano:1.0,-0.2893970486102317,-0.2300495599999994
ZnO:Nano:2.0,-1.0722606804670307,-0.5138314349999984
ZnO:Nano:3.0,0.4639802547678374,-0.0304750999999985
ZnO:Zn_ion:1.0,-0.3550885943174343,-0.4605043709999989
ZnO:Zn_ion:2.0,-1.377785445674521,-0.6683251829999985
ZnO:Zn_ion:3.0,0.9447311333503888,-0.0936519799999988
