,BSU17440
M9exp_1,12.0483
M9exp_2,11.7078
M9exp_3,11.3939
M9tran_1,11.0379
M9tran_2,10.9406
M9tran_3,11.4055
M9stat_1,8.7781
M9stat_2,8.3974
M9stat_3,8.162
MG-0.1_1,11.6629
MG-0.1_2,10.6623
MG-0.1_3,12.1639
MG-0.2_2,11.3867
MG-0.2_3,11.455
MG+5_1,11.4117
MG+5_2,11.4469
MG+5_3,10.9781
MG+10_1,12.2149
MG+10_2,11.8665
MG+10_3,10.9153
MG+15_1,11.2087
MG+15_2,12.4152
MG+15_3,11.7501
MG+25_1,11.7218
MG+25_2,11.4333
MG+25_3,11.81
MG+45_1,11.3575
MG+45_2,10.9664
MG+45_3,12.3859
MG+60_2,11.4482
MG+60_3,11.3236
MG+90_2,11.0898
MG+90_3,11.6599
MG+120_1,10.5235
MG+120_2,11.5686
MG+120_3,11.2652
MG+150_1,11.3107
MG+150_3,11.1334
GM-0.1_1,11.162
GM-0.1_2,11.6871
GM-0.1_3,11.3777
GM-0.2_1,11.1689
GM-0.2_2,11.6557
GM-0.2_3,11.3461
GM+5_1,10.9226
GM+5_2,11.4636
GM+5_3,11.4754
GM+10_2,11.3691
GM+10_3,10.3765
GM+15_1,11.4818
GM+15_2,11.1376
GM+15_3,11.157
GM+25_1,11.8976
GM+25_2,11.6834
GM+25_3,10.7272
GM+45_1,11.8093
GM+45_2,10.6914
GM+45_3,10.6894
GM+60_1,11.7874
GM+60_2,10.6089
GM+60_3,10.5264
GM+90_1,11.9694
GM+90_2,11.704
GM+90_3,11.3202
GM+120_1,10.9183
GM+120_3,11.2423
GM+150_1,11.2212
GM+150_2,10.699000000000002
GM+150_3,11.6843
BT_1,10.9254
BT_2,10.1762
B36_1,11.5231
B36_2,11.3664
B60_1,10.7524
B60_2,10.4553
S0_1,11.0108
S0_2,11.5539
S0_3,11.2671
S1_1,11.6682
S1_2,11.4996
S1_3,11.8127
S2_1,10.8252
S2_2,10.7968
S2_3,10.3407
S3_1,11.1585
S3_2,11.1687
S4_1,11.5311
S4_2,11.2873
S4_3,10.7178
S5_1,11.154000000000002
S5_2,11.4152
S5_3,11.4893
S6_1,11.035
S6_2,8.8363
S6_3,11.0861
S6/t_1,10.9284
S6/t_2,8.4725
S6_4,10.3425
S6_5,11.0333
S6_6,11.173
S7_4,10.4748
S7_5,10.3811
S7_6,10.6864
S8_4,10.084
S8_5,9.7962
G135_1,12.0924
G135_3,9.8927
G150_1,11.8093
G150_2,12.3974
G150_3,12.5841
G180_1,11.8576
G180_2,12.4639
G180_3,11.047
T-5.40H_1,11.9914
T-4.40H_1,11.7569
T-3.40H_1,11.5349
T-2.40H_1,11.2616
T-1.40H_1,11.2337
T-1.10H_1,11.3055
T-0.40H_1,10.9411
T0.0H_1,11.0345
T0.30H_1,9.0447
T1.0H_1,9.4075
T1.30H_1,9.2614
T2.0H_1,9.4936
T2.30H_1,10.3442
T3.0H_1,10.0172
T3.30H_1,10.4836
T4.0H_1,10.4113
T5.0H_1,9.9244
LBexp_1,12.1756
LBexp_2,11.6762
LBexp_3,11.5008
LBtran_1,9.9821
LBtran_2,9.9013
LBtran_3,10.474
LBstat_1,10.378
LBstat_2,10.1316
LBstat_3,10.0424
LBGexp_1,12.2603
LBGexp_2,12.0226
LBGexp_3,12.2312
LBGtran_2,10.4251
LBGtran_3,11.2357
LBGstat_1,9.5572
LBGstat_2,9.3801
LBGstat_3,9.9546
Mt0_1,11.5752
Mt0_3,12.1909
M0t45_1,11.2547
M0t45_2,12.018
M0t45_3,11.6271
M0t90_1,9.5789
M0t90_2,10.3612
M0t90_3,10.0583
M40t45_1,11.3237
M40t45_2,10.0041
M40t45_3,11.85
M40t90_1,9.5821
M40t90_2,10.1064
M40t90_3,10.1745
dia0_1,11.8859
dia0_2,11.943
dia0_3,12.2117
dia5_1,11.1546
dia5_2,11.2524
dia5_3,11.5102
dia15_1,12.9375
dia15_2,12.894
dia15_3,11.651
C30_1,11.056
C30_2,11.3642
C90_1,11.1143
C90_2,11.3862
SMM_1,11.4269
SMM_2,11.584
SMM_3,11.3776
Salt_1,11.6501
Salt_2,11.6468
Salt_3,12.0427
M+G_1,11.1404
M+G_2,11.4151
M+G_3,11.1473
Glu_1,11.6556
Glu_2,11.622
Glu_3,11.834
Fru_1,11.8011
Fru_2,11.7
Fru_3,11.115
Mal_1,10.9648
Mal_2,11.1243
Mal_3,11.4019
G+S_2,10.9703
G+S_3,11.0908
Pyr_1,10.3693
Pyr_2,10.9871
Pyr_3,10.5427
Gly_1,9.9356
Gly_2,11.1713
Gly_3,9.337
Glucon_1,10.451
Glucon_2,10.8557
Glucon_3,10.1882
BI_1,11.749
BI_2,11.9962
BC_2,10.893
BC/t_1,10.2332
BC/t_2,10.6848
BC_1,10.154
Sw_1,10.0918
Sw_2,10.7919
BMM_1,12.1527
BMM_2,11.8412
BMM_3,12.0798
Heat_1,12.1342
Heat_2,11.8775
Heat_3,11.4657
Cold_1,13.1268
Cold_2,12.2928
Cold_3,11.359000000000002
Etha_1,10.741
Etha_2,10.2348
Etha_3,10.7867
SMMPr_1,11.0387
SMMPr_2,11.3121
SMMPr_3,11.3886
HiTm_1,11.0795
HiTm_2,11.1658
HiTm_3,10.9676
LoTm_1,12.3875
LoTm_2,12.2816
LoTm_3,12.1994
HiOs_1,11.3983
HiOs_2,10.9684
HiOs_3,11.1764
Oxctl_1,11.7034
Oxctl_2,11.7758
Oxctl_3,12.5438
Diami_1,11.5156
Diami_2,12.1892
Diami_3,12.0103
Paraq_1,11.2991
Paraq_2,12.6164
Paraq_3,10.9472
H2O2_1,12.0486
H2O2_2,12.5832
H2O2_3,12.2999
HPh_1,11.7221
HPh_2,11.4423
HPh_3,11.2944
LPh_1,11.8757
LPh_2,12.5758
LPh_3,12.0677
LPhT_1,9.7656
LPhT_2,9.9959
LPhT_3,10.2766
aero_1,12.0933
aero_2,11.1498
aero_3,12.129
nit_1,11.2695
nit_2,11.4096
nit_3,11.0785
ferm_1,10.547
ferm_2,10.867
ferm_3,11.0762
