,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.007703415644885822,,1.0,0.0,0.007703415644885822
1,Cr__2,0.008949273099437067,,1.0,1.0,0.008949273099437067
2,Cr__3,0.023289323944832182,,1.0,2.0,0.023289323944832182
3,Cr__4,0.03489916139907835,,1.0,3.0,0.03489916139907835
4,Cr__5,0.057748705267473124,,1.0,4.0,0.057748705267473124
5,Cr__6,0.07320514491783514,,1.0,5.0,0.07320514491783514
6,Fe__1,-0.03119200585291777,,1.0,6.0,-0.03119200585291777
7,Fe__2,-0.0833122222289317,,1.0,7.0,-0.0833122222289317
8,Fe__3,-0.1048917268901899,,1.0,8.0,-0.1048917268901899
9,Fe__4,-0.13134677668932054,,1.0,9.0,-0.13134677668932054
10,Fe__5,-0.1305024693804057,,1.0,10.0,-0.1305024693804057
11,Fe__6,-0.12723798768787828,,1.0,11.0,-0.12723798768787828
12,Cd__1,0.010268026575399264,,1.0,12.0,0.010268026575399264
13,Cd__2,0.02315468342533197,,1.0,13.0,0.02315468342533197
14,Cd__3,0.02902180763000872,,1.0,14.0,0.02902180763000872
15,Cd__4,0.030304235331483437,,1.0,15.0,0.030304235331483437
16,Cd__5,0.028090190498321604,,1.0,16.0,0.028090190498321604
17,Cd__6,0.02693157696024221,,1.0,17.0,0.02693157696024221
18,Zn__1,-0.008520815227071226,,1.0,18.0,-0.008520815227071226
19,Zn__2,-0.02204002353644544,,1.0,19.0,-0.02204002353644544
20,Zn__3,-0.012422963976808551,,1.0,20.0,-0.012422963976808551
21,Zn__4,-0.022515758613078272,,1.0,21.0,-0.022515758613078272
22,Zn__5,-0.0016235559198360448,,1.0,22.0,-0.0016235559198360448
23,Zn__6,0.038193950259547166,,1.0,23.0,0.038193950259547166
24,Cu__1,0.0027594519688892397,,1.0,24.0,0.0027594519688892397
25,Cu__2,0.002428750014716965,,1.0,25.0,0.002428750014716965
26,Cu__3,0.00694677724632431,,1.0,26.0,0.00694677724632431
27,Cu__4,0.011039077608621488,,1.0,27.0,0.011039077608621488
28,Cu__5,0.018848087540955624,,1.0,28.0,0.018848087540955624
29,Cu__6,0.019739332836106228,,1.0,29.0,0.019739332836106228
30,Pb__1,0.0039012246176618882,,1.0,30.0,0.0039012246176618882
31,Pb__2,0.01060657932789506,,1.0,31.0,0.01060657932789506
32,Pb__3,0.019095215977085724,,1.0,32.0,0.019095215977085724
33,Pb__4,0.030108818257789688,,1.0,33.0,0.030108818257789688
34,Pb__5,0.025115638106608856,,1.0,34.0,0.025115638106608856
35,Pb__6,0.02375246850672451,,1.0,35.0,0.02375246850672451
