,0
gene_id,BSU_misc_RNA_24
name,BSU_misc_RNA_24
operon,<i> Not Available </i>
product,<i> Not Available </i>
cog,No COG category
regulator(s),CodY
link,"<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_misc_RNA_24"">SubtiWiki</a>"
